Common_Name	1	2	3	4	5	6	7	8	9	10	11	12	13	14
Central_Stoneroller	1.13039624860948e-05	0.0999947996187538	0.718629380072955	0.0414516795429625	2.50144838577385e-05	3.96860099026376e-05	4.21788300560573e-06	0.00115034677807787	0.138647984048688	8.6722338235129e-06	7.64278553172397e-06	7.78106632715115e-06	1.38809118216855e-05	7.61110053691125e-06
Common_Shiner	0.0112154533567557	0.0236575365374432	0.0103056423790285	0.0250419801114603	0.711792973384504	0.0171248662368073	0.0345281447953497	0.00737439091523181	0.11676986800554	0.000152415639807171	0.00020668285073838	0.00925833399311465	0.0141416900993253	0.018430021785742
Creek_Chub	0.00616038259463911	0.047162623643	0.00591587119192181	0.0276876355998425	0.0809094915556889	0.0207303057016004	0.00363479928977666	0.0213608827299986	0.769839284051224	7.12605181527402e-05	7.97087328437561e-05	0.00284119208003863	0.00797858322091484	0.00562797926902596
Hornyhead_Chub	2.19027765303402e-05	0.0438619495243527	9.19893950276092e-05	0.00831750150998206	0.0713222071895648	0.0344867982247947	0.0273163462178314	0.716797998418828	0.0670380655799588	2.15330177038434e-05	2.30319442297107e-05	0.0100285757531614	0.000432651827950097	0.0202394488286138
Longnose_Dace	0.557438578440067	0.0406347126875694	0.0108903012670864	0.0182860840059379	0.178769245471419	0.0276663218277712	4.61274483245527e-05	0.000223348380115208	0.164605246388617	0.000142926127599088	0.000169668749247413	0.000151224982180086	0.000920257816627327	5.59565647046328e-05
River_Chub	0.000301852150699144	0.0847523706215025	6.93296677427425e-06	0.771924539917296	0.0182383467589663	0.0189417374135832	0.000570924265545195	0.0178465159168346	0.0787489950325558	0.000206775834956457	0.000129300047784812	0.00278381850342201	0.000105012825383579	0.00544287793840329
Rosyface_Shiner	1.13127007789269e-05	0.0141554763109767	0.00121631679217353	6.39217311914589e-06	0.000952885395895666	5.87720065570143e-05	0.963284504328288	0.00041822149430631	0.0193855819076557	1.1237766073727e-05	1.12215888503624e-05	1.35648243404251e-05	0.000461293531228708	1.32194416448808e-05
Striped_Shiner	1.40880114223123e-05	0.081441981249473	7.22342467569675e-06	0.00712986482529041	0.305173848305829	0.0129206292521122	0.000257798858081036	0.0120809687374836	0.108502500154747	1.69966570915194e-05	2.62770432725206e-05	0.157103191856049	7.25223862225143e-05	0.315252109165263
Western_Blacknose_Dace	0.0187220692830549	0.593250858285095	0.00350869852363348	0.0122714473983586	0.0618752226274552	0.169995073442707	0.00580375617501174	0.0114260611759869	0.107737131842594	7.39706589212282e-05	0.000120332424124924	0.00131674438005096	0.0112974764699932	0.0026011574126302
