Common_Name	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
Central_Stoneroller	7.23727509436234e-06	0.0667243177375536	4.37369890860259e-06	1.83419199747803e-05	0.00114488756117332	0.718670729847555	0.138566672247414	8.64971346328466e-06	6.94395265933653e-06	0.0333542367366324	7.37461371606624e-06	7.77454374209001e-06	8.22148578073211e-06	0.0414562876585834	1.39512298297532e-05
Common_Shiner	0.0275592384179228	0.0187058508075464	0.0345322365827375	0.71204587679063	0.00738111270109178	0.0103072977115746	0.116196803203672	0.00012713132065551	0.00017828181582434	0.0222598298574121	0.000161275139848617	0.000137919839675644	0.0112192028091364	0.0250459643309579	0.0141419787858646
Creek_Chub	0.0083879192571103	0.0348318811349543	0.00363494106012465	0.0808544357762956	0.0213517304223678	0.0059214657821998	0.769915633064985	7.19491424433234e-05	7.38892284960757e-05	0.0329860285070118	8.15722840798747e-05	7.33417116885749e-05	0.00615523061063331	0.0276777914386451	0.00798219074918603
Hornyhead_Chub	0.0303967073320235	0.0352135523178927	0.0273165907118229	0.0713007517884206	0.716868005001599	9.15562507857668e-05	0.0668710486974853	1.91178980141293e-05	1.90682655182979e-05	0.043046220828017	1.8386197411292e-05	2.31022974270591e-05	1.73430067593684e-05	0.00827179440287588	0.000526755083091083
Longnose_Dace	2.77459178067662e-05	0.0317859115023793	4.88624706636091e-05	0.178947360525936	0.000226354263163598	0.0109151506106461	0.164193502395683	0.000150077570562712	0.000133008729121557	0.0364350768685949	0.000178865792564043	0.000112892470267897	0.557642571113561	0.0182693878923125	0.000933232032703115
River_Chub	0.00812054043137245	0.0598508306933798	0.000576226832576452	0.01823568890104	0.0178500476789979	5.81294979497672e-06	0.0784745073041876	2.48420493420854e-05	0.000210033655021008	0.0439606699762127	0.000151761422684542	0.00012112362321396	0.000302080342469084	0.771990763232295	0.000125071036292792
Rosyface_Shiner	1.32586418695659e-05	0.00946836564772724	0.963325076876902	0.00103867752176902	0.000395853854374365	0.00121467037457369	0.0192260722954593	9.04437117288739e-06	1.0586554871714e-05	0.00474765837381316	1.06292561924576e-05	1.15688002480633e-05	1.02085335529406e-05	6.3317582150377e-06	0.000511997427137386
Striped_Shiner	0.472658684151165	0.0575870704498476	0.000283821892032398	0.305227618169117	0.0120953796099331	7.92215121639118e-06	0.108303351186125	2.11353494094963e-05	2.31425742005179e-05	0.0365397879099353	1.58510403587869e-05	1.99739932049808e-05	1.11094355333007e-05	0.00715470188432889	5.04502224335491e-05
Western_Blacknose_Dace	0.00379582183633215	0.422652844668267	0.00580765743844811	0.0618155172256169	0.0114238582338457	0.00350987522599547	0.10807412190392	6.05591891833185e-05	8.92773609762584e-05	0.340263724964655	8.92063898197192e-05	7.97428430667332e-05	0.0187378307546492	0.0122625130254481	0.0113374489869165
