Mandeville_ID	Common_Name	1	2	3	4	5	6	7	8	9	10	11
AMP22_0029	Creek_Chub	1.59394032303231e-05	0.0127360724452883	0.589204561442137	0.0116154283849367	1.78384972090544e-05	1.88622394157167e-05	0.385419272055229	9.60141245110824e-05	0.000349823122940774	0.000294433078524159	0.00023175479513088
AMP22_0030	Creek_Chub	4.65887670742488e-06	6.34097103164475e-06	0.989335134367148	1.56354393882735e-05	9.59772059799666e-06	0.00912694056867622	0.000142792761791861	1.55460749838521e-05	5.1033546004602e-05	7.57867336156075e-06	0.00128474089729235
AMP22_0037	Creek_Chub	1.7286982138306e-05	2.15715198693017e-05	0.881100048720837	0.0516579649293174	3.39535144378029e-05	0.000804471356169613	0.0566657979193454	0.000258107454516097	1.38451670389627e-05	2.24943871259322e-05	0.00940445778101133
AMP22_0038	Creek_Chub	4.57078428290719e-06	1.17231978080959e-05	0.999750304679076	7.71926985160459e-06	1.53084936505748e-05	1.36252323934302e-05	4.27522099475794e-05	2.17887848803585e-05	3.40950934861789e-05	1.7161625499191e-05	8.09509589826797e-05
AMP22_0044	Creek_Chub	3.06633275276002e-06	1.83514413392311e-05	0.894118005851905	6.57505185888269e-06	1.55039543326344e-05	7.29146547659748e-06	0.105152059509108	2.58476144865876e-05	5.75786881623521e-05	1.83288386703768e-05	0.000577391439295104
AMP22_0045	Creek_Chub	7.60799844365366e-06	1.2087641307544e-05	0.999287187496821	1.69479843012304e-05	2.06202932954722e-05	1.02353598950189e-05	1.53041051052843e-05	2.34068104421498e-05	2.55975138653629e-05	4.20170617710222e-05	0.000538988039569842
AMP22_0046	Western_Blacknose_Dace	4.36214948338002e-06	7.85299722661457e-06	8.34373445197241e-05	7.19764159355482e-06	3.50090569625746e-05	0.000160723504417185	3.81052025844275e-05	1.92593938067258e-05	0.000328439800131207	1.11916361986023e-05	0.999304421544075
AMP22_0048	Creek_Chub	8.15999087298471e-05	4.86767034791019e-05	0.000227503062884537	0.977700151602427	4.34989878455051e-05	3.88452644619255e-05	0.000278196055956762	5.81463729330047e-05	0.000121786848201007	6.11949336446646e-05	0.0213404007160885
AMP22_0051	Western_Blacknose_Dace	1.33521135932498e-05	1.16667164408367e-05	0.00068163391306693	0.00246226410072347	2.54590260336434e-05	1.77501492474892e-05	2.56007265003419e-05	1.31167000350875e-05	9.21047241770741e-05	7.33051648385336e-05	0.996583747406801
AMP22_0052	Western_Blacknose_Dace	2.96401908534177e-06	6.75424158847837e-06	8.75404626029925e-05	7.10035457790468e-06	1.08087476387398e-05	7.17727431786886e-06	8.00916122042513e-05	9.99218852097728e-06	9.75446432049012e-05	0.0052056729576143	0.994484353979429
AMP22_0053	Creek_Chub	1.7108670985291e-05	5.34507055682069e-06	0.865317418297132	0.00180395704793608	1.20673021577039e-05	9.73500600156296e-06	0.050010465360557	7.34476364683915e-05	2.59871794405542e-05	2.72538999245393e-05	0.0826972146344682
AMP22_0054	Western_Blacknose_Dace	3.96779056854062e-06	3.94901210817333e-06	7.2580430789404e-05	6.0693453353383e-06	1.71079917510477e-05	8.3059305340289e-06	2.61504299254241e-05	4.5390056799294e-06	1.6547734229977e-05	6.63423497324438e-06	0.999834149022897
AMP22_0058	Creek_Chub	3.18751265374597e-06	3.98179418758197e-06	0.984223184684912	0.00337162245619887	1.0640913385361e-05	8.65236534081365e-06	0.0122954886484658	9.25234431002739e-06	2.43874193272627e-05	1.79893969802457e-05	3.16129410567993e-05
AMP22_0061	Creek_Chub	5.80257929215368e-06	4.96289072348483e-06	0.999695194820563	4.86554386320017e-05	1.53507796841314e-05	1.67370518297143e-05	4.82427073118178e-05	9.08774288979739e-06	6.90104890773105e-05	9.41995388570692e-06	7.75360805831935e-05
AMP22_0062	Western_Blacknose_Dace	8.4047976059206e-06	5.73202968342523e-06	5.71815782642044e-05	3.71261116118564e-05	1.40440680344389e-05	2.34983898433253e-05	0.185782496829828	4.12001810505744e-05	5.50685762438839e-05	0.00112559042925284	0.812849656720956
AMP22_0067	Creek_Chub	1.16967403343356e-05	0.0255695206426705	0.973570190727711	1.09760684919305e-05	2.39366083711335e-05	1.60131017385069e-05	5.52100566768487e-05	2.84872626822872e-05	0.000285023664058584	4.15900833459952e-05	0.000387355165199356
AMP22_0071	Creek_Chub	0.000526878494282782	1.11973726690331e-05	2.92632346517796e-05	4.99352827008117e-05	4.32140934772943e-05	1.56768369300267e-05	0.107368076786399	9.5179210963367e-05	4.40775523806589e-05	0.000213710460231807	0.89160279071331
AMP22_0072	Creek_Chub	9.10554985539697e-06	4.82858176227347e-05	0.952358644286792	0.00590973430173472	1.30255217853908e-05	0.0392324035776158	5.68424565910201e-05	0.000189842015929417	2.99472323503454e-05	4.20168230826638e-05	0.0021101527147008
AMP22_0075	Creek_Chub	0.000296207630943921	1.01863315693904e-05	0.995437973936399	1.36763845164991e-05	1.59515826262114e-05	2.09163167087527e-05	2.73231679990215e-05	0.00395691696502744	5.36668834844493e-05	1.41449113772413e-05	0.00015303610902461
AMP22_0082	Common_Shiner	8.99698029554466e-06	0.0173711042053377	0.00388276631662097	0.000788673634855299	1.72169680203155e-05	1.70025846935738e-05	0.975865369995435	0.000877055928594591	0.000112629978578384	0.000386953312135521	0.000672230078386945
AMP22_0084	Creek_Chub	4.09001732018652e-06	4.44515817093046e-06	0.944172430793444	9.19997612928466e-06	3.02268738003871e-05	6.73003658864111e-06	0.0522641567625105	7.68831367387203e-05	0.0001926228958767	0.00141902566009242	0.00182018824524995
AMP22_0085	Creek_Chub	0.0587998357862234	0.0702771581746638	0.133020275712013	0.00495130905170804	7.31744818994772e-05	0.000384887216419833	0.697462222099304	0.00768378069229684	0.000368764763091959	0.0269345325639006	4.4059750994325e-05
AMP22_0086	Hornyhead_Chub	2.16837338141373e-05	0.000204461672620652	0.00818034887810442	0.0460928632253781	0.000381118611615384	3.09975425353253e-05	3.02196267918246e-05	0.000276064602843492	0.00708669235883598	0.382614447434743	0.555081102649371
AMP22_0088	Creek_Chub	2.81606828268808e-06	3.7896632557474e-05	0.999626257797082	0.00013925465257983	1.38417916061945e-05	6.70791577154594e-06	4.46809431775288e-05	4.99563171242334e-05	2.2588550823161e-05	9.27386453944952e-06	4.6725322450677e-05
AMP22_0093	Western_Blacknose_Dace	5.37066082494537e-05	6.7938506109147e-06	0.739251657207807	0.000204807061800039	1.35549751102656e-05	7.75697425441038e-06	5.67858940927006e-05	7.43061951464979e-05	2.60368989655146e-05	0.00555076402725535	0.254753830576936
AMP22_0094	Western_Blacknose_Dace	6.67929037635574e-06	8.75817518044206e-06	0.000193198534367713	1.26735380015189e-05	2.76574075422333e-05	1.70082333873268e-05	4.80861785364946e-05	1.77127749110513e-05	3.69003814017517e-05	6.88085173500646e-05	0.999562518437703
AMP22_0095	Western_Blacknose_Dace	0.192277128179868	2.4976150231478e-05	6.03636814314972e-05	5.00011490305354e-05	1.60597035550484e-05	0.0566467591846983	0.00831528284002935	0.00050955971480476	0.000306140499013233	5.44202592067718e-05	0.741739308436712
AMP22_0096	Western_Blacknose_Dace	2.85765191728335e-06	5.22548517203257e-06	0.000212111724299874	1.41337535628864e-05	1.02419292423124e-05	0.00342911471573946	0.00925801523938255	9.86115156536789e-06	2.14589351633794e-05	3.09709206025888e-05	0.987006008644899
AMP22_0099	Western_Blacknose_Dace	7.71450956352023e-06	9.67223748724219e-06	4.24528024329416e-05	5.93741566869984e-05	1.45509543162573e-05	0.00441720703145994	2.12869435178735e-05	2.17043252364789e-05	0.000203419869412419	1.38296663194878e-05	0.995188787420591
AMP22_0101	Western_Blacknose_Dace	1.57112606568055e-05	6.02385838560415e-06	0.0198432073530694	7.66704590305223e-06	1.23903442207538e-05	7.53251494260431e-06	3.00907445499473e-05	1.58193625250126e-05	3.07156325020799e-05	1.33117700607856e-05	0.980017530202866
AMP22_0102	Western_Blacknose_Dace	3.28870680512644e-05	7.12736472999212e-06	0.000247491393161735	1.21257459448578e-05	4.31874305707889e-05	8.41825571255357e-06	0.0542577248935898	3.38523754371813e-05	3.08491911985329e-05	0.000357816319484835	0.944968520522118
AMP22_0105	Western_Blacknose_Dace	1.21163296527312e-05	4.55619774726455e-05	0.00104731148968908	1.0689220122556e-05	1.62076264360781e-05	1.31238723479551e-05	9.30562258291651e-05	4.0653212419568e-05	4.41346540159588e-05	2.47784977803732e-05	0.998652366797129
AMP22_0106	Western_Blacknose_Dace	0.0133793359509048	1.50275456929665e-05	8.31528277139033e-05	8.58867654859707e-06	0.000173496837167286	7.27026443136978e-06	0.0167083840114547	2.62715398591148e-05	2.94751828965401e-05	0.0310347617777685	0.938534234921138
AMP22_0107	Western_Blacknose_Dace	0.131540031798184	2.67582827927016e-05	2.74360764764904e-05	1.1209529781127e-05	1.60149000490391e-05	0.00593142135746893	0.000107407943143439	5.79624603352004e-05	6.0556817772725e-05	0.0187246358011228	0.843496564348539
AMP22_0108	Western_Blacknose_Dace	0.0630039581830303	0.00618094883370213	0.000253581637709646	1.51181354022033e-05	6.68456526486594e-05	0.0150936275242517	3.14302786438573e-05	3.05168670367308e-05	5.34372693097186e-05	2.03382306382529e-05	0.915250197728475
AMP22_0110	Western_Blacknose_Dace	0.00422281148536907	4.67707115060428e-06	0.483938149899244	6.51419140444709e-06	4.15534109458467e-05	6.09518461859332e-06	4.4033026565313e-05	2.97112828487237e-05	1.42558762769463e-05	1.14430062234628e-05	0.511680755923192
AMP22_0114	Western_Blacknose_Dace	3.39972702981145e-06	0.00293153976540392	8.27673712715397e-05	1.30299754292487e-05	9.72999780463401e-06	8.67162433778625e-06	5.83300270365225e-05	1.09525831279297e-05	1.87291088200984e-05	1.59697906296111e-05	0.996846879899502
AMP22_0116	Western_Blacknose_Dace	0.00424905440416963	5.06648040213708e-06	8.49655021753008e-05	1.0880717796099e-05	4.82265423434147e-05	7.79091949975599e-06	0.000207379832106806	1.71086459926613e-05	3.40283519093241e-05	3.74562104536722e-05	0.995298042297363
AMP22_0117	Western_Blacknose_Dace	3.63183940266374e-06	4.30175534224588e-06	0.000374385785677249	0.000129336571423532	1.204195618105e-05	9.35721457309866e-06	4.3458975429624e-05	1.19975431855305e-05	1.72157399018786e-05	8.78265606213833e-06	0.999385490298271
AMP22_0118	Western_Blacknose_Dace	0.000556022196994584	5.22421180673998e-06	0.000103796726281667	6.07705110966005e-06	1.87790966089495e-05	4.64831506093915e-06	3.98621326635569e-05	3.25961158215921e-05	3.17103185883032e-05	1.49182259981285e-05	0.999186365286509
AMP22_0122	Creek_Chub	2.39324042251171e-06	4.39236910837156e-06	0.999845760464668	6.57929063514499e-06	1.80910074223652e-05	8.274708623605e-06	4.79050325408874e-05	5.61877414380283e-06	2.41627900430769e-05	1.21507925456538e-05	2.4671905991728e-05
AMP22_0123	Creek_Chub	0.000129536598458005	5.51685931460811e-06	0.994081014494101	1.21537914019797e-05	7.1320884599174e-05	7.79904416703593e-06	4.01079221103047e-05	0.000143605184166765	1.54700374416539e-05	1.40039589285461e-05	0.00547947094397355
AMP22_0125	Creek_Chub	3.17646380645782e-06	4.72532254874864e-06	0.999693079968293	6.62280101040697e-06	1.13994352445746e-05	6.80315892494363e-06	8.74296132576556e-05	1.04663134605045e-05	2.71323184862125e-05	9.01092269099242e-06	0.000140154473496347
AMP22_0126	Creek_Chub	2.66220001008713e-06	4.77305641293578e-06	0.999817576646805	4.5340123174453e-05	1.49790013140706e-05	9.29049287755531e-06	2.96817860736289e-05	9.85352140833695e-06	1.68609804297469e-05	1.52478221888999e-05	3.37344986411426e-05
AMP22_0127	Creek_Chub	6.00860692370083e-06	3.56506019450054e-06	0.999819102545579	5.87765081635005e-06	4.71489564036579e-05	9.42370213461113e-06	4.22728591960055e-05	6.51300687669181e-06	2.13307352989497e-05	8.86497921168626e-06	2.98924800641191e-05
AMP22_0128	Creek_Chub	3.82220263314462e-06	4.58670700284319e-06	0.999249772687753	6.15043322428585e-06	1.14366332160838e-05	7.39301544076131e-06	2.56015856581399e-05	1.09352066748022e-05	2.34828309266952e-05	8.12954903848376e-06	0.00064869026720235
AMP22_0129	Creek_Chub	2.62174385306699e-05	5.13494425088783e-06	0.999801324387391	8.3529825524229e-06	1.74118359116513e-05	6.58418433864523e-06	3.52113681243909e-05	1.83448278194154e-05	2.26320740144775e-05	1.68202723869932e-05	4.19659803595917e-05
AMP22_0130	Creek_Chub	3.43617002800749e-06	3.54357560743893e-06	0.973909971813361	0.000272832018941109	8.60765853959777e-06	1.14100882517248e-05	0.0257083589525428	2.53660304980315e-05	2.16654518790757e-05	1.00073449684122e-05	2.48007701123023e-05
AMP22_0131	Creek_Chub	2.99409858463694e-06	5.36345326031362e-06	0.999742717723052	7.54238872865602e-05	1.35446582490385e-05	8.16432688882601e-06	7.13599952466699e-05	1.34805814619097e-05	1.71755903100658e-05	6.30257176422608e-06	4.34736329675204e-05
AMP22_0133	Creek_Chub	1.49815480290292e-05	1.45150133099793e-05	0.429704501907031	1.64415465505859e-05	3.23926685606026e-05	1.29638740386925e-05	0.165761695069571	3.84881442828051e-05	4.28981430268286e-05	4.66650767092136e-05	0.40431445701917
AMP22_0136	Creek_Chub	2.23629538776316e-06	3.10658316429631e-06	0.99987806981802	5.37967287000014e-06	1.31817973461626e-05	4.24713242229757e-06	2.96276135875904e-05	4.21743424462634e-06	2.34035366931692e-05	1.09694552244097e-05	2.55606975981246e-05
AMP22_0141	Creek_Chub	4.44454003933252e-06	0.564908725778262	0.434701667606831	7.36651576251744e-06	1.21171289449516e-05	6.89996854227911e-06	4.29370683098083e-05	2.08389607094422e-05	4.15239002418223e-05	1.44868754334521e-05	0.000238992179924081
AMP22_0142	Creek_Chub	3.51994789506413e-06	4.77358485376857e-06	0.999856388986111	6.18795771653682e-06	9.27773690438732e-06	1.02706421663996e-05	3.92367698059059e-05	6.53349389596329e-06	2.33607055722101e-05	6.90605609731046e-06	3.35450805108306e-05
AMP22_0143	Creek_Chub	2.85671992624149e-06	2.35238438156542e-05	0.998771569430828	4.67895531515853e-06	4.10043685408405e-05	5.53707485997838e-06	0.000893794111334782	2.48170395515917e-05	1.81497273994962e-05	0.000147523794147024	6.65458552368387e-05
AMP22_0144	Creek_Chub	3.26739204483212e-06	4.49568557945491e-06	0.999439709305763	7.86704919606683e-06	8.8283379265141e-06	8.75344532244985e-06	2.59277220535964e-05	1.5359514767974e-05	1.35140093390543e-05	0.000107934147098534	0.000364343812897146
AMP22_0145	Creek_Chub	3.0627336635422e-06	3.78078273265086e-06	0.999885021070639	5.34520175030753e-06	9.90288633228928e-06	7.14633650912977e-06	2.15182217496692e-05	5.92312211314108e-06	1.79729209675021e-05	6.77163446047381e-06	3.35553412834713e-05
AMP22_0146	Creek_Chub	2.55230573822815e-06	4.64899939830623e-06	0.999730262100697	6.51257339551199e-06	8.94659895340146e-05	7.57086979016056e-06	3.20807433914098e-05	8.20441566895218e-06	2.1515619022854e-05	9.9661989920602e-06	8.72205770479098e-05
AMP22_0148	Creek_Chub	3.3972149802952e-06	5.26543490676646e-06	0.999862775564194	5.61340368857615e-06	8.26247547107173e-06	4.70060802487634e-06	2.46033626180146e-05	5.55041621978201e-06	1.3787378874845e-05	8.19037760674685e-06	5.78543966492522e-05
AMP22_0149	Common_Shiner	3.71783096812587e-06	4.49350339837932e-06	5.06379803893159e-05	5.77884325109341e-06	1.11968579384028e-05	7.48963564371017e-06	0.998560936470826	1.62065049211237e-05	1.65218255573496e-05	0.00127657179008812	4.64485812624934e-05
AMP22_0150	Common_Shiner	8.17642637459566e-06	0.0153916353577127	0.00180118399513837	1.8329708148402e-05	1.89534737929261e-05	0.000104621652469116	0.954242277244727	1.98534787660351e-05	0.000102114429916471	1.56626581266846e-05	0.0282771914672727
AMP22_0152	Common_Shiner	2.97610685080093e-06	0.999928658306599	7.81935175534964e-06	3.9735360011618e-06	7.5830343171117e-06	8.79222020150969e-06	9.76241555005158e-06	5.10093790279736e-06	9.49501383357533e-06	6.40743850939733e-06	9.43229276062335e-06
AMP22_0153	Common_Shiner	2.28843029206932e-05	9.07368349278379e-06	0.000373089234179653	7.79443486289603e-06	9.53627957934419e-06	3.9514634565666e-06	0.99908424470822	2.61596714858205e-05	2.20662950563011e-05	0.000413416703702532	2.77842405800896e-05
AMP22_0154	Common_Shiner	3.30731358157241e-06	5.14107974912817e-06	0.000133238435955318	5.74844382306911e-06	6.73586230258219e-06	8.4505181538162e-06	0.996863208711147	5.16677038691687e-06	1.43408312588007e-05	0.0029182443847874	3.6417180735479e-05
AMP22_0155	Rosyface_Shiner	3.71344302985307e-06	0.999819368680318	1.9065702954245e-05	1.19741103385337e-05	1.38630069773155e-05	6.24091697137347e-06	6.03147709635091e-05	9.84488381178439e-06	1.80003331400279e-05	2.28184791544285e-05	1.47961281450255e-05
AMP22_0156	Rosyface_Shiner	7.21893568352565e-06	0.996077859203021	0.00191902980400617	0.000954203682550807	3.09364890168093e-05	1.31117461184048e-05	0.000364590014823571	3.1340345932255e-05	0.000410130496301513	3.63453649972388e-05	0.000155233653095726
AMP22_0157	Rosyface_Shiner	0.0206976853329688	0.979201484680176	1.27945679575281e-05	6.72267887674888e-06	1.3160179583122e-05	6.84090445066273e-06	1.04908544073492e-05	8.26359811770078e-06	2.12822206888151e-05	5.32823605793581e-06	1.59460570626762e-05
AMP22_0160	Rosyface_Shiner	3.25138743960258e-06	0.999917238513629	9.51759702054497e-06	5.95775514128159e-06	4.14899503776233e-06	4.7040991564331e-06	9.0840141383333e-06	6.73532060078538e-06	2.92295340435493e-05	4.39635081201932e-06	5.73695363709912e-06
AMP22_0161	Rosyface_Shiner	4.24472841772985e-06	0.874839996496836	0.099446199465543	0.000277096727669238	1.66254608736985e-05	1.01964517601638e-05	0.0161693014551437	1.61241397446144e-05	0.00914886884486205	2.4369962301794e-05	4.69766010711704e-05
AMP22_0164	Rosyface_Shiner	4.94930768704187e-06	0.999890097856522	2.85091669273847e-05	7.86317886111626e-06	9.28784457581393e-06	5.31221944532596e-06	1.59266889818366e-05	5.24471280410423e-06	1.06082467251462e-05	9.96252421331942e-06	1.22387899105656e-05
AMP22_0165	Rosyface_Shiner	6.93911949119152e-06	0.999920576115449	9.62494385185931e-06	3.96242066875181e-06	4.38181425029717e-06	4.53398368163618e-06	1.19248950681568e-05	7.03119477799419e-06	1.76273843745936e-05	4.33084233098285e-06	9.06801728533183e-06
AMP22_0168	Rosyface_Shiner	4.0350466701662e-06	0.784759417752425	0.214970407043894	9.94516986103151e-06	1.36701003109176e-05	7.51929736084368e-06	9.35896074096769e-05	1.36899292400651e-05	4.28518564874519e-05	1.57653271327375e-05	6.91086814790462e-05
AMP22_0169	Rosyface_Shiner	2.57884531774278e-06	0.999944774985313	9.46239929385582e-06	3.77061982066567e-06	4.41006945908068e-06	4.99691800673988e-06	5.94662801293699e-06	4.00520201464403e-06	6.47210945754386e-06	5.88942125646392e-06	7.69319380016535e-06
AMP22_0170	Rosyface_Shiner	4.29445238801915e-06	0.987125047405561	0.00769153059897449	8.95199652175324e-06	1.4119522360984e-05	2.12728009087765e-05	0.00390548860489683	1.7302912064213e-05	4.85978823587857e-05	9.84991415711682e-06	0.00115354388826953
AMP22_0174	Rosyface_Shiner	3.58964195070111e-06	0.759258798162142	0.000114098944754324	1.27945979834522e-05	3.58196218983336e-05	9.61084902316877e-06	0.000165168827101896	2.1362084257509e-05	6.55381093346949e-05	2.70855897451584e-05	0.240286133711537
AMP22_0175	Rosyface_Shiner	4.71317986150082e-06	0.999904044310252	1.63131889111363e-05	5.3886005822686e-06	6.85688653166992e-06	5.67753611067122e-06	1.22090253463713e-05	7.78719303457065e-06	1.08417057959881e-05	6.03814549874064e-06	2.01303471868571e-05
AMP22_0177	Rosyface_Shiner	3.41838457217873e-06	0.996674432237943	1.77541201132393e-05	0.00323105887757122	5.56061737176045e-06	7.2505165562332e-06	1.22099801935245e-05	8.41869770560496e-06	1.66031578821837e-05	9.33978415213629e-06	1.39538335723561e-05
AMP22_0178	Rosyface_Shiner	3.58929912306767e-06	0.996718751211961	1.43359425360538e-05	0.00316928190332934	8.12490917068769e-06	9.82571140739927e-06	1.55663483944873e-05	1.02412381684591e-05	3.04139492665178e-05	8.69687796772591e-06	1.1172141210416e-05
AMP22_0179	Rosyface_Shiner	2.54318305950522e-06	0.999875081241131	8.49148258644094e-06	1.29029167318676e-05	8.91428302118117e-06	4.33678996589627e-06	1.15569005976566e-05	6.38870311396072e-06	5.03474207709486e-05	7.83378271741434e-06	1.16039697777026e-05
AMP22_0181	Rosyface_Shiner	3.24617037061077e-06	0.999897914747397	1.16278105638128e-05	6.86841520425229e-06	7.94279713745598e-06	6.95039304127678e-06	1.36167277476215e-05	7.68481382835264e-06	1.67365930650359e-05	1.81365020304614e-05	9.27547628605401e-06
AMP22_0182	Rosyface_Shiner	2.75819304043092e-06	0.999923419773579	1.07339400376659e-05	1.07080060685452e-05	4.48834425471128e-06	4.8954631497244e-06	1.20896110979376e-05	3.91067881337245e-06	9.59449260280625e-06	6.78943138032237e-06	1.06121488379981e-05
AMP22_0187	River_Chub	3.33937092894537e-06	5.19198744575345e-06	1.19097354509057e-05	9.51047512255761e-05	7.85668167055519e-06	0.999832395255566	1.08733956538745e-05	7.62201301531336e-06	8.23642123695474e-06	9.05563208990134e-06	8.41552269021797e-06
AMP22_0188	River_Chub	3.93851538936377e-06	3.39276683287829e-06	0.495297854930162	1.05026105918124e-05	1.06552835580684e-05	0.504563510258992	2.54457505783598e-05	4.62597438836915e-06	3.30021185978092e-05	6.80988129134606e-06	4.0261788451177e-05
AMP22_0189	River_Chub	3.2822163114919e-06	3.38258658981315e-06	1.46178734899868e-05	6.12164654600872e-06	8.66351884880808e-06	0.999927056709925	1.37022741086086e-05	3.65740092666214e-06	6.0988012978333e-06	6.7663665044522e-06	6.65088842463366e-06
AMP22_0190	River_Chub	2.87972591215126e-06	9.73578487423849e-05	2.55444704484362e-05	7.10759341188463e-06	1.02913856729032e-05	0.999801894863447	1.00857774083237e-05	8.12878569497183e-06	1.44259308507534e-05	1.08852368964931e-05	1.13989873384526e-05
AMP22_0191	River_Chub	2.07649922135183e-06	2.70419427694146e-06	7.56031845477114e-06	3.73828752436869e-06	4.32464620258405e-06	0.99995219407479	6.67234231444438e-06	2.51782526330709e-06	6.42116041287972e-06	4.56637442276398e-06	7.224691027291e-06
AMP22_0193	River_Chub	3.26388512929702e-06	5.01869432721266e-06	1.56752987434566e-05	5.63061160900958e-06	5.06123113513404e-06	0.999923675715923	1.08922571002681e-05	5.966461091978e-06	9.15540603392927e-06	6.36041255306082e-06	9.30024871004163e-06
