Mandeville_ID	Common_Name	1	2	3	4	5	6
AMP22_0071	Creek_Chub	0.000880345788845822	1.41634202090949e-05	0.935024411777655	2.1989733131603e-05	1.24710807564355e-05	0.0640466181126734
AMP22_0072	Creek_Chub	9.06713678607569e-06	0.00620372470689472	0.95321159162124	5.36797983753886e-05	0.0404202538927396	0.000101682854356
AMP22_0075	Creek_Chub	0.00123555570441565	1.24867173366986e-05	0.998044359644254	2.16324414939567e-05	0.000105193397616085	0.000580771956336091
AMP22_0082	Common_Shiner	1.0117526304148e-05	0.000770469091908164	0.0104120062489589	0.0171556586598357	2.003794864743e-05	0.971631710429986
AMP22_0084	Creek_Chub	4.15223787459893e-06	6.42904221309587e-06	0.932806724627813	7.36997020043431e-06	8.68770079477046e-06	0.0671666361528138
AMP22_0085	Creek_Chub	0.0612016121484339	0.00941498893337363	0.00361879154743842	0.074118782962362	0.00191853488559171	0.84972728874286
AMP22_0086	Hornyhead_Chub	1.84080062228645e-05	0.0368999341940507	0.466135098338127	0.000344436040802786	4.12795844689033e-05	0.496560843259096
AMP22_0088	Creek_Chub	4.03812680177128e-06	0.000136944010690714	0.999782244225343	2.70100968444068e-05	1.04785287184305e-05	3.92855884074223e-05
AMP22_0093	Western_Blacknose_Dace	9.2749887258584e-05	0.000692312498701331	0.985986816982428	9.67585068930751e-06	9.13971958817873e-06	0.013209305196496
AMP22_0094	Western_Blacknose_Dace	8.37049099641806e-06	3.32206071103331e-05	0.999878293335438	1.72193189585232e-05	1.5310825348542e-05	4.75859209231141e-05
AMP22_0095	Western_Blacknose_Dace	0.189522000680367	5.29926396345094e-05	0.754768588562806	1.99073706126396e-05	0.0509851917500297	0.00465131856301846
AMP22_0096	Western_Blacknose_Dace	4.42144799508156e-06	1.23850501475904e-05	0.991205418447653	6.68036526346892e-06	0.00319806308074233	0.00557303166691585
AMP22_0099	Western_Blacknose_Dace	8.08123827146721e-06	2.40103018804565e-05	0.996067522903283	2.29427467984205e-05	0.00385004617415964	2.73971927890049e-05
AMP22_0101	Western_Blacknose_Dace	2.28831711802633e-05	1.01631487068652e-05	0.999911647200584	6.56319304679575e-06	9.53459799724463e-06	3.92093928334262e-05
AMP22_0102	Western_Blacknose_Dace	4.78235591352623e-05	1.03818851992392e-05	0.970741259137789	1.1100956690307e-05	9.96083179538488e-06	0.0291794731430709
AMP22_0105	Western_Blacknose_Dace	1.55426373263392e-05	1.07458065615906e-05	0.999874076406161	5.70035258369129e-05	1.00076733330191e-05	3.2624336874699e-05
AMP22_0106	Western_Blacknose_Dace	0.0130556012854601	1.6149404735113e-05	0.925950651347637	5.94215853629123e-05	8.37603822572926e-06	0.0609098004015783
AMP22_0107	Western_Blacknose_Dace	0.12726078949372	2.2626124241492e-05	0.833162301460902	3.66868289805088e-05	0.00536080746242078	0.0341567883764704
AMP22_0108	Western_Blacknose_Dace	0.061587242996941	1.73867476140231e-05	0.918127416928609	0.0058116718629996	0.0144033618789011	5.29190345918128e-05
AMP22_0110	Western_Blacknose_Dace	0.00414003743987996	1.00793287149791e-05	0.99577426113685	6.69116974826849e-06	6.0192134815434e-06	6.29112197789749e-05
AMP22_0114	Western_Blacknose_Dace	5.21752943577649e-06	2.01964064226691e-05	0.996953346530596	0.00285692358590313	3.3398415324982e-05	0.000130917386894553
AMP22_0116	Western_Blacknose_Dace	0.00423688584835812	1.08540903488543e-05	0.995536680062612	1.02885102058758e-05	1.34944398527452e-05	0.000191797374805031
AMP22_0117	Western_Blacknose_Dace	9.78342819642453e-06	0.000176244955997024	0.999747361560663	7.85516400411444e-06	9.39871966819295e-06	4.93564834322028e-05
AMP22_0118	Western_Blacknose_Dace	0.00076304892780888	2.24584262462419e-05	0.999141241212686	8.55859854486444e-06	2.10616661838041e-05	4.36311473273268e-05
AMP22_0122	Creek_Chub	5.02841116800609e-06	1.07697050787947e-05	0.999924167195956	6.18970874866952e-06	1.03096559104742e-05	4.35356664023367e-05
AMP22_0123	Creek_Chub	9.67344005552299e-05	1.17127503974223e-05	0.999797258496285	7.14700075003558e-06	9.96494586917865e-06	7.7183287985301e-05
AMP22_0125	Creek_Chub	5.03898525876848e-06	8.55345666459752e-06	0.999908347407977	9.40398872931916e-06	8.58265316021694e-06	6.00748067126892e-05
AMP22_0126	Creek_Chub	4.73452425123551e-06	5.3875170472007e-05	0.99986543349425	6.29155841040746e-06	8.42508335839889e-06	6.12408249858421e-05
AMP22_0127	Creek_Chub	6.06534064201061e-06	1.1125816025599e-05	0.99993783446153	5.52658181573145e-06	5.1412999796947e-06	3.4307030685461e-05
AMP22_0128	Creek_Chub	5.18725723533066e-06	9.12222441053417e-06	0.999942098458608	6.96103852054461e-06	1.17172888491721e-05	2.4914107592387e-05
AMP22_0129	Creek_Chub	1.56298476720201e-05	1.10199065702068e-05	0.999869717140992	6.04781285691509e-06	1.29396945373187e-05	8.4645971341464e-05
AMP22_0130	Creek_Chub	4.04967492325117e-06	0.000208130748203811	0.969059401492278	6.56094915114743e-06	9.11764147774026e-06	0.0307127398989784
AMP22_0131	Creek_Chub	3.96261449487516e-06	9.34516871748551e-05	0.999814180890719	5.71110150994142e-06	1.0281553188722e-05	7.24126276832359e-05
AMP22_0133	Creek_Chub	1.75071726979476e-05	2.54212615766619e-05	0.861228665351868	2.18938196080423e-05	4.4245946782703e-05	0.138662266562382
AMP22_0136	Creek_Chub	4.34386939956181e-06	1.0000907368716e-05	0.99993049410979	4.53976094573184e-06	8.1826827573204e-06	4.24392999641066e-05
AMP22_0141	Creek_Chub	5.43325995589491e-06	1.11044280072249e-05	0.428452175378799	0.571367273588975	8.14830519607616e-06	0.000155865038008767
AMP22_0142	Creek_Chub	3.34334441540643e-06	8.09597417028782e-06	0.999899225731691	4.95992777686202e-06	1.15677655748309e-05	7.28077857208722e-05
AMP22_0143	Creek_Chub	4.94526688849658e-06	9.86519424156328e-06	0.996692279795806	1.77025661729937e-05	1.02184078933659e-05	0.00326498879779121
AMP22_0144	Creek_Chub	7.69671240572824e-06	7.36908936312188e-06	0.999874884227912	5.50382322688668e-06	8.42923876143751e-06	9.61172990126111e-05
AMP22_0145	Creek_Chub	3.38534308059639e-06	1.00457145295046e-05	0.999933195650578	6.01238511700657e-06	1.03042940939275e-05	3.70575267851459e-05
AMP22_0146	Creek_Chub	5.2977738345851e-06	9.32128517497058e-06	0.999929816464583	4.41027065876712e-06	8.05091545174527e-06	4.31043788793367e-05
AMP22_0148	Creek_Chub	4.30486416692347e-06	1.07664341198371e-05	0.99991441510121	5.47258230252015e-06	1.07623654268136e-05	5.42795238543145e-05
AMP22_0149	Common_Shiner	3.739522527916e-06	1.14494010606088e-05	0.000105374165349539	5.73939705059397e-06	6.98157476872877e-06	0.99986671658357
AMP22_0150	Common_Shiner	1.0555632215541e-05	1.14769721703977e-05	0.0769086648672819	0.0150585667812265	5.24057146142753e-05	0.907958330353101
AMP22_0152	Common_Shiner	3.45799281046465e-06	5.03176769930135e-06	1.65234837657103e-05	0.999951502025127	8.56781723917638e-06	1.49175253010536e-05
AMP22_0153	Common_Shiner	3.42737610882611e-05	1.04640933509937e-05	0.00010064365941876	5.08914761565428e-06	7.31145593318606e-06	0.999842218736807
AMP22_0154	Common_Shiner	4.74718396454762e-06	8.35078690151579e-06	0.000104047676553207	5.91572117712718e-06	1.07112111139479e-05	0.999866227865219
AMP22_0155	Rosyface_Shiner	4.8156750077082e-06	1.71508386469195e-05	2.17026213361668e-05	0.999892844061057	9.08354638272357e-06	5.44035981591375e-05
AMP22_0156	Rosyface_Shiner	7.00733176725861e-06	0.000164513277879679	0.00532901638689778	0.994026648064454	2.25792641757659e-05	0.000450235343859959
AMP22_0157	Rosyface_Shiner	0.0202731621979425	1.17853864537122e-05	2.46494251607719e-05	0.979655866861343	9.90343088441035e-06	2.46325884213243e-05
AMP22_0160	Rosyface_Shiner	2.72757191204776e-06	4.97870397887456e-06	1.21798705192673e-05	0.99996037487189	6.43498656317226e-06	1.33048005438992e-05
AMP22_0161	Rosyface_Shiner	6.0546466787955e-06	0.000218401362831509	0.0992704751901329	0.878524597664674	1.19013720429204e-05	0.0219685699292459
AMP22_0164	Rosyface_Shiner	5.5806571468483e-06	6.31473984283858e-06	2.77195406903934e-05	0.999928445696831	8.5768980864952e-06	2.33630736539955e-05
AMP22_0165	Rosyface_Shiner	1.04028158396433e-05	6.18905876695236e-06	1.65188701418781e-05	0.999948845068614	5.45019919615535e-06	1.25948578687787e-05
AMP22_0168	Rosyface_Shiner	7.6126000469779e-06	1.17451379282665e-05	0.208795759047071	0.791036936044693	9.67152193944488e-06	0.000138275991024169
AMP22_0169	Rosyface_Shiner	3.84003739699938e-06	5.5322613891618e-06	1.03293866791744e-05	0.999962975303332	5.80666866440429e-06	1.15172082593396e-05
AMP22_0170	Rosyface_Shiner	4.55996820142918e-06	1.16378646426529e-05	0.00796790099563238	0.986979457477729	2.5994300692676e-05	0.0050104490737731
AMP22_0174	Rosyface_Shiner	4.40592668812255e-06	1.34398641326025e-05	0.248874747301141	0.750926683704058	9.1774519266732e-06	0.000171546061613452
AMP22_0175	Rosyface_Shiner	4.06912999137438e-06	8.003402865084e-06	3.6421348095038e-05	0.999916509866714	1.21772084353428e-05	2.28195655894398e-05
AMP22_0177	Rosyface_Shiner	6.41035974951963e-06	0.0030732688642809	1.71662539390346e-05	0.996872137169043	9.65769730584416e-06	2.13598103037033e-05
AMP22_0178	Rosyface_Shiner	5.3298095320836e-06	0.0025022456086476	3.83189916866584e-05	0.997413457949956	8.5289604657116e-06	3.21189302824082e-05
AMP22_0179	Rosyface_Shiner	2.9376942332298e-06	1.58123064391278e-05	8.27349338964474e-06	0.999941190501054	8.15080226404151e-06	2.36363722429888e-05
AMP22_0181	Rosyface_Shiner	2.74742893733089e-06	9.19283956584336e-06	1.39104334943327e-05	0.999944693605105	6.08652643154994e-06	2.33697561944179e-05
AMP22_0182	Rosyface_Shiner	4.25206234132191e-06	1.88780404506674e-05	1.23285905687592e-05	0.999936924338341	8.16615653725487e-06	1.94518839428788e-05
AMP22_0187	River_Chub	3.92983200673296e-06	6.16710446564787e-05	2.1879358269751e-05	4.79345858407453e-06	0.999891609728336	1.61176297580231e-05
AMP22_0188	River_Chub	4.28756196235779e-06	9.49965010514159e-06	0.483350219537814	4.69145995364692e-06	0.516578271994988	5.30302776936995e-05
AMP22_0189	River_Chub	4.5003583881728e-06	9.55928191210622e-06	1.52579135921312e-05	3.87210147125468e-06	0.999953666726748	1.31441370827948e-05
AMP22_0190	River_Chub	3.60740802043616e-06	8.54385984543861e-06	3.21988167836077e-05	0.0001077205742519	0.999827023307482	2.09070807348454e-05
AMP22_0191	River_Chub	4.22756623895916e-06	7.57603857126161e-06	1.12114318542053e-05	2.9578524524971e-06	0.999964301427205	9.7265453825298e-06
AMP22_0193	River_Chub	4.50849710041889e-06	8.50680729535727e-06	1.67969775971765e-05	5.85971908338425e-06	0.999949956834316	1.43719985737713e-05
AMP22_0194	River_Chub	1.25501274092905e-05	2.0616931468964e-05	0.000196835375741511	0.0011797694478405	0.998518711884816	7.15163078934399e-05
AMP22_0195	River_Chub	7.6185312830927e-06	1.34491940003468e-05	0.00176062989933792	8.52823259791891e-06	0.992075947006543	0.00613382737779496
AMP22_0197	Creek_Chub	1.7863620039588e-05	2.4980911567905e-05	0.99986434340477	1.49096955272756e-05	8.06907730953579e-06	6.98341285892972e-05
AMP22_0198	Common_Shiner	4.19178051548285e-06	9.55769576794101e-06	6.90402207178447e-05	6.78179351732114e-06	0.00135472090779435	0.998555707812309
AMP22_0201	Common_Shiner	0.016908288758869	1.01584039339726e-05	0.112126804274817	0.00278701933699826	2.62943641339534e-05	0.868141435007254
AMP22_0203	Common_Shiner	3.05559043779974e-06	9.55489430224403e-06	0.270051185483734	6.79548989825244e-06	9.14259606762946e-06	0.729920265972614
AMP22_0204	Common_Shiner	7.62189476748628e-06	1.19483045803363e-05	5.46190047181335e-05	6.80719483220757e-06	2.2195998062984e-05	0.999896808644136
AMP22_0205	Common_Shiner	5.480025660202e-06	9.71273464063845e-06	0.000132284159530099	0.000291575099200887	1.37804073646217e-05	0.999547167996566
AMP22_0206	Common_Shiner	3.92831084864672e-06	8.23414010886425e-06	0.000129844210017169	6.57702721922153e-06	1.22550911554221e-05	0.999839161952337
AMP22_0208	Common_Shiner	2.67057428804048e-05	0.016006509127561	0.12453600394167	6.59420799405134e-05	0.000219978627483043	0.859144860466321
AMP22_0210	Common_Shiner	4.51376031797565e-06	1.02209212995547e-05	0.000124278692626736	5.98258654836985e-06	1.35673342981243e-05	0.999841436684132
AMP22_0211	Common_Shiner	2.07038083837626e-05	3.4824294453732e-05	0.0351403655839585	0.0154889932627169	5.77252030285994e-05	0.949257388055325
AMP22_0212	Common_Shiner	0.000144584219857528	7.28324647323968e-06	0.000976606170793835	1.3869226941743e-05	0.000131637664345984	0.998726019561291
AMP22_0214	Common_Shiner	0.00041155673326309	9.3943260991372e-06	0.000816357506742182	4.99599792087249e-06	1.03907701351652e-05	0.998747304836909
AMP22_0215	Common_Shiner	3.27915069698649e-05	1.1281128666145e-05	0.000163511059969537	4.93635337845691e-06	9.2182220084177e-06	0.999778262754281
AMP22_0217	Common_Shiner	4.81260744609648e-06	6.46424176534206e-06	3.56214864468825e-05	5.59756490178916e-06	1.09703452381762e-05	0.999936534206073
AMP22_0218	Common_Shiner	3.84895310760565e-06	1.19707509595778e-05	3.2880003542705e-05	0.999913407007853	8.97882236151384e-06	2.89149037708394e-05
AMP22_0219	Common_Shiner	3.35487093650391e-06	7.07956694605751e-06	8.48658886234625e-05	5.30735588700376e-06	6.05821252651235e-06	0.999893334786097
AMP22_0220	Common_Shiner	6.61760872613934e-06	1.62743308823376e-05	0.000467652790844513	7.20015467271959e-06	0.000273627144009053	0.999228628138701
AMP22_0221	Common_Shiner	5.27231666840597e-06	7.74014736814699e-06	4.26731803500792e-05	0.535546488642693	1.14708929297791e-05	0.464386354645093
AMP22_0222	Common_Shiner	5.2869472335805e-06	1.02328217934435e-05	4.3124878778405e-05	4.34335284567848e-06	1.24004829919926e-05	0.999924612184366
AMP22_0225	Common_Shiner	4.5128743572948e-06	1.02340809874092e-05	2.10461576101939e-05	2.11725701933034e-05	7.97130661418093e-06	0.999935064037641
AMP22_0226	Common_Shiner	4.14738115996425e-06	8.36304951859452e-06	0.230137746830781	6.6500312814616e-06	9.54991141720529e-06	0.769833542327086
AMP22_0227	Common_Shiner	6.83008744797052e-06	1.19710159629496e-05	0.000170176998664962	3.06782023548353e-05	1.21243718355464e-05	0.999768219908079
AMP22_0228	River_Chub	3.71127531156049e-06	7.69514880409045e-06	1.23371585823223e-05	4.70474244691373e-06	0.999942233343919	2.93193502382098e-05
AMP22_0231	River_Chub	6.14093852304783e-06	1.78124191166157e-05	0.000313323531685396	7.02773076305358e-06	0.999044858455658	0.000610837268443994
AMP22_0232	River_Chub	0.00182394177694471	0.00118183973438983	0.418215317408244	0.000251334468753112	0.577114567259947	0.00141299879215808
AMP22_0234	River_Chub	6.57048986662884e-06	8.30947189918009e-06	0.0316876026274015	3.49452813217937e-05	0.968184973239899	7.75986807149675e-05
AMP22_0235	River_Chub	5.0766505742089e-06	1.09857852008857e-05	0.984271413385868	0.0151065922500566	7.52839980363587e-05	0.000530647516210114
AMP22_0236	River_Chub	1.54545871101311e-05	1.70716606120187e-05	0.0329996343155702	0.00654040869049883	0.960385722200076	4.17085399360118e-05
AMP22_0237	River_Chub	6.86433206005668e-06	1.8435153672074e-05	0.00132360617988278	1.65164838556976e-05	0.998576001167297	5.8577238578586e-05
AMP22_0241	Creek_Chub	8.37386100259999e-05	1.20496132772424e-05	0.992394176483154	0.00414825477549069	0.00302003201943143	0.000341748672353035
AMP22_0242	River_Chub	3.85183220465745e-06	1.11714635657527e-05	0.502949502080679	5.71914127315265e-06	0.497009055544933	2.06999255775723e-05
AMP22_0243	Common_Shiner	5.74792987503425e-06	1.35535015070294e-05	0.017871479566935	7.37187282538824e-06	0.00884951747092418	0.973252329607805
AMP22_0244	Common_Shiner	4.52477365944096e-06	9.23338071674725e-06	0.0402030077203332	5.4280837868244e-06	6.59162190092251e-06	0.959771214564641
AMP22_0245	Common_Shiner	4.67873984145482e-06	1.04096767984584e-05	0.175625303300718	0.0167352678334961	8.52628617609848e-06	0.807615814089775
AMP22_0249	Common_Shiner	4.4056515799764e-06	7.54552647018112e-06	0.000980578568343969	8.34384699585383e-06	1.25062064635427e-05	0.998986620763938
AMP22_0251	Common_Shiner	3.93022304003761e-05	3.71372526763938e-05	0.249249778665602	0.000366474256386782	3.45691703623197e-05	0.750272737940152
AMP22_0253	Common_Shiner	0.00706883378063018	1.27102173003517e-05	0.00076145033998141	1.3339050273693e-05	1.29234568113622e-05	0.992130743404229
AMP22_0254	Common_Shiner	1.75910391841301e-05	0.00747560564764232	0.0108847140790825	0.00301796614745453	1.30986230237414e-05	0.978591024756432
AMP22_0255	Common_Shiner	4.17780627107675e-06	0.00982556809376304	4.00191589787232e-05	1.96587760330503e-05	9.8378504084119e-06	0.990100738763809
AMP22_0258	Common_Shiner	4.74353916841534e-06	6.93418545478766e-06	0.583566639731328	5.42248725673919e-06	8.39047198669435e-06	0.416407869656881
AMP22_0259	Common_Shiner	5.04611299639844e-06	7.59389084088204e-06	4.85841814476534e-05	0.00235132784283875	1.09729751886559e-05	0.997576474924882
AMP22_0260	Common_Shiner	1.50702551829056e-05	1.91299108189235e-05	0.0425288223445099	0.0427597454960148	9.43994794326775e-06	0.914667792280515
AMP22_0261	Common_Shiner	5.16903750204455e-06	9.80683143003874e-06	0.0476975460686566	0.0018441800728803	0.000147918212564472	0.95029537987709
AMP22_0264	Common_Shiner	5.53345063519e-06	2.88246537745146e-05	0.00140877137119706	1.3412907842349e-05	1.88112258066021e-05	0.998524647156398
AMP22_0265	Common_Shiner	4.26320183154359e-06	8.13163941756962e-06	0.000103692294650972	1.28864479826736e-05	8.31898295810375e-06	0.99986270793279
AMP22_0266	Common_Shiner	3.87648809560962e-06	1.60111919928171e-05	0.000289837287485732	9.43434773653768e-06	1.04593679678209e-05	0.999670382002989
AMP22_0268	Common_Shiner	4.15439216778887e-06	1.22640818816018e-05	6.35907716146727e-05	7.45300246950478e-06	0.699026823282242	0.300885714739561
AMP22_0269	Common_Shiner	5.54902882346295e-06	2.88651666590296e-05	0.0854890353331963	0.00361022984619679	1.14076810308127e-05	0.910854912837346
AMP22_0271	Common_Shiner	5.69531818858598e-06	1.09455633488986e-05	0.000175992415123723	0.00329662601995127	3.79498220590538e-05	0.996472791155179
AMP22_0273	Hornyhead_Chub	5.34784091664333e-06	0.50394717074434	0.495916199713945	4.56529810757796e-05	1.08334312807734e-05	7.47955754068171e-05
AMP22_0274	Creek_Chub	4.62153241955719e-06	1.50254697171164e-05	0.996976813117663	0.00293524110003879	1.11777843102342e-05	5.71206995878852e-05
AMP22_0275	Creek_Chub	4.50525025634758e-06	1.06196032301608e-05	0.999932089547316	7.39499962236105e-06	8.26492905378317e-06	3.71265145153201e-05
AMP22_0276	Creek_Chub	4.05897432320791e-06	8.16450680588889e-06	0.972611418783665	5.42552627942736e-06	8.80541921884903e-06	0.0273621267291407
AMP22_0280	Hornyhead_Chub	6.41658780780809e-06	1.5721039044095e-05	0.000147574121859908	0.988364573717117	0.011309132534933	0.000156581915461726
AMP22_0281	Hornyhead_Chub	6.75025720663691e-06	0.951179546713829	0.000175467483942325	0.0371344126748542	1.93985000413053e-05	0.0114844242237741
AMP22_0282	Hornyhead_Chub	1.84395998919827e-05	0.99946635868152	0.000193131754429216	1.03334382119298e-05	0.000180325257705559	0.000131412265932107
AMP22_0283	Hornyhead_Chub	6.00339586061236e-06	0.983172080477079	0.000192307628756102	4.9757841245685e-06	0.0106581900193511	0.00596644290881682
AMP22_0284	Hornyhead_Chub	4.23293093022631e-06	0.99992823022604	1.96784105235688e-05	6.54466561620778e-06	2.57502075013806e-05	1.55641442872502e-05
AMP22_0285	Hornyhead_Chub	9.13066181956514e-06	0.995348937471708	0.00056325600198166	1.66364578469533e-05	0.00259385541456832	0.00146818382423029
AMP22_0287	Hornyhead_Chub	0.000121157786552089	0.994221571524938	0.00162264629941761	6.49658957371845e-06	1.04032882625965e-05	0.0040177244656732
AMP22_0289	Western_Blacknose_Dace	4.83827272240662e-06	8.11198468916807e-06	0.999931488037109	7.3257035176374e-06	9.01261880137639e-06	3.92240973603217e-05
AMP22_0290	Western_Blacknose_Dace	4.48328923977278e-06	8.02773343578007e-05	0.999865593870481	6.75627702655277e-06	8.22335222521024e-06	3.46670570406074e-05
AMP22_0291	Western_Blacknose_Dace	5.50777764427641e-06	6.85204289814592e-06	0.999959249178568	4.72817902479094e-06	8.13836064634698e-06	1.55250564270843e-05
AMP22_0292	Western_Blacknose_Dace	4.46730368316501e-06	9.65648651365764e-06	0.999951489826043	4.59207924004201e-06	7.86040648443586e-06	2.19341307590135e-05
AMP22_0293	Central_Stoneroller	0.987687220553557	0.0122119343689022	5.76111575263339e-05	7.37787068514776e-06	1.3491854481853e-05	2.23634122176011e-05
AMP22_0294	Central_Stoneroller	0.999949654062589	8.99856770294031e-06	1.62001900523304e-05	4.57822602882955e-06	7.15363241852953e-06	1.34159712046628e-05
AMP22_0295	Central_Stoneroller	0.999964189092318	8.04609885787535e-06	7.01688000700588e-06	5.13674344868016e-06	5.53987191081236e-06	1.00721636245033e-05
AMP22_0297	Central_Stoneroller	0.5285099350214	8.97118381040752e-06	0.471405425995588	6.95437952606055e-06	2.24440343809675e-05	4.62692793114811e-05
AMP22_0298	Western_Blacknose_Dace	4.14895263355249e-06	6.5905094882666e-06	0.999942164202531	4.51956619879551e-06	7.23696832986889e-06	3.5340363442232e-05
AMP22_0302	Western_Blacknose_Dace	0.000486578604903505	8.38275158053297e-06	0.999463971455892	5.48472466660631e-06	8.17517290223575e-06	2.74076614454599e-05
AMP22_0303	Central_Stoneroller	0.857812481999397	1.58799481178437e-05	0.141990538823108	1.64494518411457e-05	1.27713008861129e-05	0.000151878344381329
AMP22_0304	Western_Blacknose_Dace	0.00181571833400327	9.22821454425037e-06	0.998103811403116	3.57986724659874e-05	1.062547993242e-05	2.48180734715582e-05
