Mandeville_ID	Geno_ID	q_col1	Q_col2
AMP22_0416	Common_Shiner x Western_Blacknose_Dace	0.740749849915504	0.389593724322319
AMP22_0421	Western_Blacknose_Dace	0.0011842230239516	0.000745438702956075
AMP22_0423	Western_Blacknose_Dace	0.000100645245265086	9.26432815925518e-05
AMP22_0429	Western_Blacknose_Dace x Common_Shiner	0.135132258422176	0.269990693744024
AMP22_0438	Western_Blacknose_Dace	0.035058758258385	0.0681759175475687
AMP22_0444	Common_Shiner	0.998210088992119	0.00116893810676898
AMP22_0454	Common_Shiner	0.998709799178441	0.000285390943806965
AMP22_0455	Common_Shiner	0.999653798858325	0.000327672778055075
AMP22_0456	Common_Shiner	0.999548978201548	0.000566935281657752
AMP22_0461	Common_Shiner	0.999854906447728	0.000109962050112567
AMP22_0468	Common_Shiner	0.999895800105731	7.55637080836001e-05
AMP22_0470	Common_Shiner	0.999776596458753	0.000163616285121144
AMP22_0472	Common_Shiner	0.999660323746999	0.000238954883361615
AMP22_0476	Common_Shiner	0.999869917869568	8.33573309765875e-05
AMP22_0477	Common_Shiner	0.99989530219237	0.00011776574668997
AMP22_0478	Common_Shiner	0.99978361539046	0.000115001643179014
AMP22_0479	Common_Shiner	0.999777115893364	0.000132900793356364
AMP22_0481	Common_Shiner	0.999870835439364	9.89356358239269e-05
AMP22_0491	Western_Blacknose_Dace x Common_Shiner	0.285434464985132	0.569773999830087
AMP22_0493	Western_Blacknose_Dace x Common_Shiner	0.385910554039478	0.757254831997554
AMP22_0501	Western_Blacknose_Dace	0.000651104138287445	0.000695917017935872
AMP22_0504	Western_Blacknose_Dace	9.89364213852596e-05	6.88661764077196e-05
AMP22_0505	Common_Shiner x Western_Blacknose_Dace	0.538787587801615	0.739384458200137
AMP22_0506	Western_Blacknose_Dace	0.000652193316425518	0.00051161914876358
AMP22_0507	Common_Shiner	0.985903077888489	0.000214936592150261
AMP22_0508	Western_Blacknose_Dace	0.000105535578581613	0.000118114872304827
AMP22_0509	Western_Blacknose_Dace	0.000311807547627518	0.0002330435205772
AMP22_0510	Western_Blacknose_Dace	0.0131824494984695	0.0260377990366825
AMP22_0513	Western_Blacknose_Dace	0.000165631528818311	0.000201987152495808
AMP22_0516	Western_Blacknose_Dace	0.0576490361516674	0.114875801111261
AMP22_0518	Western_Blacknose_Dace x Common_Shiner	0.399301729818185	0.730095649115244
AMP22_0519	Western_Blacknose_Dace	0.000398732271613404	0.000659961166115765
AMP22_0521	Western_Blacknose_Dace	0.000284898681299315	0.000310281169611908
AMP22_0522	Western_Blacknose_Dace	0.000113623068080321	0.000118288737476088
AMP22_0523	Western_Blacknose_Dace	9.9678817621604e-05	0.000111170761544328
AMP22_0524	Western_Blacknose_Dace	0.000268077931742866	0.000216626777277118
AMP22_0525	Common_Shiner x Western_Blacknose_Dace	0.536677716982365	0.727493613243103
AMP22_0526	Western_Blacknose_Dace	9.75283977900282e-05	0.000101411263623488
AMP22_0527	Western_Blacknose_Dace	0.000193518837693096	9.74662088535521e-05
AMP22_0528	Western_Blacknose_Dace	0.000100469942992815	8.87622998264633e-05
AMP22_0532	Western_Blacknose_Dace	0.000196221113985772	0.00019115509638589
AMP22_0535	Common_Shiner x Western_Blacknose_Dace	0.523980709334214	0.783743121393522
AMP22_0566	Common_Shiner	0.999751652661959	0.000244806434569484
AMP22_0571	Common_Shiner	0.999867511169116	8.92134619095936e-05
AMP22_0574	Common_Shiner	0.998233888324102	0.000132326764280368
AMP22_0576	Common_Shiner	0.999841507236163	9.10174665535473e-05
AMP22_0577	Common_Shiner	0.999556699037552	0.000113282380558071
AMP22_0580	Common_Shiner	0.999820264760653	0.000206427790950128
AMP22_0581	Common_Shiner	0.999709393119812	0.000393227986113856
AMP22_0583	Common_Shiner	0.999742252071699	0.000381983624763257
AMP22_0586	Common_Shiner	0.999826537577311	8.12917082434103e-05
AMP22_0587	Common_Shiner	0.981051066549619	0.00637249162729315
AMP22_0589	Common_Shiner	0.999814588816961	0.000134725281970137
AMP22_0604	Common_Shiner	0.99907756553491	0.000265742956007277
AMP22_0614	Western_Blacknose_Dace	0.0316813361311952	0.0589494702134943
AMP22_0631	Western_Blacknose_Dace	0.000106425915669477	0.00011469732635125
AMP22_0636	Western_Blacknose_Dace	0.000144259245354043	0.000157614732882092
AMP22_0638	Western_Blacknose_Dace	0.032269287156562	0.0639499632979433
AMP22_0645	Western_Blacknose_Dace	0.000321940362259463	0.000304279142708303
AMP22_0646	Western_Blacknose_Dace	0.000596706574852088	0.000432350429434474
AMP22_0651	Western_Blacknose_Dace	0.000138591598755631	0.000106220057072216
AMP22_0654	Western_Blacknose_Dace	0.000241307669729049	0.000234630466711985
AMP22_0657	Western_Blacknose_Dace	0.000130348919199971	0.000102088830942488
AMP22_0669	Western_Blacknose_Dace	9.83788130638575e-05	8.00033583175705e-05
AMP22_0672	Common_Shiner	0.999885663843155	9.18419057092996e-05
AMP22_0673	Western_Blacknose_Dace	0.000107205264568166	9.89311473456654e-05
AMP22_0674	Western_Blacknose_Dace	0.000491025284158474	8.46549977401116e-05
AMP22_0693	Common_Shiner	0.999699645177523	0.000295567882828822
AMP22_0702	Common_Shiner	0.99986202164491	0.000133638741921912
AMP22_0706	Western_Blacknose_Dace	0.00116045628949008	0.00137168108591817
AMP22_0709	Common_Shiner	0.992650380126635	0.000183852467364659
AMP22_0715	Common_Shiner	0.980206594570478	0.0374132623610356
AMP22_0716	Common_Shiner	0.999679305156072	0.000210408736655061
AMP22_0718	Common_Shiner	0.999902384781837	5.88960635861149e-05
AMP22_0719	Common_Shiner	0.999857273904483	8.44767227100515e-05
AMP22_0720	Common_Shiner	0.999872729452451	0.00011570174384905
AMP22_0726	Common_Shiner	0.998121951937676	0.000712803941337034
AMP22_0744	Western_Blacknose_Dace	0.000125892087969039	8.77860936152225e-05
AMP22_0752	Common_Shiner	0.999869516237577	0.000109887110131047
AMP22_0754	Western_Blacknose_Dace	0.000584958732428449	0.000490001980627009
AMP22_0770	Western_Blacknose_Dace	0.000296924254560583	0.00030453011602105
AMP22_0795	Common_Shiner	0.999808250292142	0.000247882910034977
AMP22_0800	Western_Blacknose_Dace	0.000111989841170192	0.000101236347205618
AMP22_0803	Western_Blacknose_Dace	0.000153463628754513	0.000170459861452434
AMP22_0805	Western_Blacknose_Dace	0.00407538236246794	0.00316877619686793
AMP22_0806	Western_Blacknose_Dace	0.000174046632975694	0.000115801887037195
AMP22_0809	Common_Shiner	0.999817783896128	0.000126054945897813
AMP22_0811	Western_Blacknose_Dace x Common_Shiner	0.314302298013369	0.625978341329098
AMP22_0812	Common_Shiner	0.999286339942614	0.00100901108772499
AMP22_0816	Common_Shiner x Western_Blacknose_Dace	0.718710373886426	0.36577509466807
AMP22_0829	Common_Shiner	0.99984534757932	0.000103167788846167
AMP22_0831	Common_Shiner	0.999842573046684	0.000130519263618248
AMP22_0843	Western_Blacknose_Dace x Common_Shiner	0.473685904324055	0.828880688714981
AMP22_0845	Common_Shiner	0.999878592332204	9.13538873114656e-05
AMP22_0846	Common_Shiner	0.999794706249237	0.000161206681590772
AMP22_0870	Western_Blacknose_Dace	0.000183999806487048	0.000171232012906456
AMP22_0902	Western_Blacknose_Dace x Common_Shiner	0.272485745759805	0.498279154590766
EGM19_0013	Western_Blacknose_Dace	0.0136154858864274	0.0222282899757829
EGM19_0059	Western_Blacknose_Dace	0.000149199511252854	0.000117811760400134
EGM19_0097	Western_Blacknose_Dace	0.00262092702437906	0.00363160977855775
EGM19_0098	Common_Shiner	0.999872565571467	0.000126442418153107
EGM19_0120	Western_Blacknose_Dace	0.000455201819002237	0.000594389792036646
EGM19_0128	Western_Blacknose_Dace	0.000655065167404013	0.000781175860668919
EGM19_0161	Common_Shiner	0.999336482405663	0.000170572146062912
EGM19_0169	Western_Blacknose_Dace	0.000335276132136399	0.000225380582594576
EGM19_0188	Common_Shiner	0.986570290112495	0.0109902415059715
EGM19_0206	Western_Blacknose_Dace	0.000120873849353748	0.000103113022729932
EGM19_0228	Common_Shiner x Western_Blacknose_Dace	0.590850892059008	0.677235058001677
EGM19_0255	Western_Blacknose_Dace	0.000130841743021268	0.000125100817513511
EGM19_0258	Western_Blacknose_Dace	0.000127379259915675	8.92300627147259e-05
EGM19_0279	Common_Shiner	0.999864497621854	0.000121975329889257
EGM19_0282	Common_Shiner	0.999898704250654	8.24769445973509e-05
EGM19_0294	Western_Blacknose_Dace	0.000157486130508876	7.56623599200742e-05
EGM19_0320	Western_Blacknose_Dace	0.000146637779509844	0.000110847137095124
EGM19_0340	Common_Shiner	0.999857739400864	0.000122807219553083
EGM19_0341	Common_Shiner	0.999844731156031	0.000127682330291427
EGM19_0352	Western_Blacknose_Dace x Common_Shiner	0.124879429121315	0.0783403788019412
EGM19_0361	Common_Shiner	0.999611500898997	0.000142989698057347
EGM19_0388	Western_Blacknose_Dace	0.000281925036273079	0.000193003824876596
EGM19_0424	Western_Blacknose_Dace	0.000135497826727198	9.58991086998806e-05
EGM19_0432	Western_Blacknose_Dace x Common_Shiner	0.478086207310359	0.828064975047112
EGM19_0452	Western_Blacknose_Dace	0.0109514360988965	0.0213187803036508
EGM19_0457	Common_Shiner	0.99987935851415	0.000132012829156414
EGM19_0460	Western_Blacknose_Dace	0.00013605626344064	0.000108943976265046
