Mandeville_ID	Common_Name	1	2	3	4	5	6	7	8
AMP22_0117	Western_Blacknose_Dace	4.7705352789602e-05	1.38678444485869e-05	4.83326929383023e-06	0.000106210519194422	6.78656820414703e-05	3.58415269036721e-05	6.92907797808282e-06	0.999716747562091
AMP22_0118	Western_Blacknose_Dace	4.02778717846586e-05	1.25842169995202e-05	0.000427411969885153	0.000166975999631327	1.14837814969835e-05	3.50177955002663e-05	6.73787301966085e-06	0.999299510697524
AMP22_0122	Creek_Chub	2.18127824457396e-05	7.87439466296695e-06	3.37314003960678e-06	0.999907716274261	7.21585600878888e-06	2.19590443592851e-05	5.605100264395e-06	2.44441087363434e-05
AMP22_0123	Creek_Chub	8.68934222491616e-05	6.22183646025668e-06	0.000150391285043232	0.991867892642816	7.14575320232012e-06	2.67026175706063e-05	6.03214577251042e-06	0.00784872027761793
AMP22_0125	Creek_Chub	2.21566052054418e-05	8.23365343498574e-06	4.44767833458559e-06	0.999815521756808	9.58139411599484e-06	2.48101718798587e-05	5.09783954685983e-06	0.000110151452505016
AMP22_0126	Creek_Chub	3.52372367325637e-05	6.75173481901244e-06	5.26134913407336e-06	0.999857060571512	5.68194741860168e-05	1.7982067462963e-05	6.15810337399442e-06	1.47298107576176e-05
AMP22_0127	Creek_Chub	3.89369952612532e-05	8.25013577473592e-06	5.40364295769059e-06	0.999862691322962	6.56564147621612e-06	2.93824755641946e-05	4.43122747124973e-06	4.43391398666731e-05
AMP22_0128	Creek_Chub	2.80361124890036e-05	5.06460685878533e-06	3.95287821378638e-06	0.999662172834078	7.45349668941677e-06	2.57189187809012e-05	5.63411033108304e-06	0.000261967530290614
AMP22_0129	Creek_Chub	6.99773780091403e-05	9.45945123729226e-06	2.48514595863535e-05	0.999797826270262	7.01157873704816e-06	4.55244619065903e-05	5.75086330435955e-06	3.95994682926029e-05
AMP22_0130	Creek_Chub	0.0204204764198512	9.17158851775402e-06	4.11102775871998e-06	0.97913751355807	0.000348540472792671	4.08697787430761e-05	5.7994232523672e-06	3.35171785593415e-05
AMP22_0131	Creek_Chub	3.3006566772776e-05	6.44269805608211e-06	4.46923515078696e-06	0.999797245482604	0.000102304143303204	1.93061985925677e-05	4.00212032547634e-06	3.32247265484287e-05
AMP22_0133	Creek_Chub	0.153536105869959	4.71670914408898e-05	2.998832354581e-05	0.490910922547181	6.68538968712214e-05	6.14926203445083e-05	2.15965794153427e-05	0.355325872858365
AMP22_0136	Creek_Chub	2.9011081428233e-05	8.01020229029821e-06	3.91273957209901e-06	0.999897202412287	5.84781323072208e-06	1.84205341710091e-05	5.45314451616899e-06	3.21425286495858e-05
AMP22_0141	Creek_Chub	6.03992984329422e-05	9.87957132408849e-06	6.08322094141652e-06	0.434767434289058	6.28459777086328e-06	5.96476725673714e-05	0.5648221377333	0.000268133688663832
AMP22_0142	Creek_Chub	3.50265136837056e-05	9.85596108976309e-06	2.96082422077796e-06	0.99988065836827	6.73499596261573e-06	3.04462298399347e-05	4.72087389817576e-06	2.95968385135352e-05
AMP22_0143	Creek_Chub	0.00153074617075155	7.45340864650221e-06	4.07986324863123e-06	0.998301790396372	5.42241706634706e-06	1.48789641415322e-05	3.71145093469979e-05	9.85145106004165e-05
AMP22_0144	Creek_Chub	0.000200399190362103	6.75496349549498e-06	5.31688427408531e-06	0.999477763732274	1.48273269064317e-05	3.29467436429786e-05	6.00732806861996e-06	0.000255983703570522
AMP22_0145	Creek_Chub	1.99265282131062e-05	9.39862022094134e-06	3.37215498885743e-06	0.999888392587503	8.24897014517914e-06	3.56242080839965e-05	4.14850634994185e-06	3.08889280323012e-05
AMP22_0146	Creek_Chub	5.13945146544037e-05	7.05045532966803e-06	4.3750936291901e-06	0.999819977919261	8.10666421021663e-06	1.74852003013294e-05	4.10695107015763e-06	8.75039636444507e-05
AMP22_0148	Creek_Chub	3.33499101029407e-05	9.69236428798435e-06	2.93758756702864e-06	0.999898457249006	8.74248186307551e-06	1.5937977801617e-05	6.45002089237537e-06	2.44329159122442e-05
AMP22_0149	Common_Shiner	0.999846943596999	7.39847880476319e-06	3.83062354054849e-06	6.3719089066409e-05	8.99079898910906e-06	2.64553169376714e-05	6.06258897727163e-06	3.66000423801562e-05
AMP22_0150	Common_Shiner	0.938118359982967	6.90395985186489e-05	8.9419020290726e-06	0.0201710258562003	1.37436893240847e-05	0.000268852862402951	0.0155295928376727	0.0258204430939319
AMP22_0152	Common_Shiner	1.352869223458e-05	9.94100184576031e-06	3.17484356746939e-06	1.36284456923795e-05	5.73084373753625e-06	2.3557220110768e-05	0.999921871542931	8.56779616957146e-06
AMP22_0153	Common_Shiner	0.999580500046412	8.35213103571414e-06	3.22987102510687e-05	0.000293572402069024	6.68905928256904e-06	3.66468549273061e-05	5.67881076086777e-06	3.62620058024118e-05
AMP22_0154	Common_Shiner	0.999411587238312	8.5672523698583e-06	3.85585725325118e-06	0.000501464686260701	6.17255332608043e-06	2.35280787782069e-05	5.10710857805434e-06	3.97177312124706e-05
AMP22_0155	Rosyface_Shiner	4.87659168029847e-05	5.71048525437671e-06	3.55739088945557e-06	3.47467843909598e-05	2.31315946305985e-05	2.98141014388293e-05	0.999816787302494	3.74870762528778e-05
AMP22_0156	Rosyface_Shiner	0.000374442191274718	1.1231234554216e-05	1.66221202254457e-05	0.00300040762028023	0.000665370256351314	0.000435534206061166	0.995280646761258	0.000215745228742534
AMP22_0157	Rosyface_Shiner	1.79575208977449e-05	1.18152512554146e-05	0.0205298595353961	2.03882896214024e-05	9.64665209038626e-06	2.4506755670838e-05	0.979375398159027	1.0427749941838e-05
AMP22_0160	Rosyface_Shiner	1.12639826922252e-05	6.53845267653985e-06	2.80971019532782e-06	1.3612740501215e-05	7.57034831114552e-06	2.19967583693028e-05	0.999930067698161	6.14104834100222e-06
AMP22_0161	Rosyface_Shiner	0.0150148137965004	8.49003648187252e-06	4.2108085992499e-06	0.102081863818069	0.000159664991506967	0.00809155669545424	0.874446785867214	0.000192614067487968
AMP22_0164	Rosyface_Shiner	1.70175642631269e-05	4.80781590840883e-06	6.14204518770075e-06	2.72150724328494e-05	5.67959223268146e-06	1.16210726175261e-05	0.999910281598568	1.72353472061022e-05
AMP22_0165	Rosyface_Shiner	9.88188672773019e-06	5.68646246809031e-06	8.77514496030661e-06	1.16397231178161e-05	5.22910445097505e-06	1.537040535589e-05	0.999933346251647	1.00716197391545e-05
AMP22_0168	Rosyface_Shiner	2.38247247056942e-05	1.12773135914305e-05	4.10968111185882e-06	0.215220613117019	6.6719241500603e-06	8.79365661097889e-05	0.784595660924912	4.99053143969933e-05
AMP22_0169	Rosyface_Shiner	8.43223563394774e-06	4.48630854432734e-06	2.26624509718403e-06	9.21553118442769e-06	4.93663792136782e-06	1.67408437455039e-05	0.99994553532203	8.38763713850146e-06
AMP22_0170	Rosyface_Shiner	0.00396694360057376	2.61146389017418e-05	3.69418587843324e-06	0.00909597554658492	1.35177490129738e-05	3.87599073857238e-05	0.986759154121081	9.58401947899055e-05
AMP22_0174	Rosyface_Shiner	0.00030067339627115	1.02916731031416e-05	3.72059442497204e-06	0.00162284138072027	1.56167876517034e-05	0.000167289121026839	0.764855342805386	0.23302422401309
AMP22_0175	Rosyface_Shiner	1.28856158819879e-05	4.80460575278197e-06	3.31343102863594e-06	2.75478711812996e-05	7.28530766954978e-06	1.2798220140022e-05	0.999917340656122	1.40245904926869e-05
AMP22_0177	Rosyface_Shiner	1.48932144466554e-05	8.95422712102157e-06	5.14814774812178e-06	2.2624081605074e-05	0.00321152919325201	1.43027572094947e-05	0.996701640268167	2.09078989667118e-05
AMP22_0178	Rosyface_Shiner	1.32781222029191e-05	8.84726904662235e-06	4.35880535255559e-06	1.42479781615425e-05	0.00289741813094696	5.16314206712981e-05	0.996994447807471	1.57703861414777e-05
AMP22_0179	Rosyface_Shiner	1.94312211072335e-05	5.41221817623515e-06	4.7012093855533e-06	1.36347089325496e-05	1.18018377057149e-05	4.91641166488257e-05	0.99988425163428	1.16036707080691e-05
AMP22_0181	Rosyface_Shiner	2.10192073339562e-05	8.24744239945518e-06	4.06204561332646e-06	1.57385314804378e-05	9.59912990207453e-06	1.50001091339614e-05	0.999919241209825	7.0930652387366e-06
AMP22_0182	Rosyface_Shiner	9.41924404924278e-06	7.64033378873936e-06	4.31250006585401e-06	1.27669830560474e-05	2.68073638724986e-05	1.04343296091284e-05	0.999913909633954	1.47099779081147e-05
AMP22_0187	River_Chub	1.20769038572814e-05	0.999762226164341	3.61120449459612e-06	1.09061070883272e-05	0.000185323963487731	1.02014663779564e-05	4.96437323719845e-06	1.06902861653742e-05
AMP22_0188	River_Chub	3.00024662833403e-05	0.504034298916658	5.06467303151102e-06	0.49586918331186	7.7620530520317e-06	2.47694148867664e-05	4.61725368443736e-06	2.43022276815863e-05
AMP22_0189	River_Chub	1.48008802966864e-05	0.999945039769014	3.25579213399678e-06	7.73940840728054e-06	9.27240998058545e-06	8.2698286677206e-06	3.99082445314665e-06	7.63170382696931e-06
AMP22_0190	River_Chub	2.41680346702109e-05	0.999842835048835	4.4337371993423e-06	9.89872355228078e-06	8.88109558853261e-06	1.56404891938179e-05	8.19095680492035e-05	1.22338440341012e-05
AMP22_0191	River_Chub	6.78816793894489e-06	0.999960048675537	2.5079890471268e-06	7.14492820965395e-06	4.54474829764561e-06	8.8184526017055e-06	3.45096163026514e-06	6.6969287092581e-06
AMP22_0193	River_Chub	9.41277168163816e-06	0.9999364661177	3.19000178554611e-06	2.22360553667178e-05	5.05938098477354e-06	9.52856935553871e-06	4.54588881418535e-06	9.56184908256017e-06
AMP22_0194	River_Chub	9.63934776315829e-05	0.998650518000126	1.19881669100296e-05	0.000165922558033663	1.27571550619507e-05	0.000321343858553308	0.000653624177836588	8.7452194156422e-05
AMP22_0195	River_Chub	0.00161896599229714	0.992805790563424	6.61255065988185e-06	0.00193533688144832	8.36012489889286e-06	0.00352257681208778	9.12606350049089e-06	9.3231295146401e-05
AMP22_0197	Creek_Chub	6.41573793734652e-05	6.3530147156121e-06	1.47709980068588e-05	0.999797495643298	1.37102015869885e-05	1.59456722845491e-05	9.06111505591047e-06	7.85073542117425e-05
AMP22_0198	Common_Shiner	0.998472687482834	0.00132771836734059	3.38398951742596e-06	7.20097160140505e-05	1.02248233477993e-05	4.44422942667499e-05	4.05477534684186e-06	6.54789777896682e-05
AMP22_0201	Common_Shiner	0.931901111880938	1.40750972567578e-05	0.0172813516718646	0.000311545377116186	1.45255701018989e-05	0.000190434399199641	0.00292039897896999	0.0473665566081181
AMP22_0203	Common_Shiner	0.640320271492004	7.35554819464163e-06	4.50501464933323e-06	0.359603736191988	8.28311623082504e-06	3.68777962563763e-05	4.82939068726685e-06	1.41411945692918e-05
AMP22_0204	Common_Shiner	0.999611706038316	2.17217837308755e-05	1.03224370850767e-05	0.000265594870600894	9.72118051895264e-06	3.12985586746603e-05	6.34671126527545e-06	4.32890866620207e-05
AMP22_0205	Common_Shiner	0.998800446351369	2.18015866892193e-05	4.07670430631581e-06	0.000443508673864079	9.04947113282571e-06	0.000500864796995945	0.000159242883833683	6.10098737341794e-05
AMP22_0206	Common_Shiner	0.999572267949581	7.903497636438e-06	3.81429158632022e-06	0.000347217378521368	9.90767018897732e-06	2.56582048479385e-05	4.46296268445835e-06	2.87683483739442e-05
AMP22_0208	Common_Shiner	0.804360707759857	2.84917494090516e-05	2.08042146326937e-05	0.162910370756872	0.0160585956329014	5.98857050165629e-05	3.12647691060308e-05	0.0165298793609545
AMP22_0210	Common_Shiner	0.999596775591373	9.97464001473844e-06	2.87237435592935e-06	0.000322581999219186	9.12587061657493e-06	1.47274491731672e-05	5.02102879574179e-06	3.89216615471288e-05
AMP22_0211	Common_Shiner	0.8979295972387	4.57577818314704e-05	1.88949523966519e-05	0.0855631541572511	1.32551539919115e-05	0.000660437200299092	0.015552279811042	0.000216623454136204
AMP22_0212	Common_Shiner	0.994684347689152	0.000103145816065175	0.000126709210551875	0.00477573736054227	8.67462415995099e-06	0.000169807421140228	8.20069125747645e-06	0.000123377316015691
AMP22_0214	Common_Shiner	0.998672502617041	1.01697941248321e-05	0.000404036536506316	0.000695939477557425	8.34370657904918e-06	2.19893683444511e-05	5.95539521502209e-06	0.000181063308973287
AMP22_0215	Common_Shiner	0.999685078084469	1.07630869702319e-05	2.03808521300344e-05	0.000184109057679864	8.76213435447905e-06	4.82520694302788e-05	5.02466731184677e-06	3.76303043500588e-05
AMP22_0217	Common_Shiner	0.999528328259786	6.82895512169444e-06	3.69374308636999e-06	0.000400172338602347	8.18499343132207e-06	3.02657480200879e-05	4.60053026469216e-06	1.79257622365212e-05
AMP22_0218	Common_Shiner	1.72729252491017e-05	8.12754027443187e-06	3.9664354419176e-06	2.04651496801783e-05	6.30068738356783e-06	2.49725196384447e-05	0.999888861616453	3.00338401671529e-05
AMP22_0219	Common_Shiner	0.999389930148919	7.67718609141477e-06	3.89606495666959e-06	0.000484529054751776	9.22243933395899e-06	2.19988964542899e-05	4.52228220935207e-06	7.82248414294509e-05
AMP22_0220	Common_Shiner	0.999066210707029	0.000230218869922596	6.14891601785952e-06	0.000517625482413148	1.82309364995381e-05	2.24500480810004e-05	7.06634436721868e-06	0.000132048859589035
AMP22_0221	Common_Shiner	0.462368887056907	1.33486382695557e-05	4.50065674108712e-06	0.000109613691874353	8.29035307390757e-06	3.93881896074238e-05	0.53741924850146	3.67228153696826e-05
AMP22_0222	Common_Shiner	0.99978160883983	1.1240581472277e-05	4.48539435004665e-06	0.000126165729201316	9.67715162874222e-06	2.0764006310697e-05	6.2197424644538e-06	3.98387185061961e-05
AMP22_0225	Common_Shiner	0.999876899202665	5.75181948468642e-06	3.69010727643461e-06	3.19917462360953e-05	8.04791316584764e-06	3.61549552293194e-05	2.27127024204369e-05	1.47523307798285e-05
AMP22_0226	Common_Shiner	0.679645257989566	9.89017176936479e-06	3.27054574101277e-06	0.320277586236596	4.75917966545636e-06	4.11034475859704e-05	4.7038893765904e-06	1.3428736185981e-05
AMP22_0227	Common_Shiner	0.999580363810062	1.55468939275003e-05	4.28361119812104e-06	0.000263516974441553	9.25521644121663e-06	4.69077943449296e-05	2.29634189538865e-05	5.71634092530659e-05
AMP22_0228	River_Chub	2.78315709316403e-05	0.999925132354101	3.33609269310577e-06	1.19602901761664e-05	5.67909952337706e-06	9.01683572969354e-06	4.98985853355769e-06	1.20544182014628e-05
AMP22_0231	River_Chub	3.96497179639748e-05	0.999623342414697	6.95331068971924e-06	0.000205599849505725	1.28159125758605e-05	2.8288542442206e-05	7.41192283676093e-06	7.5938843052754e-05
AMP22_0232	River_Chub	0.000781387579287919	0.586461299906174	0.00139361314930937	0.00287444594906297	0.00135951025674215	0.00130131335249784	0.000108131111243487	0.405720298002164
AMP22_0234	River_Chub	9.3460162817615e-05	0.966700020472209	4.37157097514756e-06	0.0330554243487616	1.20849993428514e-05	2.64125793595745e-05	2.20096551994941e-05	8.62161966027786e-05
AMP22_0235	River_Chub	0.00124641274111859	3.07815128763815e-05	5.13271844324203e-06	0.000115970500013255	1.4945714756226e-05	4.54786194007742e-05	0.0159987459145486	0.982542532404264
AMP22_0236	River_Chub	3.52386716141592e-05	0.959175157745679	8.70190579144909e-06	0.0339384765438735	2.4427645256563e-05	0.000219618527672171	0.00647695670305984	0.000121422717197557
AMP22_0237	River_Chub	6.79891889403716e-05	0.998893874526024	5.80762352934207e-06	5.8845401121777e-05	8.93578929557206e-06	2.91579583633161e-05	1.26502089576854e-05	0.000922739268475519
AMP22_0241	Creek_Chub	0.00012498846660654	0.00222805884862609	2.87875899468665e-05	0.0226605668084844	2.17416697166771e-05	4.21221584190325e-05	0.00410062345816793	0.970793111046155
AMP22_0242	River_Chub	2.7972738317353e-05	0.520083974252144	3.38155341059492e-06	0.000266255977166128	1.0175542394224e-05	2.98239557893426e-05	5.45543575216315e-06	0.47957296059529
AMP22_0243	Common_Shiner	0.960820129434268	0.00905504707580743	5.5401198028863e-06	0.0299466385927517	7.80999071387244e-06	3.94000518272073e-05	5.38549346165373e-06	0.000120049254456776
AMP22_0244	Common_Shiner	0.888659489671389	9.45449191579326e-06	4.28816850054732e-06	0.111218389262756	6.66616764330613e-06	6.59570035412304e-05	7.32908237299502e-06	2.84263243621412e-05
AMP22_0245	Common_Shiner	0.730851514915625	6.38554068803511e-06	3.94171104969057e-06	0.252494451190035	8.61985949879876e-06	0.000117776151114518	0.0164707491757969	4.65614254157477e-05
AMP22_0249	Common_Shiner	0.997949308892091	1.25462474029764e-05	4.80500775852365e-06	9.41345885153313e-05	8.7051137230744e-06	3.01328308275759e-05	8.19189758684362e-06	0.00189217585537862
