Mandeville_ID	Common_Name	1	2	3	4	5	6	7
AMP22_0030	Creek_Chub	0.990179012934367	0.000652691191789825	7.62214469592307e-06	1.55137671227555e-05	0.00898661462365029	0.000137549128304814	2.09967753514462e-05
AMP22_0037	Creek_Chub	0.893825005630652	0.00574125334637827	1.80910185277477e-05	4.16286323541847e-05	0.00138989084606028	0.0442359440590565	0.0547481859388451
AMP22_0038	Creek_Chub	0.99972060406208	0.000147714402444873	7.4471850051001e-06	1.03715440663575e-05	2.05488189989496e-05	7.18854454669165e-05	2.14292119317848e-05
AMP22_0044	Creek_Chub	0.914087330381076	0.000571002699969415	5.77746963614828e-06	2.51018504660762e-05	1.02078481960108e-05	0.0852914798135559	9.09979287632359e-06
AMP22_0045	Creek_Chub	0.999397449314594	0.000431562604755463	1.59498895233416e-05	1.93530280724566e-05	2.34794139769176e-05	9.60278063351091e-05	1.61779947043736e-05
AMP22_0046	Western_Blacknose_Dace	0.00874376804808481	0.99094934652249	7.31027176473865e-06	1.32401468566567e-05	0.000228570707555671	4.46219512635088e-05	1.3142433329093e-05
AMP22_0048	Creek_Chub	0.000550152037954689	0.018143500218366	3.60117786632534e-05	7.5525586739082e-05	5.16944986360097e-05	0.00109240895539921	0.980050706704458
AMP22_0051	Western_Blacknose_Dace	0.0234900641034977	0.973407432933648	1.23516405695217e-05	2.06111582151081e-05	1.22460903415619e-05	0.000448372235224375	0.00260892168101415
AMP22_0052	Western_Blacknose_Dace	0.00152646369992544	0.987389771640301	5.13755565459894e-06	1.26951116892476e-05	1.00425573486602e-05	0.0110463767558277	9.5131495337447e-06
AMP22_0053	Creek_Chub	0.891042272726695	0.0631944351606071	4.0959217202633e-05	7.04785669744756e-06	1.68970875297625e-05	0.0437739347818618	0.00192445288259581
AMP22_0054	Western_Blacknose_Dace	0.00153797242493047	0.998353025853634	6.07578022194355e-06	7.26501448852854e-06	1.03372519420973e-05	7.51582590449022e-05	1.01660544578494e-05
AMP22_0058	Creek_Chub	0.988360408643882	4.49914606152804e-05	4.45648883809177e-06	7.90016190816079e-06	1.05438474991723e-05	0.00838518149706457	0.00318651762715429
AMP22_0061	Creek_Chub	0.999735946794351	7.40214044002255e-05	9.2925932546155e-06	7.57324663276695e-06	3.92483086877377e-05	9.80996566784577e-05	3.58190298748702e-05
AMP22_0062	Western_Blacknose_Dace	0.00348141591241335	0.803823523640633	5.63906765719207e-06	1.08769858871153e-05	2.42670351098504e-05	0.192602401331067	5.18760009855708e-05
AMP22_0067	Creek_Chub	0.974933851242065	8.43223088304461e-05	1.57584166604244e-05	0.0247635648008436	2.16118129724928e-05	0.000145436142693061	3.54551108212944e-05
AMP22_0071	Creek_Chub	0.000444712112044412	0.889504621068637	0.000561206013210016	1.3002208836483e-05	2.14706220541939e-05	0.109432147845626	2.28396549049749e-05
AMP22_0072	Creek_Chub	0.953239684820175	0.00180175696323969	1.26243133666929e-05	5.13900019532795e-05	0.0388777476431181	5.72296732362781e-05	0.00595956660857579
AMP22_0075	Creek_Chub	0.995650660653909	0.00247945461032358	0.00134890940246745	3.42443646971058e-05	0.000122913982551705	0.000352382339809392	1.14345156479997e-05
AMP22_0082	Common_Shiner	0.0239195293967013	0.000154407075189767	1.12985947304228e-05	0.0172781824677562	2.21962317872742e-05	0.95800974291563	0.000604643279471203
AMP22_0084	Creek_Chub	0.951229712605476	0.00209447699699945	5.02857650175839e-06	7.65080311981145e-06	1.03384573186174e-05	0.0466378059492757	1.49867213237319e-05
AMP22_0085	Creek_Chub	0.159692559951295	6.9653213423513e-05	0.0592999949157238	0.0705537822258969	0.0012427213225949	0.700389372706413	0.00875191552615918
AMP22_0086	Hornyhead_Chub	0.00179088111344908	0.405789601882299	5.83601068058265e-05	0.000606278270190298	0.000101108953707084	0.553139260371526	0.0385145100060229
AMP22_0088	Creek_Chub	0.999689639965693	4.67205532413804e-05	5.76466142569738e-06	4.57018830762564e-05	9.36444097334768e-06	2.2931269564185e-05	0.000179877714913002
AMP22_0093	Western_Blacknose_Dace	0.785815586805344	0.20196285225451	0.00010055127714283	1.10107873865052e-05	1.03681928816894e-05	0.0117156147395525	0.000384016515516451
AMP22_0094	Western_Blacknose_Dace	0.00049277162541333	0.999292088071505	6.66578520830031e-06	2.35711313886054e-05	2.45295830792511e-05	0.000132364249896557	2.80098415758448e-05
AMP22_0095	Western_Blacknose_Dace	0.000214340676782314	0.737891739606857	0.195172009274364	2.92002562244415e-05	0.0569227992345889	0.00966110253406711	0.000108807869010601
AMP22_0096	Western_Blacknose_Dace	9.68672561879507e-05	0.98959488628308	5.89146371925613e-06	7.52704238807934e-06	0.00335966789299709	0.00691971458762448	1.54455872735839e-05
AMP22_0099	Western_Blacknose_Dace	0.000622380951806981	0.995375924050808	1.47636318562354e-05	3.3036538611954e-05	0.00384733327653627	8.11880445011395e-05	2.53737292100317e-05
AMP22_0101	Western_Blacknose_Dace	0.0324895166516389	0.967394528627396	1.38502560386164e-05	8.35241248090124e-06	1.04665018926029e-05	6.92448100995862e-05	1.40409258420837e-05
AMP22_0102	Western_Blacknose_Dace	0.00206401737479044	0.943804054896037	2.6220993319239e-05	9.8402271862282e-06	1.40486740485071e-05	0.0540637127595643	1.81053852237552e-05
AMP22_0105	Western_Blacknose_Dace	0.000906165671651198	0.999009556293488	1.11316294766662e-05	2.97515398689495e-05	1.04610266442047e-05	2.4672782854183e-05	8.26162987547604e-06
AMP22_0106	Western_Blacknose_Dace	0.000496108511532691	0.890275468170643	0.013503532273074	1.9302102065845e-05	1.10079918909321e-05	0.095684290677309	1.02902014226943e-05
AMP22_0107	Western_Blacknose_Dace	0.000739321422206558	0.807258021910985	0.13195103679349	3.4828161204102e-05	0.00591947701762547	0.0540782438348979	1.9070559356561e-05
AMP22_0108	Western_Blacknose_Dace	0.00017675907115845	0.914960226555665	0.0637352341388663	0.00607391766967097	0.0149389988002367	9.4199624176653e-05	2.06643516172107e-05
AMP22_0110	Western_Blacknose_Dace	0.559350636174281	0.436341052105029	0.00424092402262613	6.42874860790155e-06	9.85127538052137e-06	4.17261010356863e-05	9.38156225790536e-06
AMP22_0114	Western_Blacknose_Dace	0.00523740110797163	0.991478380421797	5.60422424797529e-06	0.00314676907355897	3.19093374675622e-05	8.1150557116203e-05	1.87857242723047e-05
AMP22_0116	Western_Blacknose_Dace	0.000209632699625892	0.99528715356191	0.00433019929057142	1.15164529326225e-05	1.75633802001334e-05	0.000135151314785408	8.78265716507576e-06
AMP22_0117	Western_Blacknose_Dace	0.000237914696828152	0.999550559620063	7.18548085301755e-06	1.02761022610683e-05	1.6954574918881e-05	4.34429552350702e-05	0.000133666851249465
AMP22_0118	Western_Blacknose_Dace	0.000171370267418176	0.999294881264369	0.000454164754454271	7.51465093884666e-06	1.43142773285577e-05	4.64245800696695e-05	1.13308145429041e-05
AMP22_0122	Creek_Chub	0.999887226184209	4.44742981400365e-05	4.94788835030735e-06	5.39851697288369e-06	1.29377877640176e-05	3.64028745674265e-05	8.61280751082381e-06
AMP22_0123	Creek_Chub	0.990969290733337	0.00873273855879668	0.000160197952355525	1.13845389358948e-05	1.18784562104409e-05	0.000104878982764884	9.63078415816806e-06
AMP22_0125	Creek_Chub	0.999802757283052	0.000109216606211181	5.29396590629784e-06	6.33998104038586e-06	1.21715505260007e-05	5.30005829525551e-05	1.12208496773393e-05
AMP22_0126	Creek_Chub	0.999805596371492	8.00623994117752e-05	5.37149013336822e-06	5.4858558244656e-06	7.10079008630587e-06	5.57068709170651e-05	4.06761460257391e-05
AMP22_0127	Creek_Chub	0.999856606443723	6.08190008923337e-05	5.6580308079166e-06	7.02522059436004e-06	9.00555448738866e-06	4.99046726651699e-05	1.09819947301452e-05
AMP22_0128	Creek_Chub	0.999450715025266	0.000485649008026459	4.64046890830215e-06	6.25282186841132e-06	9.00314179521157e-06	3.64012180527473e-05	7.33875059495567e-06
AMP22_0129	Creek_Chub	0.999764419615269	4.42887771123922e-05	3.23955682272477e-05	7.34418109475025e-06	1.28576005061292e-05	0.000128235126116285	1.04598097687571e-05
AMP22_0130	Creek_Chub	0.979164866606394	9.92815481452926e-05	4.44177196540561e-06	6.1466275941609e-06	8.59347016620269e-06	0.0203313495545493	0.000385320552911461
AMP22_0131	Creek_Chub	0.999732989668846	5.32910659602039e-05	5.67864859369103e-06	6.14073446613036e-06	1.04553003578405e-05	7.03786866305111e-05	0.000121066414758101
AMP22_0133	Creek_Chub	0.498835867911577	0.343227289393544	2.00206360100257e-05	4.39962236364554e-05	5.03102539603388e-05	0.157790843197455	3.16723528996004e-05
AMP22_0136	Creek_Chub	0.999867013792197	7.13519008037108e-05	5.34814007782545e-06	6.96347108728374e-06	1.2269105402929e-05	2.77075185732084e-05	9.34595954619998e-06
AMP22_0141	Creek_Chub	0.436092073718707	0.000159432230654161	7.24224412163643e-06	0.563559904336929	9.08064408369774e-06	0.000162154204941455	1.01131971898048e-05
AMP22_0142	Creek_Chub	0.999843703091145	5.5393292338254e-05	5.9203414878822e-06	6.32336972069334e-06	1.00855154992686e-05	6.74452427150596e-05	1.11292754482256e-05
AMP22_0143	Creek_Chub	0.997920250336329	0.000134643626328587	4.16590106975643e-06	4.12456855504379e-05	1.05596194465339e-05	0.0018770157491031	1.21189487440347e-05
AMP22_0144	Creek_Chub	0.999485744973024	0.000218560935698365	6.34765919137435e-06	5.21496319057888e-06	9.45078131028253e-06	0.000262701272999087	1.19805273997784e-05
AMP22_0145	Creek_Chub	0.999879534979661	3.45862330723216e-05	5.22836498733315e-06	6.14253628200837e-06	9.78762939117727e-06	5.56682933697671e-05	9.05259376606787e-06
AMP22_0146	Creek_Chub	0.999823746740818	8.23560656449321e-05	5.3066873222336e-06	6.10265076549881e-06	1.05024416504776e-05	6.06632364628364e-05	1.13231260741416e-05
AMP22_0148	Creek_Chub	0.999886872828007	5.15393436519984e-05	4.88802569758487e-06	6.19755625932288e-06	1.33318916074206e-05	2.94341168932187e-05	7.73684628150416e-06
AMP22_0149	Common_Shiner	0.000312395549975013	6.21629523460474e-05	5.59207399745638e-06	6.70293940663366e-06	1.1314519121496e-05	0.999591287950675	1.05448371765782e-05
AMP22_0150	Common_Shiner	0.0624430378588579	0.0215739860231794	1.20071409423877e-05	0.0151462923732276	7.04784826710941e-05	0.900740648249785	1.35501561366767e-05
AMP22_0152	Common_Shiner	2.03042337364041e-05	1.5965974697419e-05	5.1835163078899e-06	0.999926724950473	1.00798885965955e-05	1.49883898056e-05	6.75311796905906e-06
AMP22_0153	Common_Shiner	0.000388478624723562	3.65864523251942e-05	2.04369171346998e-05	6.62712108975253e-06	1.30113505119579e-05	0.999520382503668	1.44772944724893e-05
AMP22_0154	Common_Shiner	0.00331328872051211	4.65158934980319e-05	5.5955065060925e-06	6.41163121117276e-06	1.09129229247277e-05	0.996606388986111	1.0887085688221e-05
AMP22_0155	Rosyface_Shiner	3.74986059664196e-05	2.49240492246585e-05	4.8835196228109e-06	0.999821543137232	9.26191657424275e-06	8.53688742278888e-05	1.65203773141912e-05
AMP22_0156	Rosyface_Shiner	0.00275303165300154	0.000864707283696597	1.43212256735666e-05	0.995195903837681	1.7298440159658e-05	0.00029949702431239	0.000855240417799988
AMP22_0157	Rosyface_Shiner	2.95799960262383e-05	2.06184228018243e-05	0.0202910963660106	0.979619207441807	9.85044304217913e-06	1.40020129819883e-05	1.56454113462757e-05
AMP22_0160	Rosyface_Shiner	1.18446910331072e-05	9.81221081619988e-06	3.44011599432916e-06	0.999944727857908	5.13566955021192e-06	1.86996036172672e-05	6.34017734599334e-06
AMP22_0161	Rosyface_Shiner	0.109039383846025	0.000207771354597599	5.74832156585791e-06	0.875752892812093	2.05892825958595e-05	0.0147224108534307	0.000251203724330725
AMP22_0164	Rosyface_Shiner	4.38905466478396e-05	1.60129989401531e-05	8.56236542998383e-06	0.999895545105139	9.59966432407738e-06	1.75467302286146e-05	8.84348882421266e-06
AMP22_0165	Rosyface_Shiner	1.86029788104357e-05	1.35960343672973e-05	7.87086550325682e-06	0.99993235407273	8.80711978216293e-06	1.14752875461603e-05	7.29417138719836e-06
AMP22_0168	Rosyface_Shiner	0.21533017061154	7.77072474749415e-05	5.48491064405691e-06	0.784423784673214	9.92101691485395e-06	0.000143403567544829	9.52827956933357e-06
AMP22_0169	Rosyface_Shiner	1.1840349976068e-05	1.08858254746911e-05	5.03270059482144e-06	0.999947161297003	6.12653035059551e-06	1.17749691548576e-05	7.1793504228369e-06
AMP22_0170	Rosyface_Shiner	0.0114747871578066	0.00012574448462873	5.77056699881353e-06	0.986301672975222	2.91076599294183e-05	0.00205112233056794	1.17953821882805e-05
AMP22_0174	Rosyface_Shiner	0.0018640512229005	0.233464422593514	4.93045328411072e-06	0.764161862790585	9.50956456958988e-06	0.000477198053282935	1.80255236156894e-05
AMP22_0175	Rosyface_Shiner	2.87998870895054e-05	1.90542733913564e-05	4.98600991777123e-06	0.9999113402764	8.44458121568675e-06	2.00081232266719e-05	7.36689791148294e-06
AMP22_0177	Rosyface_Shiner	3.50032712514785e-05	2.16408952080157e-05	5.78528044826454e-06	0.996785663187504	1.05302727102862e-05	2.14005981099325e-05	0.00311997670150654
AMP22_0178	Rosyface_Shiner	3.17292739249371e-05	2.63491842946063e-05	5.39796816570444e-06	0.997163470884164	1.03696117204415e-05	2.57326006553552e-05	0.00273695042214885
AMP22_0179	Rosyface_Shiner	1.53469066291093e-05	1.09888467922468e-05	5.71575996017202e-06	0.999925858616829	7.38970509067804e-06	2.11324217370508e-05	1.35687767675027e-05
AMP22_0181	Rosyface_Shiner	2.07470677324468e-05	1.88371558996335e-05	3.74190590964215e-06	0.999925577282906	1.04873549790554e-05	1.18724867669146e-05	8.737154897578e-06
AMP22_0182	Rosyface_Shiner	2.50319311989919e-05	1.56605869600029e-05	5.33184651538578e-06	0.999899885515372	9.83268306962615e-06	1.70650422808192e-05	2.71930698263389e-05
AMP22_0187	River_Chub	1.82603114661537e-05	1.81813500838883e-05	4.49447109408618e-06	8.62705912028301e-06	0.99982338988781	1.51133364791698e-05	0.000111934044542822
AMP22_0188	River_Chub	0.496905706465244	4.64224015852034e-05	5.37506105087019e-06	5.97601632218322e-06	0.502992400497198	3.50047051752857e-05	9.11496177383018e-06
AMP22_0189	River_Chub	1.55091318071446e-05	1.21902465870164e-05	4.7206406592665e-06	5.55776498383066e-06	0.999928521513939	1.9394368741284e-05	1.41069115190278e-05
AMP22_0190	River_Chub	2.55429044370635e-05	2.07006652763885e-05	3.7242777365466e-06	8.75961404043915e-05	0.999826571325461	2.68643013250662e-05	9.00124830482704e-06
AMP22_0191	River_Chub	1.07054149375082e-05	8.23700676163746e-06	3.80849345066648e-06	3.79444775996088e-06	0.999956374327342	9.47080189867228e-06	7.6102960218916e-06
AMP22_0193	River_Chub	2.83685713259528e-05	1.59349284431001e-05	4.81118616958719e-06	5.96371491476054e-06	0.999923425018787	1.39192522819831e-05	7.57780020175903e-06
AMP22_0194	River_Chub	0.000183554265764547	0.000130316112438304	1.58122285485233e-05	0.00129496534116966	0.998300468424956	6.17544212885663e-05	1.31293730656192e-05
AMP22_0195	River_Chub	0.00604699604015203	0.000130792773334695	8.51107213506528e-06	7.36072403515995e-06	0.991327924589316	0.00246688352075102	1.15315623946501e-05
AMP22_0197	Creek_Chub	0.999800670246283	9.47863192858099e-05	2.24692243491283e-05	9.03376066725859e-06	1.39138606046606e-05	3.39557522556023e-05	2.51718016183559e-05
AMP22_0198	Common_Shiner	7.03157913660163e-05	0.00010331482595937	5.78825025926792e-06	8.22146071119542e-06	0.00146745634229589	0.998334507783254	1.03956870354802e-05
AMP22_0201	Common_Shiner	0.0150130191909631	0.0456140694788968	0.0168826421896617	0.00287707922464395	2.69386476874085e-05	0.919571369270484	1.48821408817407e-05
AMP22_0203	Common_Shiner	0.366017187635104	4.91634305263344e-05	4.72313801380705e-06	7.40332451263375e-06	1.25009135233361e-05	0.633901228030523	7.7933889219401e-06
AMP22_0204	Common_Shiner	0.000170508096073092	3.56871345164819e-05	9.65070717633698e-06	6.96974219968426e-06	3.21955914975786e-05	0.999735658228397	9.33125484075037e-06
AMP22_0205	Common_Shiner	0.00229032663544599	7.98524132850796e-05	4.48572367094979e-06	0.000305973165292115	2.04488366970023e-05	0.997288203001022	1.07102779185305e-05
AMP22_0206	Common_Shiner	0.000580508397015015	7.18438123359971e-05	5.52620539830439e-06	9.18701721271835e-06	8.99700748514066e-06	0.999312973598639	1.0964421459174e-05
AMP22_0208	Common_Shiner	0.167190507022664	0.0152931717459833	3.24508330588194e-05	7.0511312432958e-05	7.70502005865628e-05	0.801309307058652	0.0160270011512718
AMP22_0210	Common_Shiner	0.00125167953012141	3.93446754658495e-05	4.95422477906037e-06	5.84186606624417e-06	1.37333760096351e-05	0.998671729902426	1.27163443964142e-05
AMP22_0211	Common_Shiner	0.0940838191428532	0.000426426098373245	5.36798136378456e-05	0.0153388116254161	3.35047951271324e-05	0.890026520133019	3.72386954395565e-05
AMP22_0212	Common_Shiner	0.0024261283940795	0.000104789419633534	0.000176365765637704	1.08776645455816e-05	0.000115260818162389	0.997155288298925	1.12893103786137e-05
AMP22_0214	Common_Shiner	0.000376178174062595	0.000230357493773819	0.00049565586225687	5.94323202307374e-06	9.27573953857874e-06	0.998870905021826	1.16843375230061e-05
AMP22_0215	Common_Shiner	0.00162891396482806	0.000125462267888232	3.56966193673722e-05	7.91304817735491e-06	9.75508164491546e-06	0.998181799868743	1.04599346876572e-05
AMP22_0217	Common_Shiner	0.000302616167326949	7.27122157303177e-05	5.01945066808372e-06	6.87076074320967e-06	9.7568087755479e-06	0.99959581297636	7.21264358193724e-06
AMP22_0218	Common_Shiner	2.5165773017773e-05	1.97420657774178e-05	3.95928016185724e-06	0.999904055635134	9.28535907902729e-06	2.89524972037132e-05	8.83980295260305e-06
AMP22_0219	Common_Shiner	0.000974498682535349	0.000124441917728034	3.48397980041274e-06	5.40380447211425e-06	9.89322351720332e-06	0.998871982932091	1.02960523969375e-05
AMP22_0220	Common_Shiner	0.000389378792739487	0.000164000487651347	8.76736572616314e-06	9.40142699634553e-06	0.000272713040131905	0.999139999628067	1.57394002279898e-05
AMP22_0221	Common_Shiner	9.92344790611024e-05	2.85798037381194e-05	7.71096032366681e-06	0.536260020295779	1.55613568391104e-05	0.463577111611764	1.17812538626123e-05
AMP22_0222	Common_Shiner	0.000226140217401454	5.04203398318193e-05	4.87555209223466e-06	7.06754574728368e-06	1.92114635457097e-05	0.999683064083258	9.22180581407088e-06
AMP22_0225	Common_Shiner	3.69570774245294e-05	2.24998020675685e-05	5.08387502366591e-06	2.33198747182229e-05	6.85549066106041e-06	0.999897511442502	7.77328450153204e-06
AMP22_0226	Common_Shiner	0.323998116716743	4.30574733002385e-05	4.67090742206163e-06	7.01445466050559e-06	1.14317062001979e-05	0.675928128222624	7.58048929651198e-06
AMP22_0227	Common_Shiner	0.00174321122223935	0.000212701640969604	4.58848087713705e-06	4.38048856787233e-05	2.56040904513466e-05	0.997955734213193	1.43561488719305e-05
AMP22_0228	River_Chub	1.41378483208623e-05	1.42330108692865e-05	3.87631180527975e-06	5.49710438147587e-06	0.999927668412526	2.43409779242321e-05	1.02464484159292e-05
AMP22_0231	River_Chub	0.000343060456378051	7.86992624369101e-05	6.90329283701187e-06	7.85856363775011e-06	0.999339243094126	0.000215640093169779	8.59609786253017e-06
AMP22_0232	River_Chub	0.00467360486926736	0.403115094512701	0.0021886925853051	6.82642484127006e-05	0.586479168713093	0.00141924400619959	0.00205593144883511
AMP22_0234	River_Chub	0.0334441664734234	7.83423679554694e-05	4.97807123134976e-06	2.75334947745747e-05	0.966365175843239	6.94969173126169e-05	1.03077430052104e-05
AMP22_0235	River_Chub	0.00012249499768162	0.98231549680233	5.555041593649e-06	0.0157579631125554	6.16865599693723e-05	0.00172483097593161	1.19728475193624e-05
AMP22_0236	River_Chub	0.0336614380823448	6.70846997631656e-05	1.25020457145689e-05	0.00635070480359718	0.959810248295466	7.93093340139862e-05	1.87124650897835e-05
AMP22_0237	River_Chub	9.12622579599521e-05	0.00125940943183925	6.90649653158221e-06	1.98095003105013e-05	0.998517803231875	9.32433600606385e-05	1.15659254535553e-05
AMP22_0241	Creek_Chub	0.016219105488936	0.97728751005729	2.97814238664293e-05	0.00415551159891281	0.00206011192135323	0.00023175590080427	1.62237980747937e-05
AMP22_0242	River_Chub	0.000206632728385011	0.479532557030519	5.00203619462484e-06	5.66364334033682e-06	0.520200894922018	4.11686529138453e-05	8.08140926763285e-06
AMP22_0243	Common_Shiner	0.028736195010851	0.000212721115700107	6.01357725655147e-06	6.4839491712093e-06	0.00883157891958642	0.962195181528727	1.1825381772976e-05
AMP22_0244	Common_Shiner	0.120103630303095	2.60382332585842e-05	6.16862300896638e-06	6.04175090470817e-06	1.30954530978112e-05	0.879833713670572	1.13119306216888e-05
AMP22_0245	Common_Shiner	0.2506555185467	6.75162788254269e-05	6.20352295073857e-06	0.0164065780757616	9.20858403804094e-06	0.732844972471396	1.00023804237696e-05
AMP22_0249	Common_Shiner	0.000283243240255446	0.00232511338072469	6.33639282217271e-06	9.06861431478222e-06	9.17413044850935e-06	0.997355127076308	1.19379560230856e-05
AMP22_0251	Common_Shiner	0.207538304165006	0.0596286079796652	1.85392468105086e-05	0.000443187058086872	3.50685310323305e-05	0.732308877130349	2.7415928219512e-05
AMP22_0253	Common_Shiner	0.000384520697178855	0.000236016662990971	0.00707817077528064	1.64838663795461e-05	1.34864351778187e-05	0.992255621194839	1.57007149090204e-05
AMP22_0254	Common_Shiner	0.0211251546134657	0.000514771195637711	3.03676851482729e-05	0.00446554908104005	5.8038894509378e-05	0.965166040658951	0.00864007794412707
AMP22_0255	Common_Shiner	0.000524105141825714	5.0644309846982e-05	4.94163062339222e-06	1.70680028960714e-05	8.1141731822449e-06	0.989268336435159	0.010126789980568
AMP22_0258	Common_Shiner	0.666501705646515	5.46307642950358e-05	4.49362896113726e-06	7.97795615025982e-06	1.38988523040872e-05	0.33340828059117	9.01259107328755e-06
AMP22_0259	Common_Shiner	0.000147424417303418	7.78737938877205e-05	7.93500011465553e-06	0.00231297446795603	3.13151395100707e-05	0.997412443319956	1.00338243778918e-05
AMP22_0260	Common_Shiner	0.11590647920842	4.70462320807829e-05	8.70853166246936e-06	0.0422314951941371	1.93737152548447e-05	0.841771614332994	1.52829567835223e-05
AMP22_0261	Common_Shiner	0.137804034774502	8.61419682830596e-05	6.05928811124049e-06	0.00190877079320369	0.000233115922756626	0.859950998564561	1.08789140074701e-05
AMP22_0264	Common_Shiner	0.0227287906163937	0.000136557939429804	5.18379123579562e-06	2.15253024534719e-05	1.51462905248297e-05	0.977066108842691	2.66869335649173e-05
AMP22_0265	Common_Shiner	0.000301570216246947	4.18537648378066e-05	4.97348612838352e-06	1.99705361481676e-05	1.00146123056364e-05	0.999610793133577	1.08249526377229e-05
AMP22_0266	Common_Shiner	0.00409011839720766	4.50360682596054e-05	5.13371253423828e-06	1.27885418490459e-05	1.21333991006154e-05	0.995823195040226	1.15955727425861e-05
AMP22_0268	Common_Shiner	0.0361148244484151	6.15007482577216e-05	5.54954759172877e-06	5.93753210394533e-06	0.695386368413766	0.26841360198458	1.22178806793996e-05
AMP22_0269	Common_Shiner	0.0357835214052043	0.035413568380444	5.21486305117543e-06	0.003599165490421	1.44837947102362e-05	0.925165570934613	1.84756073799376e-05
AMP22_0271	Common_Shiner	0.00138539851526732	0.000104120662506193	6.81768494752502e-06	0.00336531655868748	6.39217990677093e-05	0.995061001181602	1.34232708349086e-05
AMP22_0273	Hornyhead_Chub	0.507857138186693	2.31293027406006e-05	4.83377227780399e-06	3.77023583458913e-05	1.36129842448884e-05	4.46761341264377e-05	0.492018907199303
AMP22_0274	Creek_Chub	0.996989969710509	9.96535420526086e-05	6.62661294897758e-06	0.00283632934580479	1.14015604684288e-05	4.56594751991945e-05	1.0359892892169e-05
AMP22_0275	Creek_Chub	0.997566030402978	0.00233139095199508	6.77559745644687e-06	7.5593221887252e-06	1.2902683114361e-05	6.17452329280706e-05	1.35959958296228e-05
AMP22_0276	Creek_Chub	0.986017641305924	3.4997341750736e-05	5.07518163506837e-06	8.12104821820834e-06	7.87734999756388e-06	0.0139125034171339	1.37846159422671e-05
