Mandeville_ID	Common_Name	1	2	3	4	5
AMP22_0086	Hornyhead_Chub	0.534319603264332	0.425479043285052	0.0396019485198582	0.000559387654680891	4.00171585775889e-05
AMP22_0088	Creek_Chub	0.000107880100095096	0.999782311101755	7.95687265988857e-05	2.08543493951969e-05	9.38612262250631e-06
AMP22_0093	Western_Blacknose_Dace	0.0148486170663857	0.984630719761054	0.00049825223753537	1.19016316996863e-05	1.05097750298592e-05
AMP22_0094	Western_Blacknose_Dace	5.05403406005864e-05	0.999891197661559	1.89322064745009e-05	2.29438913255889e-05	1.63863764825342e-05
AMP22_0095	Western_Blacknose_Dace	0.00116293352926683	0.945877090950807	0.000683711798940399	2.02518352162763e-05	0.052256011698395
AMP22_0096	Western_Blacknose_Dace	0.00664081334216271	0.990114219784737	1.27530556422257e-05	6.31547896791618e-06	0.00322589826712404
AMP22_0099	Western_Blacknose_Dace	8.07809275895412e-05	0.996553523083528	2.16173052327887e-05	2.80696933087446e-05	0.00331600940317204
AMP22_0101	Western_Blacknose_Dace	4.3878835021623e-05	0.999921344359716	1.64657808352043e-05	8.74550106177934e-06	9.56604640457499e-06
AMP22_0102	Western_Blacknose_Dace	0.0358959720867376	0.964061950782935	1.86829926126559e-05	9.54772724881007e-06	1.38459056679006e-05
AMP22_0105	Western_Blacknose_Dace	3.13959988106748e-05	0.999910551567872	1.12605680290512e-05	3.32484941510124e-05	1.35443834308901e-05
AMP22_0106	Western_Blacknose_Dace	0.0659472283124924	0.933993975520134	1.19754281088236e-05	3.80138835400591e-05	8.80710224300476e-06
AMP22_0107	Western_Blacknose_Dace	0.0203772352638965	0.974289476076762	1.63714128382898e-05	4.46164912090538e-05	0.00527230059264305
AMP22_0108	Western_Blacknose_Dace	6.3131579082104e-05	0.980129634221395	1.79623652727705e-05	0.00571202928299317	0.0140772422812879
AMP22_0110	Western_Blacknose_Dace	5.4122069481694e-05	0.999913277467092	1.33223948314266e-05	7.43319972711988e-06	1.18457154698122e-05
AMP22_0114	Western_Blacknose_Dace	0.000145662161086206	0.997083218415578	2.68875583725883e-05	0.00271715280521312	2.70794384143965e-05
AMP22_0116	Western_Blacknose_Dace	0.000181865252790105	0.999779810369015	9.91426966841116e-06	1.65334571687657e-05	1.18779528352723e-05
AMP22_0117	Western_Blacknose_Dace	4.53906200456733e-05	0.999807906667391	0.000121575598062829	1.17295124693019e-05	1.33983816896792e-05
AMP22_0118	Western_Blacknose_Dace	4.77375953690458e-05	0.999915613889694	1.37388695694416e-05	6.84102931467488e-06	1.60689701816353e-05
AMP22_0122	Creek_Chub	8.96601480152156e-05	0.999878195643425	1.49210262081828e-05	6.1894290949027e-06	1.10334964521158e-05
AMP22_0123	Creek_Chub	2.60214256276008e-05	0.999936599195004	1.33457358431428e-05	1.03434505803546e-05	1.3690640435272e-05
AMP22_0125	Creek_Chub	0.000108343617707975	0.999862274626891	1.26499295523595e-05	7.37962881892178e-06	9.35333199316695e-06
AMP22_0126	Creek_Chub	4.59563630348863e-05	0.99989483722051	3.83863741475266e-05	7.49585790207497e-06	1.33250936720193e-05
AMP22_0127	Creek_Chub	0.000108163868372631	0.999864581187566	8.78276108916335e-06	7.15641198588857e-06	1.13167250552217e-05
AMP22_0128	Creek_Chub	0.000149172178568562	0.999821132500966	1.04021843530329e-05	8.4974491031793e-06	1.0796651175913e-05
AMP22_0129	Creek_Chub	0.000634637882446896	0.999337544798851	1.00305173788319e-05	6.99789053763729e-06	1.07894933752369e-05
AMP22_0130	Creek_Chub	0.0506803514702866	0.949150922139486	0.000150201990486019	8.10253233429174e-06	1.04218802564067e-05
AMP22_0131	Creek_Chub	0.00015275972526935	0.999777138749758	5.21923785399367e-05	6.88485335076478e-06	1.10252997612636e-05
AMP22_0133	Creek_Chub	0.173497578928868	0.82637964506944	3.39274443648701e-05	3.65437345147961e-05	5.23049814405555e-05
AMP22_0136	Creek_Chub	5.08204413707611e-05	0.999917993406455	1.0579849685817e-05	7.52645648590882e-06	1.30805797774742e-05
AMP22_0141	Creek_Chub	0.000536720332753406	0.420033977468808	9.07550581237224e-06	0.579404701213042	1.55257391230128e-05
AMP22_0142	Creek_Chub	4.70636595787397e-05	0.999917734940847	1.43542307080736e-05	7.94458397517309e-06	1.29030715613669e-05
AMP22_0143	Creek_Chub	0.00441527561096837	0.995545519888401	1.36091062217697e-05	1.50743581120209e-05	1.05215530708128e-05
AMP22_0144	Creek_Chub	0.000231796983773622	0.999738072872162	1.20515757817877e-05	7.7740887825595e-06	1.03053391124821e-05
AMP22_0145	Creek_Chub	9.84878435133996e-05	0.99987075505654	1.2135829800829e-05	7.53227507119826e-06	1.10895329103138e-05
AMP22_0146	Creek_Chub	9.65410432980886e-05	0.999871154109637	1.33761430526152e-05	7.89396248070988e-06	1.10358311298008e-05
AMP22_0148	Creek_Chub	0.000358533655183241	0.99960524370273	1.23628462188501e-05	8.68841188763962e-06	1.51722241256733e-05
AMP22_0149	Common_Shiner	0.999915963351727	4.9711469407241e-05	1.34010076912044e-05	8.23917841923848e-06	1.2686016469352e-05
AMP22_0150	Common_Shiner	0.942642577429612	0.0423698440875548	1.69931463429486e-05	0.0149014774973815	6.91074305645266e-05
AMP22_0152	Common_Shiner	1.62369857532515e-05	1.82552084348695e-05	4.80175359459115e-06	0.999951041519642	9.66501279746663e-06
AMP22_0153	Common_Shiner	0.999747364461422	0.000225228936426465	9.75695576141782e-06	7.06932550330321e-06	1.05809074490959e-05
AMP22_0154	Common_Shiner	0.999867944180965	0.000102767906179485	1.03156276490881e-05	7.55215010746221e-06	1.14207668302722e-05
AMP22_0155	Rosyface_Shiner	7.06368911816703e-05	3.28543526457255e-05	2.41017395319922e-05	0.999863692263762	8.71537301897766e-06
AMP22_0156	Rosyface_Shiner	0.000556521661593837	0.00239610871419169	0.00135210052911899	0.995682482083639	1.27872481588196e-05
AMP22_0157	Rosyface_Shiner	2.30395052179221e-05	0.0243768388458217	1.18714057655447e-05	0.975576262493928	1.19884611747785e-05
AMP22_0160	Rosyface_Shiner	1.74421817322992e-05	1.17259681883778e-05	6.54707155116427e-06	0.999956472635269	7.81277120354763e-06
AMP22_0161	Rosyface_Shiner	0.0366807266787315	0.0801693989597261	0.000269172203114501	0.882868335346381	1.23661165518391e-05
AMP22_0164	Rosyface_Shiner	1.70572525700482e-05	2.3919689524181e-05	8.94625888405787e-06	0.999939619918664	1.04575412495381e-05
AMP22_0165	Rosyface_Shiner	1.96667260093505e-05	1.48819238281892e-05	6.76904900980143e-06	0.999952607174714	6.07587055865045e-06
AMP22_0168	Rosyface_Shiner	0.000127779984472012	0.201908317183455	1.62695657333237e-05	0.797932840466499	1.47926340530351e-05
AMP22_0169	Rosyface_Shiner	9.36177237717468e-06	1.63464420218241e-05	6.4157565657975e-06	0.999961834073067	6.04270820825464e-06
AMP22_0170	Rosyface_Shiner	0.00618799899822261	0.00598979957083893	1.72432883692302e-05	0.987779841820399	2.51167102233279e-05
AMP22_0174	Rosyface_Shiner	0.000199713342767921	0.241739643623432	1.62144490992047e-05	0.758035856584708	8.57200630531986e-06
AMP22_0175	Rosyface_Shiner	2.10677822264794e-05	3.93995060742029e-05	1.04733258157063e-05	0.999920210401217	8.85003016758114e-06
AMP22_0177	Rosyface_Shiner	2.88263773271756e-05	2.99225305833724e-05	0.00309480723556025	0.996833693961302	1.27500014580549e-05
AMP22_0178	Rosyface_Shiner	1.92319361380688e-05	3.59173669088307e-05	0.00266178828552257	0.9972688904802	1.41717314704124e-05
AMP22_0179	Rosyface_Shiner	2.02900974689234e-05	1.38150802281596e-05	2.28148086201911e-05	0.999934512277444	8.56813117019671e-06
AMP22_0181	Rosyface_Shiner	1.64114627832269e-05	1.85993820318083e-05	1.13158366285992e-05	0.999947387337685	6.28650859729581e-06
AMP22_0182	Rosyface_Shiner	1.81867971472528e-05	1.73039325141637e-05	4.49598304355819e-05	0.999910567422708	8.98253869582118e-06
AMP22_0187	River_Chub	1.99071624228673e-05	1.65215602070272e-05	9.3544819512893e-05	7.53340275389617e-06	0.999862493475278
AMP22_0188	River_Chub	7.57343133539447e-05	0.471170695294936	1.3989833190071e-05	5.81677760296139e-06	0.528733763446411
AMP22_0189	River_Chub	1.78125715049422e-05	1.76528043917692e-05	9.6696805228738e-06	5.41186205036329e-06	0.999949453572432
AMP22_0190	River_Chub	2.38251973260214e-05	2.99070964404883e-05	1.43821198296415e-05	0.000159335237620636	0.999772550781568
AMP22_0191	River_Chub	1.21881278061871e-05	1.12418526467671e-05	6.8942735758596e-06	3.78466154196331e-06	0.999965892016888
AMP22_0193	River_Chub	1.86070548744436e-05	2.92514525178264e-05	6.67861444336154e-06	4.51806013409307e-06	0.999940945704778
AMP22_0194	River_Chub	8.53870271852596e-05	0.000123211099289202	1.44925151149398e-05	0.00124778418262423	0.998529124875863
AMP22_0195	River_Chub	0.00466978567842126	0.00309197964269853	9.92263903195697e-06	1.0706931997864e-05	0.99221760503451
AMP22_0197	Creek_Chub	6.59791470468504e-05	0.999889711697896	2.11673558560013e-05	1.45568351465643e-05	8.58573703558325e-06
AMP22_0198	Common_Shiner	0.998428011318048	8.65824471980256e-05	1.04701836071705e-05	7.35010402730371e-06	0.00146758577356543
AMP22_0201	Common_Shiner	0.769087889810403	0.227915514677763	2.82727072537402e-05	0.00292310308553958	4.52199390995604e-05
AMP22_0203	Common_Shiner	0.804047533810139	0.195924983695149	7.50048738341533e-06	7.3285435542154e-06	1.2653632478782e-05
AMP22_0204	Common_Shiner	0.999820211132367	0.000135235532628478	1.80683477270895e-05	5.5095398609506e-06	2.09764256626733e-05
AMP22_0205	Common_Shiner	0.99951392976443	0.000101919959589619	9.29501007288627e-06	0.000347399535893115	2.74560086479414e-05
AMP22_0206	Common_Shiner	0.999892892003059	8.06705085149882e-05	8.74841628734079e-06	7.11963293369006e-06	1.05699635643244e-05
AMP22_0208	Common_Shiner	0.889625375509262	0.096324764151426	0.0134578536377812	0.000343810840930308	0.000248196118221595
AMP22_0210	Common_Shiner	0.999933332502842	3.98801031682245e-05	9.47595263432435e-06	7.20866035138707e-06	1.01035709794626e-05
AMP22_0211	Common_Shiner	0.955177198151747	0.0288918839759516	2.73456342488596e-05	0.0158689199762108	3.46520133244955e-05
AMP22_0212	Common_Shiner	0.995741654992104	0.0041377172590707	9.25652753915331e-06	1.33633595420439e-05	9.80080614056731e-05
AMP22_0214	Common_Shiner	0.994964641392231	0.0050092649471933	1.11035699830449e-05	6.83805158289236e-06	8.15238843333436e-06
AMP22_0215	Common_Shiner	0.99929153629144	0.000679854684828811	1.25086899391571e-05	7.27637764789847e-06	8.8247510401851e-06
AMP22_0217	Common_Shiner	0.999886965294679	8.15875797455535e-05	8.71802222010779e-06	6.05291544040691e-06	1.66771674437337e-05
AMP22_0218	Common_Shiner	2.54179862287329e-05	4.16733472556391e-05	1.23048256315511e-05	0.999909410576026	1.11944827863518e-05
AMP22_0219	Common_Shiner	0.999916947384675	4.96174344216549e-05	1.05165547329925e-05	7.50679831325416e-06	1.54124707697405e-05
AMP22_0220	Common_Shiner	0.999709275086721	7.72443370931702e-05	1.25591115540958e-05	8.34897210025108e-06	0.000192573044418484
AMP22_0221	Common_Shiner	0.464738620519638	4.66303268821059e-05	8.23582615554727e-06	0.53518417686224	2.23366287222019e-05
AMP22_0222	Common_Shiner	0.999789003272851	0.000170039192582067	9.74721150318729e-06	8.3483941844145e-06	2.28628468415213e-05
AMP22_0225	Common_Shiner	0.999930561880271	1.68673091329552e-05	8.78527400188866e-06	3.59308597297042e-05	7.85540074245809e-06
AMP22_0226	Common_Shiner	0.845231593946616	0.154739091992378	9.59819248624152e-06	7.89103978182938e-06	1.18250274048452e-05
AMP22_0227	Common_Shiner	0.999712045987447	0.000225287688832241	1.05226002544935e-05	4.13671561903047e-05	1.07767406314543e-05
AMP22_0228	River_Chub	2.16621741147768e-05	1.09531337790637e-05	1.04582494352765e-05	5.57727261573869e-06	0.999951349675655
AMP22_0231	River_Chub	0.0003344827399199	8.91835678311239e-05	1.26232067637214e-05	7.99762484928204e-06	0.999555713494619
AMP22_0232	River_Chub	0.00162603377223579	0.423450305302938	0.00199158712246611	9.61753918586977e-05	0.572835898121198
AMP22_0234	River_Chub	0.00676730617818979	0.0221513801297994	1.29811512315453e-05	3.9788775357616e-05	0.971028543551763
AMP22_0235	River_Chub	0.000211510052565895	0.984393118222554	1.17537934425698e-05	0.0153039185609668	7.96990751395244e-05
AMP22_0236	River_Chub	8.32663179689838e-05	0.0307355230702087	2.30133028381515e-05	0.0070710129570992	0.96208718474706
AMP22_0237	River_Chub	0.000135400392481571	0.00055262364275516	2.20376024344721e-05	2.03977031828629e-05	0.999269541223844
AMP22_0241	Creek_Chub	0.000215001974642985	0.993523827572664	2.69732852719428e-05	0.00354332180075532	0.00269087533802835
AMP22_0242	River_Chub	5.38772740506044e-05	0.491147595107555	1.0261780158469e-05	7.22878465788576e-06	0.508781037072341
AMP22_0243	Common_Shiner	0.988310319979986	0.00299308219262614	1.14813464106192e-05	9.16976393413443e-06	0.0086759466129976
AMP22_0244	Common_Shiner	0.990806440711021	0.00915801503533892	1.13232419715202e-05	9.16816656620609e-06	1.5052900029461e-05
AMP22_0245	Common_Shiner	0.867327802658081	0.115775998570025	1.23319234213379e-05	0.0168744317122425	9.43507077093603e-06
AMP22_0249	Common_Shiner	0.999819810728232	0.000148431005706165	1.07413797004908e-05	8.11161920701843e-06	1.29061042401198e-05
AMP22_0251	Common_Shiner	0.813536357442538	0.185934617688259	0.000103484244902607	0.000372896458424345	5.26440590817171e-05
AMP22_0253	Common_Shiner	0.922541913966338	0.0774006884619594	2.77542229303081e-05	1.26515588113138e-05	1.6992206417576e-05
AMP22_0254	Common_Shiner	0.984783017615477	0.00469619425018152	0.00663292740255808	0.003779165105701	0.000108695383051207
AMP22_0255	Common_Shiner	0.990106602052848	3.54434876381928e-05	0.00982626784763609	2.00554443494431e-05	1.16314265834209e-05
AMP22_0258	Common_Shiner	0.508132648617029	0.491833150158326	1.05245071772246e-05	5.70656323816261e-06	1.79697153627772e-05
AMP22_0259	Common_Shiner	0.997601594726245	4.76466485825573e-05	1.00205242965328e-05	0.00230525947047863	3.54787148919127e-05
AMP22_0260	Common_Shiner	0.944360819061597	0.0125196019628294	1.8397411682916e-05	0.0430857844899098	1.53971147282311e-05
AMP22_0261	Common_Shiner	0.991733370621999	0.00617982295544508	1.42797697856816e-05	0.00189089204114377	0.000181633873593972
AMP22_0264	Common_Shiner	0.999666190882524	0.000280629601342096	2.2206889358351e-05	1.2669502954588e-05	1.83038537174496e-05
AMP22_0265	Common_Shiner	0.999905092656612	5.66277503963739e-05	9.86626213327543e-06	2.04271716708961e-05	7.98670482430209e-06
AMP22_0266	Common_Shiner	0.999893560965856	6.46543715208517e-05	1.48127834925984e-05	1.52729339644286e-05	1.16996639954966e-05
AMP22_0268	Common_Shiner	0.301367620358864	8.06597971708219e-05	1.11614894375317e-05	6.50063542227823e-06	0.698534058014552
AMP22_0269	Common_Shiner	0.945501310745875	0.0508113219694545	4.63841428050944e-05	0.00363164795188156	9.33526988428942e-06
AMP22_0271	Common_Shiner	0.996373675962289	9.58357056184614e-05	1.25733559552335e-05	0.00345495373101827	6.29612627536853e-05
AMP22_0273	Hornyhead_Chub	6.92721372063108e-05	0.484200600504875	0.515668278704087	5.0478087779796e-05	1.13707508532748e-05
AMP22_0274	Creek_Chub	0.000151459046440726	0.996779073317846	1.49640152441584e-05	0.00304136796168556	1.31356468744271e-05
AMP22_0275	Creek_Chub	0.00010903907815209	0.999849410335223	2.10981877660371e-05	1.06091776698735e-05	9.8438406987275e-06
AMP22_0276	Creek_Chub	0.0466963870261485	0.953270315567652	1.22326255250128e-05	6.67600038273212e-06	1.43887292342227e-05
AMP22_0280	Hornyhead_Chub	0.000103298172583152	0.00013194376787236	1.49469850527148e-05	0.988624802370866	0.0111250088730206
AMP22_0281	Hornyhead_Chub	0.0112151654374896	8.938181598325e-05	0.951444540242354	0.0372305767703801	2.03362424897842e-05
AMP22_0282	Hornyhead_Chub	5.89784778834179e-05	0.000114033357357573	0.999697034239769	1.77406390575024e-05	0.000112213813887789
AMP22_0283	Hornyhead_Chub	0.00556211714534287	0.000328554394180214	0.983501205821832	8.75160128643132e-06	0.0105993710798988
AMP22_0284	Hornyhead_Chub	8.85679547107416e-06	2.33781722066562e-05	0.999909461001555	5.67797097666187e-06	5.2626521351991e-05
AMP22_0285	Hornyhead_Chub	0.0024026279128364	0.000395494506856182	0.995439206202825	2.20474547272476e-05	0.00174062375196666
AMP22_0287	Hornyhead_Chub	0.0026412991679807	0.00324312029678046	0.994083567917347	8.78953838470526e-06	2.3223089365512e-05
AMP22_0289	Western_Blacknose_Dace	8.2136921396e-05	0.999885816395283	9.17629139577524e-06	9.97323863650353e-06	1.2897883227555e-05
AMP22_0290	Western_Blacknose_Dace	7.14140951309352e-05	0.999850357174873	5.83926891365655e-05	8.3451231050974e-06	1.14915229034963e-05
AMP22_0291	Western_Blacknose_Dace	6.12475163241307e-05	0.999912881374359	1.00962264678723e-05	6.66902736997445e-06	9.10636601991014e-06
AMP22_0292	Western_Blacknose_Dace	3.210759845259e-05	0.9999381985267	1.13121843509683e-05	5.81119025606079e-06	1.25711659657665e-05
AMP22_0293	Central_Stoneroller	6.50267713718428e-06	0.985784289022287	0.0141425578861187	7.75589624303016e-06	5.88942622530153e-05
AMP22_0294	Central_Stoneroller	5.50034988967311e-06	0.997683558523655	0.00119371071908662	9.30741583305137e-06	0.00110792372398135
AMP22_0295	Central_Stoneroller	5.63293587853068e-06	0.996800250510375	0.00309964901233388	5.71054371691562e-06	8.87567752493346e-05
AMP22_0297	Central_Stoneroller	9.57188825571642e-06	0.999737833340963	2.15766258335373e-05	1.23689339278619e-05	0.000218649690764366
AMP22_0298	Western_Blacknose_Dace	3.28578821498406e-05	0.999936210334301	1.30614956468248e-05	8.18996358549962e-06	9.68124245116125e-06
AMP22_0302	Western_Blacknose_Dace	3.94887401934569e-05	0.999924346784751	1.15281803671742e-05	6.65250157348604e-06	1.7984697427527e-05
AMP22_0303	Central_Stoneroller	8.53758129375143e-06	0.999349895079931	8.44693117973083e-05	0.000269916917361346	0.000287181480561249
AMP22_0304	Western_Blacknose_Dace	4.2234901420139e-05	0.999917616426945	1.22403292470703e-05	1.84043518055102e-05	9.5048216133428e-06
AMP22_0305	Western_Blacknose_Dace	3.75548427253987e-05	0.999938491622607	8.33421440574825e-06	5.54710581211989e-06	1.00728412763775e-05
AMP22_0306	Western_Blacknose_Dace	7.3941818286895e-05	0.999895800252755	1.21826916217488e-05	5.81493483726423e-06	1.22608234991639e-05
AMP22_0307	Central_Stoneroller	4.0458494726238e-05	0.999929052114487	1.16112510502276e-05	7.97267057852964e-06	1.09060410569933e-05
AMP22_0309	Western_Blacknose_Dace	3.62161545519491e-05	0.999913163165251	3.47479526651021e-05	5.9542971757579e-06	9.91950559462049e-06
AMP22_0310	Central_Stoneroller	5.73466139697488e-06	0.99801549077034	0.00185288177110944	2.42357356509645e-05	0.000101657803027394
AMP22_0311	Western_Blacknose_Dace	3.3509024709388e-05	0.999938577274481	1.07643735645902e-05	7.36323276623819e-06	9.78637747355258e-06
AMP22_0313	Central_Stoneroller	7.31704380226357e-06	0.74855242305994	5.90436530378108e-05	9.15341348386054e-06	0.251372062921524
AMP22_0315	Western_Blacknose_Dace	5.21604032616289e-05	0.999874132156372	9.46322593029334e-06	6.65141154737701e-06	5.7592738688369e-05
AMP22_0317	Western_Blacknose_Dace	9.28373273266412e-05	0.999884309013685	8.65079275569306e-06	6.57188709025148e-06	7.63112184922944e-06
AMP22_0318	Common_Shiner	0.99990052262942	7.4362828917264e-05	9.36074938692166e-06	5.767883253799e-06	9.98692301032637e-06
AMP22_0319	Common_Shiner	0.999919642984867	5.56103189074002e-05	7.38908255977508e-06	5.83355425144731e-06	1.15248091954871e-05
AMP22_0321	Common_Shiner	0.999909242033958	5.66000172471558e-05	1.55155771703504e-05	6.78621223405432e-06	1.18568024138588e-05
AMP22_0322	Common_Shiner	0.0123532418235487	0.987151153584321	7.30530616611375e-05	0.000365891790862543	5.66599640655409e-05
AMP22_0324	Common_Shiner	0.999673133134842	0.000296413482304896	1.11232852937732e-05	7.3892618666233e-06	1.19413219651301e-05
AMP22_0325	Common_Shiner	0.999907908777396	5.69540786658251e-05	1.59326388368747e-05	7.57129317820988e-06	1.16339904477994e-05
AMP22_0326	Common_Shiner	0.9998796890378	5.96800908138941e-05	1.1281070553071e-05	4.82691936637059e-06	4.45233626376311e-05
AMP22_0329	Common_Shiner	0.99988415124019	8.60833059141833e-05	1.14087672687367e-05	7.69409279334291e-06	1.06631907033198e-05
AMP22_0331	Common_Shiner	0.999877005338669	9.23407102421053e-05	9.52525546125805e-06	1.06063519220185e-05	1.05231053870882e-05
AMP22_0332	Common_Shiner	0.999924711068471	4.6485679129915e-05	9.5587719744143e-06	6.45087419287405e-06	1.27945120311188e-05
AMP22_0333	Common_Shiner	0.999899568974972	7.34994777784705e-05	1.0163592415628e-05	5.70654414042848e-06	1.10621295385961e-05
AMP22_0335	Common_Shiner	0.998522993803024	0.00144636129501035	1.0481624341831e-05	6.72900720346246e-06	1.34343281951208e-05
AMP22_0337	Common_Shiner	0.999601774632931	0.00036932813849599	1.2984498372649e-05	6.70123548577303e-06	9.21218904170177e-06
AMP22_0340	Common_Shiner	0.992381763497988	0.00757179955374427	2.02820001817923e-05	1.21221993705779e-05	1.40327331750582e-05
AMP22_0341	Common_Shiner	0.999892534395059	7.26722147591466e-05	1.21022099315498e-05	7.01251200327291e-06	1.56790448246153e-05
AMP22_0342	Common_Shiner	0.999914843002955	5.728986096486e-05	1.01880715182082e-05	5.94398240099194e-06	1.17356489678987e-05
AMP22_0343	Common_Shiner	0.999901663780212	7.08350754271002e-05	1.14617475171496e-05	5.80847415969625e-06	1.02318210800905e-05
AMP22_0344	Common_Shiner	0.999523074487845	0.000442503635740023	1.16482076958077e-05	9.42545177660551e-06	1.33488053182281e-05
AMP22_0347	Common_Shiner	0.998494492133458	4.60286368417087e-05	1.32006766297466e-05	0.00143688385539814	9.39463179678274e-06
AMP22_0350	Hornyhead_Chub	1.76762273234681e-05	1.49498906989822e-05	0.999955607136091	5.25958094019257e-06	6.50778273005153e-06
