Mandeville_ID	Common_Name	1	2	3
AMP22_0118	Western_Blacknose_Dace	1.55118485072742e-05	0.999895579198996	8.89094550399882e-05
AMP22_0122	Creek_Chub	1.09864344368256e-05	0.999981671671073	7.34244723370798e-06
AMP22_0123	Creek_Chub	1.02583143412297e-05	0.999953970988592	3.57713226707615e-05
AMP22_0125	Creek_Chub	1.21930058057899e-05	0.999978827536106	8.97976096298013e-06
AMP22_0126	Creek_Chub	1.12643161283984e-05	0.999974293847879	1.44425386301887e-05
AMP22_0127	Creek_Chub	1.35134296550659e-05	0.999975879192352	1.0608127318796e-05
AMP22_0128	Creek_Chub	1.00630982241013e-05	0.999982927064101	7.01062258394346e-06
AMP22_0129	Creek_Chub	1.10518149671826e-05	0.999981456458569	7.49212074539262e-06
AMP22_0130	Creek_Chub	1.66881139387762e-05	0.999929581721624	5.37306644474174e-05
AMP22_0131	Creek_Chub	8.37957116801807e-06	0.999968206147353	2.34146017819817e-05
AMP22_0133	Creek_Chub	3.1499528028259e-05	0.9999234055082	4.50955912732934e-05
AMP22_0136	Creek_Chub	1.07890212362625e-05	0.999981501619021	7.70998046980607e-06
AMP22_0141	Creek_Chub	7.97134239179813e-06	0.999985755542914	6.27344064080078e-06
AMP22_0142	Creek_Chub	1.19633726224517e-05	0.999981821695964	6.2156470065445e-06
AMP22_0143	Creek_Chub	1.04045789734788e-05	0.999982880393664	6.71574306838673e-06
AMP22_0144	Creek_Chub	1.20519528160244e-05	0.999979871074359	8.07763574652833e-06
AMP22_0145	Creek_Chub	1.15889595295436e-05	0.999982673029105	5.73844817354845e-06
AMP22_0146	Creek_Chub	9.51009046572522e-06	0.999982839663823	7.65069485034286e-06
AMP22_0148	Creek_Chub	9.94427893059209e-06	0.999983229001363	6.82738658483654e-06
AMP22_0149	Common_Shiner	9.63756727340639e-06	0.999981765051683	8.59813748000349e-06
AMP22_0150	Common_Shiner	8.28084862191012e-05	0.999905957202117	1.12349337790865e-05
AMP22_0152	Common_Shiner	9.44745529492409e-06	0.999984728117784	5.82489846568406e-06
AMP22_0153	Common_Shiner	8.42297369537398e-06	0.999977308571339	1.42692618849328e-05
AMP22_0154	Common_Shiner	8.30547100948274e-06	0.999985457539558	6.23747365531712e-06
AMP22_0155	Rosyface_Shiner	5.88512668044983e-06	0.999982908030351	1.1207805958983e-05
AMP22_0156	Rosyface_Shiner	9.60884849140951e-06	0.999506490190824	0.00048390110747032
AMP22_0157	Rosyface_Shiner	6.3880326944815e-06	0.982976246833801	0.0170173650663346
AMP22_0160	Rosyface_Shiner	4.7513721847279e-06	0.999989676992099	5.5721189654599e-06
AMP22_0161	Rosyface_Shiner	7.3999512671163e-06	0.999822335839271	0.000170264794520035
AMP22_0164	Rosyface_Shiner	4.33761642527116e-06	0.999988047599792	7.61540489680745e-06
AMP22_0165	Rosyface_Shiner	3.67703689731162e-06	0.999985675772031	1.06474775685288e-05
AMP22_0168	Rosyface_Shiner	8.31986603355345e-06	0.999985751946767	5.92889867491678e-06
AMP22_0169	Rosyface_Shiner	4.94244291932502e-06	0.999986104230086	8.95380040457484e-06
AMP22_0170	Rosyface_Shiner	1.40214869730179e-05	0.999980364441872	5.6146663972705e-06
AMP22_0174	Rosyface_Shiner	6.28900190342951e-06	0.999971814970175	2.18964489953402e-05
AMP22_0175	Rosyface_Shiner	5.93028814109135e-06	0.999987403591474	6.6669067027163e-06
AMP22_0177	Rosyface_Shiner	7.0414810125634e-06	0.996969805618127	0.00302315272289949
AMP22_0178	Rosyface_Shiner	1.21616604335607e-05	0.996429328024387	0.00355851074665164
AMP22_0179	Rosyface_Shiner	5.82084257386943e-06	0.999875811676184	0.000118367566138257
AMP22_0181	Rosyface_Shiner	6.43015379662332e-06	0.999985890865326	7.67990476589519e-06
AMP22_0182	Rosyface_Shiner	5.53892950643883e-06	0.99914501764377	0.000849443416431415
AMP22_0187	River_Chub	0.999935880204042	2.52454056780673e-05	3.88745286352472e-05
AMP22_0188	River_Chub	0.537982889533043	0.462010881672303	6.22838416735949e-06
AMP22_0189	River_Chub	0.999982484936714	9.36555171030007e-06	8.15004734031651e-06
AMP22_0190	River_Chub	0.999944611390432	4.61939098432778e-05	9.1952575428338e-06
AMP22_0191	River_Chub	0.999985561966896	1.03457832178908e-05	4.09252504979719e-06
AMP22_0193	River_Chub	0.999975750843684	1.83735016202229e-05	5.87659222794941e-06
AMP22_0194	River_Chub	0.998669951419036	0.00129567312401408	3.43759624239057e-05
AMP22_0195	River_Chub	0.991565221091111	0.00842638896343609	8.39027425981567e-06
AMP22_0197	Creek_Chub	1.10286315983687e-05	0.999974045018355	1.49265257344025e-05
AMP22_0198	Common_Shiner	0.00149181087981942	0.998500865399838	7.32362563936606e-06
AMP22_0201	Common_Shiner	1.80354997121965e-05	0.98256949510177	0.0174124696028108
AMP22_0203	Common_Shiner	1.21654851369782e-05	0.999981939951579	5.8955404909189e-06
AMP22_0204	Common_Shiner	1.81933935077097e-05	0.999970875700315	1.09314405272217e-05
AMP22_0205	Common_Shiner	2.31580712415783e-05	0.999970469077428	6.37353829041027e-06
AMP22_0206	Common_Shiner	9.10404340833174e-06	0.999983930925528	6.96549785742693e-06
AMP22_0208	Common_Shiner	2.75737286002026e-05	0.992381979147593	0.00759044717180465
AMP22_0210	Common_Shiner	9.61323998825894e-06	0.999983784774939	6.60229108261189e-06
AMP22_0211	Common_Shiner	0.000152798719229901	0.999784571091334	6.26304075790475e-05
AMP22_0212	Common_Shiner	0.000127024683909872	0.99984920279185	2.37729923473563e-05
AMP22_0214	Common_Shiner	1.18496329004173e-05	0.999970990300179	1.71609953485945e-05
AMP22_0215	Common_Shiner	1.07360230454944e-05	0.999974319895109	1.49445346683156e-05
AMP22_0217	Common_Shiner	1.88143583263189e-05	0.999973691701889	7.49456579456224e-06
AMP22_0218	Common_Shiner	5.01437653468972e-06	0.99998791573445	7.07070238584229e-06
AMP22_0219	Common_Shiner	9.77724852568062e-06	0.999985082189242	5.14126892796006e-06
AMP22_0220	Common_Shiner	0.000356452821951073	0.999633553723494	9.99406464797857e-06
AMP22_0221	Common_Shiner	1.0718508023799e-05	0.999982965111732	6.31741663815185e-06
AMP22_0222	Common_Shiner	2.87723352371348e-05	0.999964569568634	6.65865129062547e-06
AMP22_0225	Common_Shiner	8.42114225991332e-06	0.999984924654166	6.65524980140458e-06
AMP22_0226	Common_Shiner	9.20627150929573e-06	0.999982271273931	8.52305823104447e-06
AMP22_0227	Common_Shiner	1.7869772116905e-05	0.999973621169726	8.50917945170733e-06
AMP22_0228	River_Chub	0.999976813137531	1.71802973563986e-05	6.00686987372111e-06
AMP22_0231	River_Chub	0.999516629755497	0.000471269218406852	1.21018123264159e-05
AMP22_0232	River_Chub	0.591438713371754	0.402579239110152	0.0059820476281078
AMP22_0234	River_Chub	0.970022696057955	0.0299665816246221	1.07217849390267e-05
AMP22_0235	River_Chub	7.27877767756901e-05	0.999918228685856	8.98386449407262e-06
AMP22_0236	River_Chub	0.957146466473738	0.0428362737006197	1.72590960562904e-05
AMP22_0237	River_Chub	0.999139854709307	0.000843828627351503	1.63173722392959e-05
AMP22_0241	Creek_Chub	0.00358364728543969	0.996390343189239	2.6009941736725e-05
AMP22_0242	River_Chub	0.519073279738426	0.480919671078523	7.0492927843303e-06
AMP22_0243	Common_Shiner	0.00888011779224811	0.991114380061626	5.50234765825656e-06
AMP22_0244	Common_Shiner	9.17176702006976e-06	0.999983902096748	6.92649577932736e-06
AMP22_0245	Common_Shiner	9.93434823117636e-06	0.999982641677062	7.42502977567977e-06
AMP22_0249	Common_Shiner	1.07692780639201e-05	0.999981260001659	7.97143578621707e-06
AMP22_0251	Common_Shiner	2.15447676825131e-05	0.999940909127394	3.75465734705444e-05
AMP22_0253	Common_Shiner	1.41277764416223e-05	0.992295429031054	0.00769044304072546
AMP22_0254	Common_Shiner	8.14513806203558e-05	0.995161422888438	0.00475712561722011
AMP22_0255	Common_Shiner	1.01478068390209e-05	0.993877116282781	0.00611273582434903
AMP22_0258	Common_Shiner	1.66671233121823e-05	0.999975791672866	7.54212888999439e-06
AMP22_0259	Common_Shiner	1.90311973053767e-05	0.99997182794412	9.14138060080601e-06
AMP22_0260	Common_Shiner	1.31910874834621e-05	0.999973700026671	1.31092316360267e-05
AMP22_0261	Common_Shiner	0.000176854201213484	0.999814321855704	8.82456878718424e-06
AMP22_0264	Common_Shiner	1.21809186999232e-05	0.999972165306409	1.56544470445254e-05
AMP22_0265	Common_Shiner	9.59174993247425e-06	0.999984124620755	6.28404640967827e-06
AMP22_0266	Common_Shiner	1.40698432105603e-05	0.999980753223101	5.17752912781505e-06
AMP22_0268	Common_Shiner	0.695359943926334	0.304630776762962	9.27974472594116e-06
AMP22_0269	Common_Shiner	1.59839176386767e-05	0.999973315914472	1.07009559111225e-05
AMP22_0271	Common_Shiner	5.328488604585e-05	0.999941091060638	5.62454806786816e-06
AMP22_0273	Hornyhead_Chub	1.65836865475702e-05	0.609248520314693	0.39073489639163
AMP22_0274	Creek_Chub	1.31350281088409e-05	0.999978464841843	8.4005122704761e-06
AMP22_0275	Creek_Chub	1.98297490872964e-05	0.999971398790677	8.77199076851664e-06
AMP22_0276	Creek_Chub	1.48246700055388e-05	0.999977503438791	7.67243683477322e-06
AMP22_0280	Hornyhead_Chub	0.00401743887263971	0.995976125895977	6.43516056383027e-06
AMP22_0281	Hornyhead_Chub	2.39932559153284e-05	0.140034694502751	0.859941312690576
AMP22_0282	Hornyhead_Chub	3.80611529105785e-05	7.23263233670651e-05	0.99988961315155
AMP22_0283	Hornyhead_Chub	0.0129368179138595	0.00569698902562151	0.981366193095843
AMP22_0284	Hornyhead_Chub	2.23167403559276e-05	3.35507892217757e-05	0.999944133341312
AMP22_0285	Hornyhead_Chub	5.80719000231751e-05	0.000261588228937861	0.999680340607961
AMP22_0287	Hornyhead_Chub	1.42771606573421e-05	0.000301965232337054	0.999683758497238
AMP22_0289	Western_Blacknose_Dace	8.51754260333173e-06	0.999982813000679	8.67007027866605e-06
AMP22_0290	Western_Blacknose_Dace	9.62347568581079e-06	0.999956973572572	3.34035096299705e-05
AMP22_0291	Western_Blacknose_Dace	1.13400102821636e-05	0.999981514374415	7.14621519258747e-06
AMP22_0292	Western_Blacknose_Dace	9.15419286101072e-06	0.999983486334483	7.35996338527723e-06
AMP22_0293	Central_Stoneroller	1.73592457020901e-05	0.223707348068555	0.77627529279391
AMP22_0294	Central_Stoneroller	2.11660576014528e-05	0.222978559071819	0.777000274598598
AMP22_0295	Central_Stoneroller	1.18538351036576e-05	0.222068089882533	0.777920056680838
AMP22_0297	Central_Stoneroller	1.96816464039262e-05	0.476918079535166	0.523062238583962
AMP22_0298	Western_Blacknose_Dace	9.73383914122333e-06	0.999984331548214	5.93538715135132e-06
AMP22_0302	Western_Blacknose_Dace	9.9970961924805e-06	0.99992632484436	6.36785076887589e-05
AMP22_0303	Central_Stoneroller	1.95719430704598e-05	0.308287061194579	0.691693367540836
AMP22_0304	Western_Blacknose_Dace	1.16258670420082e-05	0.999747109214465	0.000241265286213641
AMP22_0305	Western_Blacknose_Dace	1.00284490741269e-05	0.999981327195962	8.64489024806182e-06
AMP22_0306	Western_Blacknose_Dace	1.09404408253495e-05	0.999981590092182	7.47032757206072e-06
AMP22_0307	Central_Stoneroller	1.01436855411764e-05	0.999980097989241	9.75853341010222e-06
AMP22_0309	Western_Blacknose_Dace	1.12492507857591e-05	0.999972372492154	1.63790417592595e-05
AMP22_0310	Central_Stoneroller	1.50843788414385e-05	0.224589147036274	0.775395768304666
AMP22_0311	Western_Blacknose_Dace	9.92213502973803e-06	0.999984053254128	6.02535184580845e-06
AMP22_0313	Central_Stoneroller	0.428829060236613	0.0209009783744502	0.550269961396853
AMP22_0315	Western_Blacknose_Dace	8.4741748643771e-05	0.999908509751161	6.74873717813797e-06
AMP22_0317	Western_Blacknose_Dace	1.01844912754582e-05	0.999937462369601	5.23537164775556e-05
AMP22_0318	Common_Shiner	1.04479538319168e-05	0.999983304599921	6.24791714784499e-06
AMP22_0319	Common_Shiner	1.22254979604911e-05	0.999980618357658	7.15667271415326e-06
AMP22_0321	Common_Shiner	7.80581972514572e-06	0.999983632564545	8.56253337503401e-06
AMP22_0322	Common_Shiner	0.000107188127111349	0.999871089975039	2.17223910033932e-05
AMP22_0324	Common_Shiner	1.15775098142063e-05	0.999979542036851	8.88107685883534e-06
AMP22_0325	Common_Shiner	1.0731888281107e-05	0.999981988886992	7.27993701351335e-06
AMP22_0326	Common_Shiner	3.38899376627668e-05	0.999959263781707	6.84651737885417e-06
AMP22_0329	Common_Shiner	1.1578896343628e-05	0.999975452284018	1.29692837402602e-05
AMP22_0331	Common_Shiner	1.52350858347775e-05	0.999971870442231	1.28951314842669e-05
AMP22_0332	Common_Shiner	7.42167243183548e-06	0.999985510547956	7.06847167716322e-06
AMP22_0333	Common_Shiner	9.39677948199267e-06	0.999982094883919	8.5085632110137e-06
AMP22_0335	Common_Shiner	1.17792244907834e-05	0.99997765036424	1.05714526152892e-05
AMP22_0337	Common_Shiner	9.72749082324625e-06	0.999983420312405	6.85287008282661e-06
AMP22_0340	Common_Shiner	8.27139688341449e-06	0.999666208942731	0.000325520239262621
AMP22_0341	Common_Shiner	1.06609512180031e-05	0.999982000231743	7.33966574797736e-06
AMP22_0342	Common_Shiner	1.20613236506655e-05	0.999981138984362	6.80025082087598e-06
AMP22_0343	Common_Shiner	8.72791186092585e-06	0.999984857598941	6.41503915952524e-06
AMP22_0344	Common_Shiner	1.12419417503253e-05	0.999982637107372	6.12188302233258e-06
AMP22_0347	Common_Shiner	1.00090825902245e-05	0.999984593729178	5.39758859134511e-06
AMP22_0350	Hornyhead_Chub	9.86015781005578e-06	3.27767191149764e-05	0.999957363804181
AMP22_0351	Hornyhead_Chub	1.87841974757613e-05	2.6360716100979e-05	0.999954855581125
AMP22_0352	Hornyhead_Chub	3.64209094246699e-05	0.00210800748882736	0.997855572183927
AMP22_0353	Hornyhead_Chub	8.01455491487862e-06	1.91955372062659e-05	0.999972790340583
AMP22_0355	Hornyhead_Chub	1.07095656807098e-05	2.94692218374571e-05	0.999959821343422
AMP22_0356	Hornyhead_Chub	9.67302005662351e-06	2.17052434457675e-05	0.999968622426192
AMP22_0357	Creek_Chub	1.18218245832852e-05	0.999979869663715	8.30908258164055e-06
AMP22_0358	Hornyhead_Chub	1.03315928998353e-05	1.64166142825934e-05	0.999973252316316
AMP22_0359	Hornyhead_Chub	9.2819501553638e-06	0.604973820845286	0.395016897171736
AMP22_0360	Hornyhead_Chub	8.95239390390346e-06	1.81085491337581e-05	0.999972939689954
AMP22_0361	Creek_Chub	0.420769717315833	0.579223306357861	6.97646448340935e-06
AMP22_0363	Creek_Chub	1.09977793078688e-05	0.999347631454468	0.000641370978141116
AMP22_0366	Hornyhead_Chub	8.53484795733618e-06	0.999985533754031	5.93191475699349e-06
AMP22_0367	Hornyhead_Chub	2.76483965906027e-05	0.102341138117015	0.897631213804086
AMP22_0368	Hornyhead_Chub	9.40996003947768e-06	0.0210972555361999	0.978893334547679
AMP22_0369	Hornyhead_Chub	2.58073374876724e-05	0.000229836426871925	0.999744357089202
AMP22_0370	Common_Shiner	1.68282099529874e-05	0.999967619995276	1.55521513569787e-05
AMP22_0372	Common_Shiner	1.10650689688386e-05	0.999982319672902	6.61602145016108e-06
AMP22_0373	Striped_Shiner	7.80886528365925e-06	0.999984134634336	8.056912459981e-06
AMP22_0374	Striped_Shiner	8.58826073661192e-06	0.999980108300845	1.13039567052495e-05
AMP22_0377	Striped_Shiner	2.69767948925317e-05	0.999965747157733	7.27676713814755e-06
AMP22_0378	Striped_Shiner	9.33165375006875e-05	0.999898999671141	7.68461831066147e-06
AMP22_0379	Striped_Shiner	9.94770201626989e-06	0.999973982890447	1.60698185588463e-05
AMP22_0380	Striped_Shiner	1.27321907200445e-05	0.935913046856721	0.0640742206051946
AMP22_0381	Striped_Shiner	0.000166793093772453	0.999762319962184	7.08876886057587e-05
AMP22_0383	Creek_Chub	2.04962953874026e-05	0.999971291422844	8.21263978752779e-06
AMP22_0384	Creek_Chub	3.18023985639099e-05	0.99981404064099	0.000154157284101121
AMP22_0385	Creek_Chub	0.519013049095869	0.480977965255578	8.98597671225549e-06
AMP22_0387	Creek_Chub	8.46973429803793e-06	0.999984328150749	7.20300790971716e-06
AMP22_0388	Creek_Chub	1.00335250471533e-05	0.999982386767864	7.58039596354337e-06
AMP22_0389	Creek_Chub	0.000165252669194149	0.999710302372773	0.000124445539159942
AMP22_0390	Creek_Chub	1.06310374982952e-05	0.999982497612635	6.87207969737639e-06
AMP22_0391	Creek_Chub	1.24597698296481e-05	0.999980882525444	6.65853147014129e-06
AMP22_0392	Creek_Chub	9.28251364773612e-06	0.99998395572106	6.76228933147471e-06
AMP22_0393	Creek_Chub	1.49848929240297e-05	0.999972681860129	1.23337623572759e-05
AMP22_0394	Creek_Chub	9.34678771642479e-06	0.999982645948728	8.00795319643779e-06
AMP22_0395	Creek_Chub	1.02765387299037e-05	0.999979904313882	9.81973200970007e-06
AMP22_0396	Creek_Chub	6.3208762067293e-06	0.994947890500228	0.00504578898583228
AMP22_0397	Creek_Chub	1.11664603435025e-05	0.999980672379335	8.16188664953277e-06
AMP22_0398	Creek_Chub	9.16794900989981e-06	0.999982393900553	8.43872101074849e-06
AMP22_0400	Creek_Chub	1.34743722595065e-05	0.999039318541686	0.000947207660245859
AMP22_0401	Creek_Chub	8.29417177623676e-06	0.998074989716212	0.00191671636528156
AMP22_0403	Creek_Chub	1.43802660583643e-05	0.999978422621886	7.1979278006137e-06
AMP22_0407	Creek_Chub	1.47285001002166e-05	0.999978635688623	6.63652891915566e-06
AMP22_0408	Longnose_Dace	1.19771755672922e-05	0.999932001054287	5.60225875443514e-05
AMP22_0410	Longnose_Dace	1.85571399444356e-05	0.999965838094552	1.56050981861848e-05
AMP22_0411	Longnose_Dace	1.02213042590316e-05	0.999982699135939	7.08002744698833e-06
AMP22_0412	Creek_Chub	7.85119707385103e-06	0.999975599328677	1.6550392102769e-05
AMP22_0415	Longnose_Dace	2.02290941239221e-05	0.999973380545775	6.39093289535462e-06
AMP22_0416	Western_Blacknose_Dace	1.40266578822902e-05	0.999980081160863	5.8922899645223e-06
AMP22_0418	Creek_Chub	0.444671376427015	0.55525882256031	6.98008266602709e-05
AMP22_0420	Creek_Chub	1.95375825963112e-05	0.99994574991862	3.47134654113943e-05
AMP22_0421	Western_Blacknose_Dace	8.60142387850256e-05	0.999719811101754	0.000194175111184877
AMP22_0422	Creek_Chub	1.01823126690075e-05	0.999550337274869	0.000439480668864286
AMP22_0423	Creek_Chub	1.30018844839771e-05	0.999976172327995	1.08266734354335e-05
AMP22_0427	Creek_Chub	1.3763166640127e-05	0.999968293190002	1.79443301959602e-05
AMP22_0429	Western_Blacknose_Dace	8.09064869022834e-06	0.999986111402512	5.79847054874863e-06
AMP22_0431	Longnose_Dace	1.49671432486575e-05	0.999945010185242	4.00234241983968e-05
AMP22_0432	Longnose_Dace	1.44524294778204e-05	0.99997367076079	1.18772890765416e-05
AMP22_0435	Longnose_Dace	0.00040715743078572	0.779881563723087	0.219711279297868
AMP22_0436	Creek_Chub	1.11117830627517e-05	0.588404264807701	0.411584623565276
AMP22_0438	Western_Blacknose_Dace	1.38239849727153e-05	0.999975072085857	1.11043742534284e-05
AMP22_0439	Longnose_Dace	3.20293358713017e-05	0.999958093384902	9.87789164731568e-06
AMP22_0440	Creek_Chub	1.17208855028824e-05	0.294095653891563	0.7058926243186
AMP22_0444	Longnose_Dace	0.000372671166800373	0.999606871883074	2.0457292257969e-05
AMP22_0445	Longnose_Dace	1.70689049841275e-05	0.999975453197956	7.47860863311785e-06
AMP22_0446	Creek_Chub	9.79315774676446e-06	0.999971027255058	1.91803874897814e-05
AMP22_0450	Creek_Chub	1.07185437307069e-05	0.99998204912742	7.23292317661278e-06
AMP22_0451	Common_Shiner	0.000123868991945069	0.999764769415061	0.000111362007828599
AMP22_0453	Common_Shiner	0.51085680364569	0.489137623369694	5.57301548997206e-06
AMP22_0454	Common_Shiner	4.7811265291699e-05	0.999844686090946	0.000107503049896852
AMP22_0455	Common_Shiner	1.43386548300142e-05	0.999971399962902	1.42619728016471e-05
AMP22_0456	Common_Shiner	1.32304435445141e-05	0.999977801561356	8.96837569172199e-06
AMP22_0458	Common_Shiner	1.09416522959651e-05	0.724958989799023	0.275030068278313
AMP22_0459	Common_Shiner	1.01931869887953e-05	0.554124390343825	0.445865416338046
AMP22_0460	Common_Shiner	0.00503650963896265	0.994949021438758	1.44685767608023e-05
AMP22_0461	Common_Shiner	1.59907542789017e-05	0.999977467874686	6.54226907595613e-06
AMP22_0462	Common_Shiner	6.84134929316167e-06	0.999988353431225	4.80560827014767e-06
AMP22_0463	Common_Shiner	0.00436961912005791	0.988705579022567	0.00692480226606131
AMP22_0465	Common_Shiner	0.364452396859725	0.635534690996011	1.29110070863941e-05
AMP22_0468	Common_Shiner	1.08062861785953e-05	0.999982568184535	6.62639305466398e-06
AMP22_0469	Common_Shiner	1.11997200897699e-05	0.523962785402934	0.47602601458629
AMP22_0470	Common_Shiner	2.55600552306189e-05	0.999915500402451	5.89403153662972e-05
AMP22_0472	Common_Shiner	1.28955990456436e-05	0.999956619401773	3.04853336197712e-05
AMP22_0473	Common_Shiner	5.16384273906614e-06	0.999984062870343	1.07741081088644e-05
AMP22_0476	Common_Shiner	1.42626120391058e-05	0.999972999433676	1.27385417870609e-05
AMP22_0477	Common_Shiner	0.000582603244857722	0.999409169514974	8.22749543343712e-06
AMP22_0478	Common_Shiner	0.00251293552691288	0.995133917530378	0.0023531469610269
AMP22_0479	Common_Shiner	0.00257784403895463	0.997401340901852	2.08150996559416e-05
AMP22_0480	Common_Shiner	0.000395691516712655	0.999593933522701	1.0375558148813e-05
AMP22_0481	Common_Shiner	1.3331823431435e-05	0.999978259086609	8.40967740970463e-06
AMP22_0482	Creek_Chub	1.09732846995467e-05	0.999981172144413	7.85531659339188e-06
AMP22_0483	Creek_Chub	1.47823202136166e-05	0.953647444864114	0.0463377734310925
AMP22_0484	Creek_Chub	1.22596570291024e-05	0.999981805860996	5.93539449870935e-06
