Mandeville_ID	Common_Name	1	2	3	4	5	6	7	8	9	10
AMP22_0011	Western_Blacknose_Dace	9.58058331703485e-06	4.28943390326273e-05	0.00048373756227055	1.01632354604846e-05	9.33341500682376e-05	0.0108160476362982	2.03001497446811e-05	1.28826209138406e-05	0.00213062030688161	0.986380439698696
AMP22_0013	Western_Blacknose_Dace	1.8772276906679e-05	4.08827115655208e-05	0.000207690497972619	2.04800496919235e-05	0.0173073229188616	0.0603632883549195	3.20799462472087e-05	1.9295085414295e-05	1.2996251817313e-05	0.921977192044258
AMP22_0014	Western_Blacknose_Dace	5.79615393642527e-06	2.63590550782496e-05	0.0001706377980981	1.02877565479025e-05	0.000260682375487505	4.59664397510044e-05	1.46967918459878e-05	9.07170881912749e-06	5.48392942250425e-06	0.999451018293699
AMP22_0015	Western_Blacknose_Dace	7.37678849395336e-06	3.70370063618072e-05	0.000504250296683135	9.70880564878129e-06	0.000422272624066996	0.00115490075838995	8.11257432075494e-05	8.19844262758429e-06	6.53533619364621e-05	0.997709775825342
AMP22_0017	Western_Blacknose_Dace	0.000383251250714344	0.000996655473533444	0.124824242770672	0.104365894528727	0.0148933408951439	0.0183330506173987	0.00076593304700001	7.35581446014249e-05	3.10238766983017e-05	0.735333049158255
AMP22_0022	Creek_Chub	9.54715705053552e-06	0.000193311797758202	0.0142541993244474	1.84519353941947e-05	0.00211377505759068	0.937732436398665	2.45804391593736e-05	7.59800825033412e-05	0.0453341744032999	0.000243543480888407
AMP22_0023	Creek_Chub	6.50221056938737e-05	9.06079811026929e-05	0.031197052496175	0.0318959280196577	0.00102357078712744	0.926306589722633	2.08321036577288e-05	0.00822779717253676	9.78414406462421e-06	0.00116281541718354
AMP22_0024	Creek_Chub	8.73970122105775e-06	2.20847810432361e-05	0.00383768831593344	2.30705076324698e-05	0.000343647215402728	0.320873798246185	1.77312685394306e-05	0.00150968035423172	2.64746209004443e-05	0.67333708490928
AMP22_0028	Creek_Chub	2.65309920856818e-05	0.541139184345802	0.000110428148687661	1.25598020556748e-05	0.000578340500367113	0.457918862948815	1.74595313618314e-05	1.02971342329269e-05	4.9132958467805e-06	0.000181423353885467
AMP22_0029	Creek_Chub	0.0133587495524747	0.000428970560541223	0.37547005768617	4.14324230122088e-05	0.000403732545551475	0.598775248954693	7.29593396739878e-05	0.011208006774347	1.35620123082421e-05	0.000227280269002472
AMP22_0030	Creek_Chub	1.33960090107055e-05	3.43600387410486e-05	4.60393393124615e-05	0.00887283998347508	0.000164552777515406	0.990415207147598	1.67727015169581e-05	1.62241988223159e-05	5.90176085662885e-06	0.000414705896598365
AMP22_0037	Creek_Chub	2.08810751355582e-05	0.000100974553252961	0.0546343497357642	0.000858746970073375	0.00124065788055614	0.888810442944368	6.60763789785174e-05	0.0510902385742714	9.06202470536761e-06	0.00316856964537553
AMP22_0038	Creek_Chub	1.32796427439689e-05	6.3035556933395e-05	3.46777640911635e-05	1.35004763943691e-05	0.00029994829185961	0.999471589167913	2.55693764177436e-05	1.30245379009394e-05	6.44595189404841e-06	5.89296915888615e-05
AMP22_0044	Creek_Chub	1.74225453071058e-05	3.71029559281728e-05	0.102313172933956	1.39901843394416e-05	9.20882694942512e-05	0.896992741922538	2.87698302168688e-05	9.31516498427793e-06	5.68415415834208e-06	0.000489712265819114
AMP22_0045	Creek_Chub	2.81383147722778e-05	5.54149391032475e-05	8.65986949841197e-05	1.6027226316739e-05	8.33671897418587e-05	0.999230885863304	3.47236703866611e-05	3.06519036354558e-05	1.61892607106515e-05	0.000418004014492844
AMP22_0046	Western_Blacknose_Dace	1.25990339822699e-05	0.000112637679082181	9.64045774780307e-05	0.000190714009765517	0.00014788915697917	0.00638211680980473	2.26394350137263e-05	1.22861466100758e-05	6.06255498929317e-06	0.993016650795937
AMP22_0048	Creek_Chub	0.000260087844296968	0.000110990529589844	0.000438679362395717	0.000130099506300943	0.000102338418450936	0.00188284444653075	0.000250023875943856	0.980925078749657	5.52800653573085e-05	0.0158445768986747
AMP22_0051	Western_Blacknose_Dace	1.2823575277461e-05	0.000181203789605465	0.00133922063063047	2.32832680331783e-05	0.000743779309876071	0.0482025778058603	7.14640847113858e-05	0.002472966512729	1.00209176493289e-05	0.946942659636339
AMP22_0052	Western_Blacknose_Dace	9.64659893644683e-06	0.000146982369116192	0.000173780020619786	1.11351747125163e-05	0.000246193035976233	0.000253983357594416	0.00563394577581979	8.89400575316146e-06	5.26174722436286e-06	0.993510177910328
AMP22_0053	Creek_Chub	6.67570671095358e-06	3.34764833935201e-05	0.0519302252335474	1.67025079054761e-05	0.000129774661235006	0.886742840548356	2.99480225249688e-05	0.00178180233358828	2.43345635843933e-05	0.059304219789803
AMP22_0054	Western_Blacknose_Dace	6.47456888452465e-06	5.65941352342113e-05	6.07474775341088e-05	1.08045373489807e-05	0.000789125626091901	0.00283350074372993	1.34561329032695e-05	1.0256328791832e-05	3.85092950003257e-06	0.996215189377467
AMP22_0058	Creek_Chub	7.0507811259652e-06	2.38636621248766e-05	0.0131917444757807	4.96272969445601e-05	0.00301968327229568	0.980392782668273	1.85083667503781e-05	0.00326545887031534	4.96275065534587e-06	2.63174578162896e-05
AMP22_0061	Creek_Chub	7.87168165096869e-06	3.43686890577058e-05	7.79999178193809e-05	3.03595001541959e-05	0.00079033580576319	0.998962404588858	2.01624379194382e-05	3.65329921217063e-05	6.52044221426066e-06	3.34440876178684e-05
AMP22_0062	Western_Blacknose_Dace	7.85042779721577e-06	4.93269912491112e-05	0.218830170715849	2.77054732321374e-05	0.00103405144845653	0.000188870992432038	0.000859096072620508	5.84699851027282e-05	6.61670446924522e-06	0.778937840799491
AMP22_0067	Creek_Chub	0.0241440595050032	0.00028798879275511	8.58220073645471e-05	1.82646938350982e-05	0.000304550346967466	0.974944515367349	4.06037804309921e-05	5.1562616825089e-05	1.61679439070515e-05	0.000106465082785293
AMP22_0071	Creek_Chub	1.12192508661273e-05	0.000117145828238163	0.132356773627301	2.19281008655291e-05	0.000211610385492359	0.000293677114630511	6.8486607208703e-05	1.89146163258217e-05	0.000541637774218513	0.866358606557051
AMP22_0072	Creek_Chub	4.76525033640047e-05	4.67895466857099e-05	4.75212647333215e-05	0.0390794442947954	0.0012377817337652	0.952882104595502	6.59705793371088e-05	0.00585480945778545	8.46905004749488e-06	0.000729457171948448
AMP22_0075	Creek_Chub	5.60206863959134e-05	0.000490737323212073	0.000229590395831622	9.38808365934749e-05	0.00354771920498071	0.992716135501862	2.09080104151796e-05	9.70267725597292e-06	0.00129831111922973	0.00153699404865033
AMP22_0082	Common_Shiner	0.0177480001800383	0.000126740167122004	0.968828941921393	1.26196310046728e-05	0.0034034777783302	0.00838103384597381	0.000453924352426573	0.00080045041404812	1.19492269325763e-05	0.000232862330534041
AMP22_0084	Creek_Chub	4.36326900171064e-06	0.000235397825168278	0.0517336390552421	8.66235837511014e-06	0.00600197359210395	0.938762800514698	0.00128386391540057	1.47055164358214e-05	4.58392638400387e-06	0.00195001028758717
AMP22_0085	Creek_Chub	0.06983205195268	0.00623361341644813	0.684221885124842	0.00120066591572713	0.000259609713857431	0.143314429691061	0.0275089053531798	0.00866222730048078	0.0585520115817587	0.000214600125001727
AMP22_0086	Hornyhead_Chub	0.000139260919987338	0.0085570253819861	9.7783418846198e-05	8.48878329340941e-05	0.001218872095268	0.000718164250406409	0.398382559269667	0.0427338494497041	2.2373450759914e-05	0.548045223414898
AMP22_0088	Creek_Chub	3.48546432751316e-05	3.05795792203329e-05	1.87103850867162e-05	1.28857363296899e-05	0.00606340893715635	0.993656308909257	1.59674432385047e-05	0.000109336079748016	4.86738070316587e-06	5.30810283182373e-05
AMP22_0093	Western_Blacknose_Dace	6.16241822595098e-06	5.15300194344225e-05	3.12674401086762e-05	1.02414016834932e-05	0.00242286011523584	0.796086719930172	0.00526001417287625	0.000270256916578786	5.5715451391854e-05	0.195805231938759
AMP22_0094	Western_Blacknose_Dace	3.24561167317209e-05	3.15153462515338e-05	0.000175863682496076	2.14404912262383e-05	0.000748134762919267	8.07661556021207e-05	8.75170315869817e-05	1.49271986739372e-05	1.04889152350583e-05	0.998796890576681
AMP22_0095	Western_Blacknose_Dace	2.43003482465607e-05	0.000529887523563134	0.012209972879713	0.0568872356812159	0.00152834171211557	0.000311235543886385	0.000189638211368152	0.000114276892868818	0.197680271476507	0.730524839937687
AMP22_0096	Western_Blacknose_Dace	5.93412268893443e-06	6.33583955724302e-05	0.00916543445853831	0.00336011249040409	5.83978178974103e-05	9.04475009167692e-05	7.74069910507644e-05	1.13738838687934e-05	5.54986341907102e-06	0.987161984205246
AMP22_0099	Western_Blacknose_Dace	2.93389175355115e-05	0.000422355081147374	0.000133107769032065	0.00406506835153315	0.000399030944443475	4.04149658028032e-05	4.98766254358694e-05	2.47315034602041e-05	1.18124154863895e-05	0.994824263513088
AMP22_0101	Western_Blacknose_Dace	7.34790326977577e-06	3.46240753901953e-05	7.13595015436525e-05	1.04957065382885e-05	0.000497587651639482	0.0297456623362255	1.36859844834825e-05	1.47326300941263e-05	1.46935355257628e-05	0.969589810490608
AMP22_0102	Western_Blacknose_Dace	7.94122313745232e-06	5.50311994093076e-05	0.0604135876223445	1.11219606069547e-05	0.000140977013809962	0.00452723873923333	0.000452772556125997	1.00194079902416e-05	2.37894690807219e-05	0.934357520898183
AMP22_0105	Western_Blacknose_Dace	2.43274558490506e-05	4.31880549092084e-05	6.17067453793601e-05	1.37778303237015e-05	0.000558552874404909	0.000276548047200323	2.07411843208627e-05	1.30580387600746e-05	9.31576405137756e-06	0.99897878464063
AMP22_0106	Western_Blacknose_Dace	1.41343893569013e-05	3.58225920244751e-05	0.0226307833197837	8.85623242771403e-06	0.000287136665472812	0.00331278447145403	0.0311599353672937	9.08212621399344e-06	0.0134280086653307	0.929113455752532
AMP22_0107	Western_Blacknose_Dace	3.26245987445846e-05	6.34309409193336e-05	0.000663890976592791	0.00612291947701791	0.00265096950199411	0.000167949528132601	0.0196951861527438	2.05977381540926e-05	0.132938948109746	0.837643482824167
AMP22_0108	Western_Blacknose_Dace	0.00628387068470086	7.77258729548974e-05	7.89750771449232e-05	0.0151897400915623	0.000133965682017801	0.000123390149554887	1.85795586124198e-05	2.07626268105232e-05	0.063579750298212	0.914493239482244
AMP22_0110	Western_Blacknose_Dace	6.0798848739052e-06	4.80996107500694e-05	3.88497510624014e-05	9.14415042843128e-06	0.0103613914389675	0.55800447233518	1.51695298433515e-05	1.00528727397316e-05	0.00421388869340687	0.427292851944764
AMP22_0114	Western_Blacknose_Dace	0.00305408158923514	0.00010572502912439	6.44729509763789e-05	2.51357596796463e-05	0.00414388513612366	0.00323027821348619	1.98360905275606e-05	2.09661889903579e-05	4.96522923122966e-06	0.989330654084682
AMP22_0116	Western_Blacknose_Dace	1.10356084579013e-05	3.28208579289931e-05	0.000173354820759858	1.41014778310607e-05	0.000242194535131288	0.000226800916131491	2.59296622736599e-05	1.04741891506868e-05	0.00442997094957779	0.994833316882451
AMP22_0117	Western_Blacknose_Dace	7.55930314378039e-06	2.84352116817194e-05	3.90717730587477e-05	1.69632930528237e-05	0.000359771517305008	0.000147419131184138	1.96411771689693e-05	7.89702211693289e-05	5.02540305763894e-06	0.999297143320243
AMP22_0118	Western_Blacknose_Dace	8.96787071888526e-06	2.58834057733295e-05	4.90129734439737e-05	1.79484962216656e-05	0.00017892632134038	0.000123912209013755	2.18164393585338e-05	1.49421071077144e-05	0.000419104418620532	0.999139485557874
AMP22_0122	Creek_Chub	6.29515350780421e-06	2.9490204938866e-05	6.02653226189398e-05	8.48637303182094e-06	0.0129807863679044	0.986830889821053	9.82880204636544e-06	8.19657505055844e-06	4.21764166129185e-06	6.15440646914324e-05
AMP22_0123	Creek_Chub	6.85153037315724e-06	2.94497876236245e-05	2.06669355455598e-05	1.07983139980851e-05	0.000527791715498451	0.992049346864224	1.33638530927832e-05	1.04340430585017e-05	0.000116772021768155	0.00721452500747067
AMP22_0125	Creek_Chub	8.56467384375864e-06	2.63913174615522e-05	7.1802199967188e-05	9.36994499015949e-06	4.99968023508471e-05	0.99974908409516	1.00596617575206e-05	9.10466008361604e-06	4.62336572218711e-06	6.10039820292673e-05
AMP22_0126	Creek_Chub	5.30682391543003e-06	3.37398629922794e-05	3.93504064836641e-05	8.04438545084174e-06	0.00189409186806951	0.997894121309121	1.2210126573425e-05	4.79432664595263e-05	4.94177936269585e-06	6.025029258003e-05
AMP22_0127	Creek_Chub	6.06162753773266e-06	1.73310070523568e-05	4.36802773408872e-05	8.86777942490403e-06	0.0453283991452854	0.954493974129359	1.6884496058432e-05	1.02497188155076e-05	7.69156364901661e-06	6.68602269350717e-05
AMP22_0128	Creek_Chub	4.31069814452533e-06	2.90945804050276e-05	7.06236225228355e-05	8.00060208140191e-06	0.00021057926621982	0.999513844867547	1.67344917486808e-05	1.33396248804136e-05	3.27369110758823e-06	0.000130198999496188
AMP22_0129	Creek_Chub	7.65977834020753e-06	1.91318551473406e-05	7.08918029536451e-05	9.58953050894452e-06	5.65271799842302e-05	0.999754354536533	9.73395388205929e-06	8.09668858028425e-06	2.62759144785539e-05	3.7739131775935e-05
AMP22_0130	Creek_Chub	8.48775732659813e-06	2.19868681629103e-05	0.0256264607235789	1.1421980592595e-05	0.000535224073052162	0.973428163190683	1.54518634555742e-05	0.000280100438854462	5.31212296604522e-06	6.73907519168921e-05
AMP22_0131	Creek_Chub	6.79246259844754e-06	3.89424781684933e-05	5.72152681964261e-05	8.08558144508782e-06	0.000468954908911616	0.999287051538626	1.90524670184213e-05	5.83918693999798e-05	4.53806909833284e-06	5.09757008339656e-05
AMP22_0133	Creek_Chub	3.14286808009591e-05	0.000182072017166156	0.173470246583223	4.39084323183721e-05	0.000957293171294398	0.478308707743883	0.000109828845509553	4.76163422050029e-05	2.16696181333852e-05	0.346827229380608
AMP22_0136	Creek_Chub	5.65077794197372e-06	2.88987334695116e-05	3.98649471592183e-05	9.0442193035363e-06	0.000517334606802713	0.99931565841039	1.62103641608721e-05	8.90560677294282e-06	4.63631481260922e-06	5.37964441801697e-05
AMP22_0141	Creek_Chub	0.564326670050621	0.000165005082723062	0.000126116169895788	9.50912603731957e-06	0.000311418597474514	0.434842943211397	2.2681279781611e-05	9.70703688720731e-06	6.37198222505514e-06	0.000179577211014748
AMP22_0142	Creek_Chub	6.29766236364949e-06	2.67652426015873e-05	4.15790717209825e-05	8.88150418234669e-06	0.0456650941827296	0.954192391812801	1.39637996563212e-05	7.435284293416e-06	5.33505636315182e-06	3.2256312411419e-05
AMP22_0143	Creek_Chub	2.27185250185528e-05	2.43192122556093e-05	0.0005080425267044	1.29821521431941e-05	0.00112787216212454	0.998130531688531	0.000102475938573496	9.07828944993909e-06	5.60443706299376e-06	5.63758821349336e-05
AMP22_0144	Creek_Chub	5.13628308005394e-06	2.8667313875471e-05	4.19584277435384e-05	8.77808222046903e-06	0.000134301555343759	0.999583786825339	7.08932086077243e-05	8.36432798526785e-06	4.94760563465316e-06	0.000113166737279125
AMP22_0145	Creek_Chub	5.88810064817592e-06	2.38295750969334e-05	3.83621268037956e-05	8.31002929453053e-06	0.00322216792194675	0.996638487418493	1.22430246741186e-05	9.99366940986485e-06	4.89706180941414e-06	3.5821482961384e-05
AMP22_0146	Creek_Chub	5.06356596283043e-06	2.29259213665565e-05	4.01926963573168e-05	7.4418780694782e-06	0.0380119119833663	0.961848001658916	1.25955955304729e-05	9.62767768834186e-06	3.83792514083236e-06	3.84011360714077e-05
AMP22_0148	Creek_Chub	4.99701929539679e-06	3.03975640949709e-05	7.4084746236386e-05	1.06557546234898e-05	0.0145664663253216	0.985233474433422	1.0827059302323e-05	1.19811521767109e-05	3.67540472270127e-06	5.3440511190475e-05
AMP22_0149	Common_Shiner	6.43971538279301e-06	2.62545695387291e-05	0.998243535021941	8.50556599442016e-06	0.000201783689329754	9.87717056202129e-05	0.00135383508548327	1.3244599968379e-05	5.02624840320799e-06	4.26036334628234e-05
AMP22_0150	Common_Shiner	0.0151084673210668	8.59135748176458e-05	0.957894163032373	0.000153345664625013	0.00366718699963847	0.000138626561947303	3.68758720428436e-05	1.86263850695449e-05	9.6011430957574e-06	0.0228871938732918
AMP22_0152	Common_Shiner	0.999895103772481	2.14965691967321e-05	1.095633138946e-05	1.13284382734055e-05	1.50863971169678e-05	1.34110178022307e-05	9.34909575529327e-06	6.95192532360262e-06	4.29008633183262e-06	1.20268121872167e-05
AMP22_0153	Common_Shiner	8.14522586691358e-06	1.97645028303403e-05	0.998605143785477	1.02346445698501e-05	0.000209825975702402	0.000312403199051071	0.000756963301824148	1.14060855309108e-05	2.95983312398824e-05	3.65150501243541e-05
AMP22_0154	Common_Shiner	5.39573281542162e-06	3.34533145848027e-05	0.996400538603465	1.07028011125777e-05	0.000102077392865599	0.000300156425807027	0.00308449107597289	6.58700095869515e-06	4.82643944116254e-06	5.17712025264682e-05
AMP22_0155	Rosyface_Shiner	0.999798673391342	2.4749121490971e-05	4.70874294611023e-05	1.06078521891528e-05	1.83141160853269e-05	3.18182484158637e-05	3.22755688205983e-05	1.91369710987829e-05	4.87897266360085e-06	1.24585325884199e-05
AMP22_0156	Rosyface_Shiner	0.996198198040326	0.000246043893674481	0.000139192043513655	1.23408799714329e-05	0.00127315684126403	0.000971882973096893	5.12039520476713e-05	0.000935764126486913	2.0778008809045e-05	0.000151439138919095
AMP22_0157	Rosyface_Shiner	0.979155774017175	1.76223993218286e-05	1.94465656818002e-05	1.05263569767258e-05	2.42190775833591e-05	2.41241954260509e-05	1.4260696207715e-05	1.14854281337101e-05	0.0206881489387403	3.43916718584935e-05
AMP22_0160	Rosyface_Shiner	0.999897926608721	4.17789821390915e-05	1.22214918632292e-05	4.90804405286244e-06	9.87678894020055e-06	1.10511283384968e-05	6.33763129385609e-06	6.64852866432733e-06	2.38640478138284e-06	6.86479823787722e-06
AMP22_0161	Rosyface_Shiner	0.874418414632479	0.00877291656130778	0.0139435435913058	1.67746309402932e-05	0.000132716448983738	0.102169224082182	8.60508853034685e-05	0.000232895097021168	7.74239757087783e-06	0.000219721565352184
AMP22_0164	Rosyface_Shiner	0.999871271848679	1.48251795426291e-05	1.73860153848674e-05	7.95425419641524e-06	2.33677262151389e-05	3.16948415166747e-05	1.1409775327016e-05	7.49187213824645e-06	5.66689666890763e-06	8.93233079331573e-06
AMP22_0165	Rosyface_Shiner	0.999875756780306	2.92723556850426e-05	1.33078001996152e-05	7.39580788310145e-06	1.70761289622092e-05	1.77065003021306e-05	9.19431732730862e-06	7.77456667873705e-06	1.0818693440171e-05	1.16980463236903e-05
AMP22_0168	Rosyface_Shiner	0.784657001594702	0.000102147283328313	0.000105980632880529	1.05738981569579e-05	0.000112319809019603	0.214919396301111	2.74168727719722e-05	1.3079224761061e-05	4.90862990526709e-06	4.71758470504113e-05
AMP22_0169	Rosyface_Shiner	0.999912617345651	1.28746333053493e-05	1.24687335598974e-05	6.05844702918723e-06	1.58035554589428e-05	1.51449002611251e-05	8.67291606543366e-06	4.71664180712704e-06	3.37003307420158e-06	8.27336337937141e-06
AMP22_0170	Rosyface_Shiner	0.986625664234161	0.000125961437760545	0.00118627556233144	2.7047438815538e-05	0.00353437538695437	0.0083530027082916	1.64339348859605e-05	1.22488468437077e-05	5.24132027250781e-06	0.00011374888731801
AMP22_0174	Rosyface_Shiner	0.765135179281235	5.32579419575684e-05	0.000306811106610545	1.11783598628218e-05	0.00216968340344577	0.000880030234281522	3.09238876556974e-05	1.96989939423767e-05	4.53059044659154e-06	0.231388706028461
AMP22_0175	Rosyface_Shiner	0.999878626207511	1.08428656593273e-05	1.55446750953484e-05	7.22843759668457e-06	1.77801755442703e-05	3.11563617872596e-05	1.08444118364695e-05	7.36288769542464e-06	4.22256478625134e-06	1.63918552176784e-05
AMP22_0177	Rosyface_Shiner	0.996481122811635	2.51055243676773e-05	1.7038685455536e-05	9.27328331030984e-06	1.6966654496666e-05	2.143528959087e-05	7.47809012358903e-06	0.0033993104190817	4.42212350362879e-06	1.78476627179224e-05
AMP22_0178	Rosyface_Shiner	0.99671332325538	5.40715178043642e-05	1.424383545757e-05	9.59020805571749e-06	1.96862254658273e-05	1.93571750884569e-05	9.74638407533944e-06	0.00314386153785745	4.87349946972075e-06	1.12464379225081e-05
AMP22_0179	Rosyface_Shiner	0.999806772092978	9.01258484733959e-05	2.25812098958339e-05	7.79637894837468e-06	1.38863213666707e-05	1.35088545740631e-05	1.22099671210025e-05	1.90749380739484e-05	5.23507449648963e-06	8.80948340260618e-06
AMP22_0181	Rosyface_Shiner	0.999888788084189	1.39340474691317e-05	1.46255759413728e-05	5.67916313093803e-06	1.57174697623601e-05	1.56558852326469e-05	2.15500657527102e-05	8.4919596220324e-06	4.38367485208217e-06	1.11745569924334e-05
AMP22_0182	Rosyface_Shiner	0.999867665688197	1.54686465928988e-05	1.94280174983352e-05	8.50702673273174e-06	1.74210188913242e-05	1.51756143346734e-05	9.28204901612533e-06	3.32933589782875e-05	3.83270106197861e-06	9.92680481736367e-06
AMP22_0187	River_Chub	7.82395580215676e-06	1.49428315702811e-05	1.51014993650465e-05	0.999759176631768	1.6518438419999e-05	1.90468379004201e-05	7.9261250567399e-06	0.000141702429154475	2.96679737407153e-06	1.47948801099458e-05
AMP22_0188	River_Chub	5.46650248617339e-06	2.17375562287316e-05	6.0191200125187e-05	0.503014340847731	0.000182828295022454	0.496661811629931	1.24864787148896e-05	1.0318192435018e-05	4.90214036382355e-06	2.59171763933096e-05
AMP22_0189	River_Chub	5.06305514596311e-06	1.13125712806234e-05	1.66486663519431e-05	0.999901585102081	1.48787307321577e-05	1.74961356454771e-05	7.35203195726025e-06	8.79170809640408e-06	5.73728623757331e-06	1.11351957026329e-05
AMP22_0190	River_Chub	0.000103203131645404	9.61272204495219e-06	1.73438402529919e-05	0.9997704149882	2.6657460443932e-05	3.12294900913256e-05	1.17850584132616e-05	9.21872211654483e-06	4.9489401307292e-06	1.55864186892143e-05
AMP22_0191	River_Chub	4.51349545806115e-06	9.10674812549162e-06	7.22380396999058e-06	0.999935026725133	1.22798931868573e-05	9.81144624445276e-06	6.02547956852478e-06	4.7138534276546e-06	3.30437088466101e-06	7.99487809201294e-06
AMP22_0193	River_Chub	6.41410593081211e-06	1.09405960782489e-05	1.92645564497541e-05	0.999903933127721	1.25319344145384e-05	1.48979272318441e-05	6.38520126677719e-06	9.68280164530198e-06	4.6358398978302e-06	1.13143450683503e-05
AMP22_0194	River_Chub	0.00107963977334463	0.00022081180895346	5.98660667422649e-05	0.998365728080273	6.38309086613336e-05	7.39174963479454e-05	1.40807521166965e-05	1.42517012075003e-05	1.40713044974073e-05	9.38018366541362e-05
AMP22_0195	River_Chub	1.02998458112787e-05	0.00256191364862084	0.000827286418726467	0.993265608211358	0.000547506316257875	0.00162719679399221	0.000948635570370222	1.34845099579591e-05	1.11626855422207e-05	0.000186906244114937
AMP22_0197	Creek_Chub	1.33304251619527e-05	2.74529369688097e-05	2.82016591780005e-05	1.14903999204257e-05	0.0013049375339725	0.99851675516367	1.42312231820353e-05	1.19837174129792e-05	2.07694606635279e-05	5.08480814596708e-05
AMP22_0198	Common_Shiner	4.75298935499718e-06	9.6412706959702e-05	0.981941948374112	0.00135165176060559	0.000200615722286928	0.000183830496513424	0.016164284539409	1.0006474374907e-05	4.65307796921294e-06	4.18436719959315e-05
AMP22_0201	Common_Shiner	0.00289706433714309	9.03094955943576e-05	0.940540271361669	3.06114985951834e-05	0.000231684048093738	0.000639413857426799	0.000145640395259022	1.37639013309203e-05	0.0168673502958069	0.0385438909583415
AMP22_0203	Common_Shiner	6.08181263302204e-06	3.52826335703885e-05	0.688911906937758	1.25482996596022e-05	0.000276278710641518	0.31060333998998	0.000117433584091218	8.27141381789937e-06	4.57193450836857e-06	2.42847384513075e-05
AMP22_0204	Common_Shiner	5.23174795958461e-06	3.84412778416101e-05	0.999305305083593	2.49068016355988e-05	0.0003466942737034	0.00021104049447462	1.64011480637775e-05	1.41425885470778e-05	9.9987534980609e-06	2.78383400396768e-05
AMP22_0205	Common_Shiner	0.000229428066004787	0.00067066152403408	0.998559291819731	2.99340700361064e-05	0.000275066351932296	0.000178290384501432	1.31212188886151e-05	1.05766060638612e-05	5.49766268414972e-06	2.81322001819789e-05
AMP22_0206	Common_Shiner	6.7227707289314e-06	3.49173547095595e-05	0.999250366330147	9.80421524221423e-06	6.51508653689408e-05	0.000367116970659636	0.000192836579587522	1.12405197382288e-05	4.91719980567111e-06	5.69273778511595e-05
AMP22_0208	Common_Shiner	8.88837866308202e-05	0.000151124132201206	0.872165065427621	4.47835265315312e-05	0.0192801645409212	0.0565938212607751	0.00775139557852705	0.0148098996466336	3.01928888217615e-05	0.0290846692957697
AMP22_0210	Common_Shiner	6.89138449304333e-06	4.00733132843972e-05	0.994759646375974	8.88373224339275e-06	0.000121392921673411	9.23593162239851e-05	0.00490316706024654	1.03060089940185e-05	5.24747615686835e-06	5.2032294464464e-05
AMP22_0211	Common_Shiner	0.0155913118516716	0.000159461595881566	0.893317240039508	5.8299187025474e-05	0.00103601233217186	0.070496850154285	0.0189676056965254	2.55775737304867e-05	4.04485730326174e-05	0.000307192935118496
