Mandeville_ID	Common_Name	1	2	3	4	5	6	7	8	9	10	11	12	13
AMP22_0053	Creek_Chub	5.07792192729986e-06	1.53450281289588e-05	0.0542126975691256	1.3221188556074e-05	0.773909590204557	3.06533648207315e-05	3.8954443194157e-05	0.0837176557742059	0.0874899390422659	2.08753533264883e-05	3.71354440382949e-05	1.2325963070018e-05	0.000496528936990092
AMP22_0054	Western_Blacknose_Dace	3.76050960375102e-06	6.74312013498756e-06	3.20675721505097e-05	1.05994608679798e-05	0.000116255614867449	5.91332181945922e-06	2.18132440494296e-05	0.999672810614109	0.000101833756946392	8.11689415754434e-06	9.23934840099746e-06	2.61432546252375e-06	8.23284149013625e-06
AMP22_0058	Creek_Chub	5.51996069275404e-06	1.28103403536783e-05	0.0108962681836432	9.68984368096054e-06	0.976376862933238	1.38955945217429e-05	2.48951536278833e-05	3.270080163412e-05	0.00798299486730369	1.31032682982325e-05	0.00224071124766396	3.05968843170012e-06	0.00238748790956307
AMP22_0061	Creek_Chub	6.07911755576791e-06	1.22702317542739e-05	5.88810638629414e-05	1.14000794364674e-05	0.959112975031137	1.1767167741051e-05	6.78679531349883e-05	4.3694618107316e-05	0.0406265150406177	1.2044088599415e-05	1.4273930447407e-05	4.25720458523449e-06	1.79748667110807e-05
AMP22_0062	Western_Blacknose_Dace	5.41403874302973e-06	1.76781430464953e-05	0.185761514787873	1.02417209385917e-05	0.000125124953822625	3.01992779214056e-05	3.45108102629451e-05	0.81268099368612	0.00036362858997837	0.000882966284985098	4.07661173534264e-05	6.73551102098506e-06	4.02262398189211e-05
AMP22_0067	Creek_Chub	0.0245466108328352	2.08002341088642e-05	0.000181134474322305	3.75799560896752e-05	0.942833471844594	4.18580259506369e-05	0.00010422516552947	0.000174153912469759	0.03192988192414	5.03837327977398e-05	4.84498712933038e-05	1.22928282582108e-05	1.91572904218829e-05
AMP22_0071	Creek_Chub	6.06602760236712e-06	9.87257711701969e-06	0.10909828220432	3.54261213745329e-05	7.40573904515635e-05	0.000133471437532656	8.29189837782369e-05	0.889648817757765	0.000119135939946537	9.26775788648699e-05	8.82009962066053e-05	0.000558176011995616	5.2896740173645e-05
AMP22_0072	Creek_Chub	8.69527063252202e-06	0.0380854435826962	5.14487802168408e-05	1.20053970130149e-05	0.955610841115316	2.02688368999221e-05	2.25279561154164e-05	0.000585538896884244	0.000179460143119441	1.84550148916432e-05	3.47971647095535e-05	8.34797782605323e-06	0.00536216980298438
AMP22_0075	Creek_Chub	2.13578866278523e-05	1.34320895433849e-05	0.000139428705232383	1.92610431219179e-05	0.915255601942539	0.00011264509154096	0.000129671169685467	0.000461637617804805	0.0833772708380905	1.44295354431889e-05	0.000133875592111521	0.000310609880134722	1.0778221243392e-05
AMP22_0082	Common_Shiner	0.0172915346471903	1.08367278480439e-05	0.941887015889088	3.75696768202299e-05	0.000814573810722371	0.000819890039918855	6.98462826779673e-05	0.000249250784996475	0.00268040340159798	0.000200248018774708	0.0355897578549072	8.701370226331e-06	0.000340371195474614
AMP22_0084	Creek_Chub	4.05431550548429e-06	6.54981927748086e-06	0.0519279104781648	2.53463672545167e-05	0.000239911433537327	5.77890759867696e-05	0.000317270479507606	0.0025141783508882	0.942324373652538	0.00115490896393304	0.00141520888861334	3.02048441830876e-06	9.47772247055228e-06
AMP22_0085	Creek_Chub	0.0705901286030809	0.000836947658297822	0.68496320827802	3.00154935838637e-05	0.00177255085321853	0.00676001204238947	0.00023157066581977	7.36831817218259e-05	0.142337415295963	0.0258746735716217	0.000347023987213796	0.0596646675293644	0.00651810297111337
AMP22_0086	Hornyhead_Chub	8.08166061217513e-05	5.25424719902363e-05	0.000372838665179538	0.000135005732868073	0.00206758289366417	0.000108212328765938	0.0109309117516919	0.549373560448488	0.00146760490029563	0.391130362510681	0.000142508053901921	1.43353880705997e-05	0.0441237181909382
AMP22_0088	Creek_Chub	2.69526279085989e-05	5.39966715452946e-06	4.55884151937321e-05	1.05890947694033e-05	0.000170924489044956	3.52233790619951e-05	2.03148535280311e-05	3.24665978019904e-05	0.999476092894872	9.32892446937859e-06	3.1263449591107e-05	2.87944272243963e-06	0.000132976307968782
AMP22_0093	Western_Blacknose_Dace	4.64054460828377e-06	6.18756701308492e-06	3.44468894581394e-05	9.33444387230669e-06	0.695526895821095	2.42681557619733e-05	4.56821479923298e-05	0.248744523401062	0.0508240576062619	0.0046078258900455	3.38074774088151e-05	1.74197316180593e-05	0.000120910590539308
AMP22_0094	Western_Blacknose_Dace	1.30776274087447e-05	1.07280132395068e-05	5.78988249961786e-05	2.48876488672859e-05	0.000112952021967913	1.42208782105134e-05	3.44720901201622e-05	0.999544206251701	6.99620126582264e-05	5.27299318527106e-05	3.84746501392572e-05	8.63763759914544e-06	1.77530383543771e-05
AMP22_0095	Western_Blacknose_Dace	1.33529169081676e-05	0.0553708598902449	0.00721061014953252	1.86570866362454e-05	0.00022019419336532	0.000226611641218556	0.000257893987133623	0.742523271153371	0.00014654513564944	0.000146001451570603	0.000328185178804707	0.193479485784968	5.83315515770411e-05
AMP22_0096	Western_Blacknose_Dace	4.22410777890892e-06	0.00340256846616588	0.00880364848586511	1.30486162309696e-05	0.000108031117184607	1.18882995203751e-05	2.2062495437883e-05	0.987411913812161	0.000122221818160191	4.22606637320412e-05	4.69525311755343e-05	3.46940166827442e-06	7.70997071396306e-06
AMP22_0099	Western_Blacknose_Dace	1.20957345654358e-05	0.00452820258130177	7.28981580676436e-05	1.23274235017384e-05	0.000432721412365848	2.12890297747595e-05	0.000259627214465854	0.994339553614457	0.000222535657975444	1.39440912840125e-05	5.97231246270878e-05	6.73268770887251e-06	1.83496235790584e-05
AMP22_0101	Western_Blacknose_Dace	4.93269217986497e-06	6.584339988096e-06	3.74103725781497e-05	1.21258084733798e-05	0.00020931594420898	1.40808303853221e-05	1.94817666006249e-05	0.979838408867518	0.0198033070490284	1.20228080441998e-05	2.03951449662182e-05	1.07031917294333e-05	1.12313358742629e-05
AMP22_0102	Western_Blacknose_Dace	5.53931823438601e-06	1.00158260358584e-05	0.0535189486729602	1.91409839899555e-05	0.00068307163832026	4.03078883582061e-05	3.44647000784252e-05	0.945015284200509	0.000207901200408445	0.000349959301243835	8.00592204455825e-05	2.58026058300275e-05	9.50433466986273e-06
AMP22_0105	Western_Blacknose_Dace	3.47116135614469e-05	1.07608786654827e-05	4.57710576607273e-05	1.66029803966261e-05	0.00836285957047166	3.45522342170231e-05	3.23814307735618e-05	0.990995113104582	0.000400242327644553	1.54102044702594e-05	2.91141965838276e-05	1.34213766761515e-05	9.05925748646636e-06
AMP22_0106	Western_Blacknose_Dace	1.69274977587769e-05	8.32403123444173e-06	0.016358566734032	0.000100936075371741	0.000636198448030134	7.22615507022677e-05	3.58948537314231e-05	0.937666626761357	0.000440862468801494	0.0309996663241958	0.000168771634767051	0.0134872507330341	7.71341126914225e-06
AMP22_0107	Western_Blacknose_Dace	2.11466748795049e-05	0.00585425205443365	0.00027587628860372	1.51870697869385e-05	0.000112743802883622	5.58097910203276e-05	3.37792711610152e-05	0.842975807189941	0.000117872325061811	0.018862017359507	0.000109998043358607	0.13155321252346	1.22974485302583e-05
AMP22_0108	Western_Blacknose_Dace	0.00608039175647233	0.014847188885867	4.64712617556939e-05	7.72314284058499e-05	6.31823454551868e-05	2.17972783148538e-05	7.90449512352649e-05	0.914458653897047	0.000166682459997991	1.60947865667811e-05	4.62299544419768e-05	0.0640863564821581	1.06745216270408e-05
AMP22_0110	Western_Blacknose_Dace	3.93573189487575e-06	5.26063881367966e-06	3.90872621159631e-05	3.43311221286368e-05	0.000209404184021678	1.6357543302695e-05	2.41677125069994e-05	0.509751746838291	0.485649736667673	9.17683116335017e-06	2.50073243229448e-05	0.00422575477254577	6.03343222374885e-06
AMP22_0114	Western_Blacknose_Dace	0.00288486320758723	1.91655956808399e-05	5.2604918105285e-05	1.39928942466017e-05	0.000149003863129814	1.29372708757141e-05	6.28307787617671e-05	0.996654641767343	0.000101805163117733	1.36130598945358e-05	1.66851283619387e-05	3.4480968388773e-06	1.4407991154044e-05
AMP22_0116	Western_Blacknose_Dace	7.60901125217131e-06	6.83875004974991e-06	0.000135781209456097	3.89532492651478e-05	0.000108057791060554	2.17752970730477e-05	3.45864382912094e-05	0.995325067003568	6.54041067373897e-05	2.34125169746957e-05	3.57314208208952e-05	0.0041884001417396	8.38281542975122e-06
AMP22_0117	Western_Blacknose_Dace	5.61003961622255e-06	1.19674028675113e-05	3.41780363356327e-05	1.04387420187972e-05	8.98906630212953e-05	1.35204544127299e-05	1.67609158368572e-05	0.999501133451859	0.000156360470070229	1.34570936309854e-05	1.96431237436162e-05	4.91245218878577e-06	0.000122127694620961
AMP22_0118	Western_Blacknose_Dace	3.82120243450996e-06	9.20185972457951e-06	3.55566057973404e-05	3.17106852552371e-05	8.70936504365371e-05	3.30132300485221e-05	1.73649795987205e-05	0.999078733146191	9.68976394579533e-05	1.07082562784753e-05	4.53173314062476e-05	0.000541564236537306	9.01724998539772e-06
AMP22_0122	Creek_Chub	4.08911184664245e-06	5.84357372278567e-06	3.33919858101946e-05	1.61651008274295e-05	0.000252619788782837	6.97669999467034e-06	2.07465585750415e-05	2.70314042363591e-05	0.999607781598965	7.98186478797064e-06	9.03678912868466e-06	2.65538197941711e-06	5.68046783163503e-06
AMP22_0123	Creek_Chub	6.37081429783582e-06	9.60052228822399e-06	4.06681138525337e-05	0.000129941565460016	0.000797902125055083	8.94339943643128e-05	2.11834610356991e-05	0.0063119554783687	0.992394773572683	1.34715886855523e-05	7.55356721781893e-05	0.000102282209667965	6.88107899863284e-06
AMP22_0125	Creek_Chub	4.52717940371161e-06	5.87967808876567e-06	4.66373906899042e-05	9.50621609169719e-06	0.000179685240550657	6.40667036638895e-06	2.24240623252278e-05	0.000112663773582003	0.999575392057498	1.31804749945628e-05	1.41968244997442e-05	3.25756809707872e-06	6.24333871455548e-06
AMP22_0126	Creek_Chub	4.49798389335599e-06	4.97894146426038e-06	3.44012869626952e-05	1.0922419162365e-05	9.54997382152581e-05	9.9216056638017e-06	2.19834495201081e-05	5.90407213641434e-05	0.999699168215195	7.99162351390379e-06	1.48943490740032e-05	3.15194984798488e-06	3.35479456525039e-05
AMP22_0127	Creek_Chub	4.06718597126068e-06	6.38258105569827e-06	3.22751818491899e-05	2.00063653185135e-05	0.000182158965010299	8.77922500035404e-06	1.73347865644781e-05	3.50840710474805e-05	0.999657200286786	1.12622476074076e-05	1.5015926872249e-05	4.14026572283447e-06	6.29339230920575e-06
AMP22_0128	Creek_Chub	4.232783880583e-06	6.53227552009419e-06	2.16282476448632e-05	8.91194421721392e-06	0.000172913658868756	1.10305401082667e-05	3.27314463446839e-05	0.000468259010608212	0.999225060204665	1.08768377834248e-05	2.89662864249576e-05	2.85744450529311e-06	5.99971536330522e-06
AMP22_0129	Creek_Chub	4.40242059134238e-06	6.94874423652746e-06	5.41312879367447e-05	1.72109029060815e-05	0.861854310592016	8.91489086874046e-06	2.1800601104083e-05	4.2562411805388e-05	0.137948513291155	1.42044753582853e-05	1.22518827096309e-05	8.17192584408935e-06	6.57646503777153e-06
AMP22_0130	Creek_Chub	4.38830168415982e-06	6.60705253794534e-06	0.0260879089785352	1.05472570081716e-05	0.000337672077428669	2.32402218582473e-05	2.43724500550236e-05	7.05612106161284e-05	0.973106201946735	1.29071208811748e-05	4.74185165538218e-05	3.32509102539555e-06	0.000264849657139638
AMP22_0131	Creek_Chub	3.7329855955386e-06	6.33286044238806e-06	3.11989760236615e-05	8.48981876009466e-06	0.000449351682345356	1.54911413467009e-05	2.6572234159855e-05	3.10820964947104e-05	0.999316008528074	9.61354207841453e-06	1.53927193298498e-05	3.62013857838877e-06	8.31140472777875e-05
AMP22_0133	Creek_Chub	1.60151753793694e-05	3.02871884314222e-05	0.167207762708267	3.8815800127778e-05	0.00155312211373355	3.14697032589481e-05	0.000118848193058076	0.406277908198535	0.423870003029704	5.98852561685618e-05	0.000755875904709392	1.51323615433975e-05	2.48744542263771e-05
AMP22_0136	Creek_Chub	3.71097070774889e-06	6.30473849796807e-06	2.99232627621073e-05	7.82601232268497e-06	0.000748618698120192	6.89944626126868e-06	1.86873578255692e-05	3.7636243736669e-05	0.999110857685407	8.03037199543052e-06	1.29980902577255e-05	3.12580990085876e-06	5.38168578210917e-06
AMP22_0141	Creek_Chub	0.565311863223712	5.80085207041428e-06	7.02370701154525e-05	9.70860977096755e-06	0.000348600385481194	1.36606637413391e-05	7.29313445980316e-05	0.000235769373849249	0.433878250777721	1.96206905564311e-05	2.30918062382181e-05	3.84427892496431e-06	6.62140913712044e-06
AMP22_0142	Creek_Chub	3.98445367900642e-06	7.37800840114159e-06	3.09386271604686e-05	1.28544718682154e-05	0.000343848753088464	6.74348888335124e-06	2.37063391531125e-05	3.04787593422751e-05	0.999507322241863	1.2415045843783e-05	1.04776902223326e-05	3.41003331593533e-06	6.44269054257663e-06
AMP22_0143	Creek_Chub	1.94595961794418e-05	6.0861516907223e-06	0.00137173063050478	2.13551104240202e-05	0.0102438124496991	3.58465066390551e-05	2.4153588794759e-05	9.97948172582812e-05	0.988030528078477	9.81871022234187e-05	3.99551634151987e-05	2.84663628807458e-06	6.24410007606335e-06
AMP22_0144	Creek_Chub	4.05964183783576e-06	5.50450624958117e-06	5.02688742575395e-05	1.04271657602901e-05	0.00764037985796325	2.0029559796406e-05	2.33361961766066e-05	0.000443526788312524	0.991669551322858	9.82487822760973e-05	2.31388795147489e-05	4.14930312699213e-06	7.37920330566921e-06
AMP22_0145	Creek_Chub	3.73994327426316e-06	6.86838060526748e-06	3.21162159000499e-05	1.08055130089263e-05	0.000414667946619907	5.21339425993053e-06	1.96404401513013e-05	3.81563621696823e-05	0.999427964677413	8.65666523792573e-06	2.32500345020184e-05	3.32581592242471e-06	5.59512760788127e-06
AMP22_0146	Creek_Chub	4.28920758923621e-06	6.27886436417518e-06	4.22911806451388e-05	6.92716577647323e-05	0.0110278872773703	9.27853815296502e-06	1.74945806899519e-05	4.49401480852827e-05	0.988740740319093	8.61593216345161e-06	1.69270317801129e-05	3.06285514194276e-06	8.92288491952885e-06
AMP22_0148	Creek_Chub	4.90846451640326e-06	6.39594018650082e-06	3.00371270145423e-05	1.05171929664359e-05	0.00260424207950235	6.09618365935655e-06	2.01493985751869e-05	2.34445864328642e-05	0.997259253710508	9.48850225105472e-06	1.76366634553763e-05	3.13830646923018e-06	4.69188051759037e-06
AMP22_0149	Common_Shiner	3.98204356637249e-06	6.72693815149422e-06	0.998609534988801	1.11178293574651e-05	5.1377860920297e-05	8.34042727679217e-06	3.43464435362878e-05	3.29453496788963e-05	7.7374575691217e-05	0.0011255872501529	2.76045585292462e-05	3.28577652933078e-06	7.77649477086683e-06
AMP22_0150	Common_Shiner	0.0149983065463603	6.23397506434143e-05	0.952488696028789	1.59875211179222e-05	0.000559244018619086	2.59241144272732e-05	0.000111093994047793	0.0286037850851426	0.00290598634088922	2.39562678768095e-05	0.000189104578105725	6.25447220831662e-06	9.32128681109668e-06
AMP22_0152	Common_Shiner	0.999911615520716	6.22303472254062e-06	7.6980418067279e-06	6.37001962175282e-06	1.32748635042367e-05	4.641046401901e-06	1.08924955503102e-05	8.62512925238153e-06	1.03528393205039e-05	5.31226603685577e-06	7.27501156433235e-06	2.59231239791859e-06	5.12817805509258e-06
AMP22_0153	Common_Shiner	7.25767042794211e-06	6.23142245299559e-06	0.999137512485186	1.08350152856571e-05	9.57046241437101e-05	1.72975466787017e-05	2.39977931812897e-05	2.60187108891567e-05	0.000143674791026773	0.000419043020480821	7.8557084467179e-05	2.61397426773604e-05	7.73049192810241e-06
AMP22_0154	Common_Shiner	4.32294681416241e-06	6.57476607766369e-06	0.996711876869202	1.00490816559687e-05	4.88399180008871e-05	9.96431054433705e-06	2.21696637993117e-05	2.70863774395258e-05	7.41451999887305e-05	0.00278405134862421	0.000292749350374664	2.48101324866079e-06	5.68900234273518e-06
AMP22_0155	Rosyface_Shiner	0.999821124692758	5.70051465003071e-06	3.86119610942026e-05	8.48239904711041e-06	1.68307516761163e-05	7.22304967967912e-06	1.89093771095272e-05	1.30100306186778e-05	1.64313067779453e-05	2.97388642485019e-05	1.00362190611732e-05	3.59369879872076e-06	1.03077693922526e-05
AMP22_0156	Rosyface_Shiner	0.996354406416416	1.00779376725206e-05	0.000270925564749198	5.44778007542193e-05	0.00133356728009976	2.57989503861139e-05	0.000155993326134721	0.000416373861774037	0.000763012922011753	2.41500189093692e-05	4.48945053498497e-05	1.20905690278743e-05	0.000534231215386364
AMP22_0157	Rosyface_Shiner	0.979225893487533	1.08472829248362e-05	1.46994719562056e-05	1.38175463226257e-05	1.71992430199447e-05	1.11145233264891e-05	1.80489621747525e-05	1.54590390018988e-05	1.38278370437812e-05	7.88025648082079e-06	1.43188002984856e-05	0.020629040426109	7.85333383229274e-06
AMP22_0160	Rosyface_Shiner	0.999914992690086	3.46598369375492e-06	9.75475396581883e-06	5.06426203740784e-06	6.81565795454964e-06	6.02501720979575e-06	2.41376969766549e-05	5.3611835455837e-06	6.35196426173236e-06	4.51299816941377e-06	5.51384415168111e-06	2.56693537751961e-06	5.43741568344247e-06
AMP22_0161	Rosyface_Shiner	0.87538322532177	8.39615348225861e-06	0.0119929745671951	1.36115495969732e-05	0.000245425039974328	5.55495030705943e-05	0.00800491841621689	0.000174638387821693	0.102880024896314	5.47393776834483e-05	0.000998227031417727	4.33498437397117e-06	0.000183935142997353
AMP22_0164	Rosyface_Shiner	0.999879719605049	4.54624069472745e-06	1.10292778725583e-05	5.91363880336999e-06	2.69393519853786e-05	7.1889134315738e-06	1.12527830521929e-05	9.3049272233522e-06	1.92511935919376e-05	6.26690515699184e-06	9.27551244903374e-06	5.05042909719709e-06	4.26159472276475e-06
AMP22_0165	Rosyface_Shiner	0.999901537458102	4.42953291431648e-06	9.42491179105176e-06	6.32885537001545e-06	8.86972816571374e-06	6.07756238442435e-06	1.41138852774729e-05	7.66998542083747e-06	1.31987886583362e-05	6.72811969666856e-06	1.02345194023201e-05	6.57305655306969e-06	4.81415986788561e-06
AMP22_0168	Rosyface_Shiner	0.785355660021305	7.96099825773564e-06	4.70460695554116e-05	1.09871306383638e-05	0.000175766870240989	9.66286297572514e-06	8.54470195883498e-05	4.90018681090927e-05	0.214195474721491	2.43501730049507e-05	2.58760216571957e-05	3.88383908096406e-06	8.88229382312902e-06
AMP22_0169	Rosyface_Shiner	0.999929777085781	4.10791841441047e-06	6.44142485493678e-06	5.02006176389603e-06	7.93439388503482e-06	4.66109049438309e-06	7.99706169050086e-06	6.42573440491654e-06	1.0007518201212e-05	5.07945742320742e-06	6.38068508720603e-06	2.26860049987805e-06	3.89965437607891e-06
AMP22_0170	Rosyface_Shiner	0.986966903318961	1.49197040236647e-05	0.000990803638957686	1.06439268613851e-05	0.00417527532268987	1.38007152640744e-05	8.22697788109377e-05	0.000341539351683868	0.00717034864407161	1.28671948754566e-05	0.000208898315745198	3.26215577950188e-06	8.46750699581232e-06
