Mandeville_ID	Common_Name	1	2	3	4	5	6	7	8	9
AMP22_0044	Creek_Chub	0.893270380417506	2.18586507096278e-05	1.69517972183049e-05	2.86582691366398e-05	5.16462721363792e-06	0.105909415033956	8.65286629304569e-06	0.000731597832942711	7.32016227337026e-06
AMP22_0045	Creek_Chub	0.998584528823694	3.01290490336206e-05	1.82628668941091e-05	1.09733025723661e-05	1.56731863558347e-05	9.10757829452072e-05	2.02793259540676e-05	0.00120667580453704	2.24019869464844e-05
AMP22_0046	Western_Blacknose_Dace	0.00176817538505091	3.53005032094509e-05	1.09405859380652e-05	9.41386113344797e-06	4.87966478037567e-06	4.62363710888368e-05	0.000108109912786206	0.998007792731126	9.15157310385865e-06
AMP22_0048	Creek_Chub	0.00136167419224979	0.000450280673554591	0.000620069312083153	1.68428111989137e-05	1.81503747373971e-05	0.000187403455699251	5.70578993141155e-05	0.0186295187366223	0.978659002244473
AMP22_0051	Western_Blacknose_Dace	0.0171205847478451	0.00041790076534215	7.41486155011818e-05	1.08863131904363e-05	6.38410621416649e-06	0.000281106589646691	2.99877627068639e-05	0.979560796956221	0.00249820361158025
AMP22_0052	Western_Blacknose_Dace	0.00167361687131035	0.000124880539805121	0.00555466447512542	1.07147077517485e-05	5.34890889498703e-06	0.000179702482987276	6.76509575026053e-06	0.992434187531471	1.01194025164015e-05
AMP22_0053	Creek_Chub	0.881291429479917	4.42057352140028e-05	2.36810149577536e-05	9.16668256688274e-06	2.76411514700223e-05	0.0524645688434442	1.22013366430837e-05	0.0641049633013705	0.00202214187478404
AMP22_0054	Western_Blacknose_Dace	0.000216812748988782	3.73423710666314e-05	2.01790743550877e-05	6.74236490688249e-06	4.90586905774139e-06	5.31365479778234e-05	9.39595754225231e-06	0.99964212457339	9.36085635540895e-06
AMP22_0058	Creek_Chub	0.984950900117556	4.23500287151702e-05	1.69977946114911e-05	5.03634127526399e-06	3.5538554179303e-06	0.0116564523016374	1.05759110001551e-05	5.19494084127687e-05	0.00326218456295707
AMP22_0061	Creek_Chub	0.999729394674301	6.87712533315199e-05	2.58088218553338e-05	9.4110028943764e-06	6.70428345151507e-06	4.88546156055675e-05	1.94089292634023e-05	4.83636928950009e-05	4.3283308359935e-05
AMP22_0062	Western_Blacknose_Dace	0.0027739396220794	3.34850289032563e-05	0.000859213471668222	7.78806522962263e-06	9.59514094408558e-06	0.218968232885003	2.79900929920284e-05	0.777284210224946	3.55451751494749e-05
AMP22_0067	Creek_Chub	0.9750832995375	0.000653359119660561	2.15459388679706e-05	0.0238770960926389	1.23726526589537e-05	0.000168578662943526	2.10867168917131e-05	0.000121205212733375	4.14555875531251e-05
AMP22_0071	Creek_Chub	0.000326252009562029	6.94611128748768e-05	8.81839500218947e-05	9.95130099852225e-06	0.000562267252913036	0.128898576279481	1.0328117800276e-05	0.870013522426287	2.14578814157632e-05
AMP22_0072	Creek_Chub	0.954368996997674	5.00224603515624e-05	3.71201868573597e-05	6.04099988102491e-05	8.18119448073528e-06	0.000173967457996014	0.0388373425994068	0.000488944702040444	0.00597501431684941
AMP22_0075	Creek_Chub	0.995315694073836	0.000398125338806597	1.786996640893e-05	3.39759917751482e-05	0.00131487669171537	0.000464176006575341	0.000102255229551641	0.00234125453359119	1.177228390908e-05
AMP22_0082	Common_Shiner	0.00143007516984203	0.000132924814235278	0.000656116499139967	0.0176825647726655	1.53879266028273e-05	0.978695611337821	1.48629498820358e-05	0.000352757380311465	0.00101969906538163
AMP22_0084	Creek_Chub	0.943291488071283	0.000360911335642941	0.00135186103953435	6.84611440519697e-06	4.29619109338112e-06	0.0519316879076262	8.12208252404487e-06	0.00303681841002039	7.969011152621e-06
AMP22_0085	Creek_Chub	0.137298486769199	0.000800682421351392	0.027874501444865	0.0690836233521501	0.0604698542803526	0.694216988662879	0.0011436089988448	5.27773559710844e-05	0.00905947691244849
AMP22_0086	Hornyhead_Chub	0.0104062884867918	0.0131021228980957	0.388534656604131	0.000183008046847158	3.592084556993e-05	0.00124379163360127	6.29158527546995e-05	0.546589934835831	0.0398413606102889
AMP22_0088	Creek_Chub	0.999626388212045	2.9999397819394e-05	1.26182360653734e-05	3.6715135059148e-05	4.02134740023905e-06	6.7295526273979e-05	6.52052253539258e-06	3.33572263273361e-05	0.000183084954617243
AMP22_0093	Western_Blacknose_Dace	0.791912052989006	6.08928424065899e-05	0.00538595236967861	4.96707912725344e-06	5.30112292270939e-05	2.49468020451027e-05	1.04255624421772e-05	0.202028191854556	0.000519559247255127
AMP22_0094	Western_Blacknose_Dace	4.51218760136171e-05	0.000153235878848529	5.78482430132587e-05	3.03206457380052e-05	1.06950368702224e-05	5.78150471431954e-05	2.72796496692081e-05	0.999591464380423	2.62192008775516e-05
AMP22_0095	Western_Blacknose_Dace	0.000161289067272918	0.000643960137130425	0.000100173965571408	2.00101582069637e-05	0.197388827736179	0.00945560887077371	0.0556460917244355	0.736485391994317	9.86464491977082e-05
AMP22_0096	Western_Blacknose_Dace	7.3408880230695e-05	3.97244232594304e-05	6.06804958330895e-05	4.66807196615875e-06	3.90696946374553e-06	0.00897534506517834	0.00335579873676761	0.987471532404423	1.49348390162185e-05
AMP22_0099	Western_Blacknose_Dace	0.00196924037179901	0.000514581964299983	2.92168301566073e-05	2.43122005983687e-05	9.32622087556131e-06	4.78005071599891e-05	0.0041233753420529	0.993268372317155	1.37741026848088e-05
AMP22_0101	Western_Blacknose_Dace	0.019548613244332	3.55736906497417e-05	1.25065894997696e-05	8.76617225648816e-06	1.17093359405445e-05	8.04138712781705e-05	9.54748482705826e-06	0.980280064841112	1.28046322948226e-05
AMP22_0102	Western_Blacknose_Dace	0.000880424082479233	4.64565949247267e-05	0.000329819458950049	8.32379954212347e-06	2.68656167894539e-05	0.0604024831056595	1.25219439200608e-05	0.938280014554659	1.30904840618147e-05
AMP22_0105	Western_Blacknose_Dace	0.000102302548649646	2.88209419828946e-05	2.30040959906845e-05	3.07741129594162e-05	7.97548622825803e-06	0.000102481330831222	7.83532355930382e-06	0.999687242905299	9.56383928628617e-06
AMP22_0106	Western_Blacknose_Dace	0.001122723835535	4.31704847583102e-05	0.0309435010155042	1.74286784393757e-05	0.0136031668876919	0.0235917869887974	1.07594541917278e-05	0.930656816601753	1.06463776061914e-05
AMP22_0107	Western_Blacknose_Dace	0.000583537218285512	5.63917073973606e-05	0.0194177335863933	2.81072844280729e-05	0.133362894251943	0.000511709017649148	0.00616173430805793	0.839866323471069	1.15688019029952e-05
AMP22_0108	Western_Blacknose_Dace	0.000236917775920446	0.000262396142890674	1.6741488882527e-05	0.00597617800787945	0.0641745622865856	2.19224760235058e-05	0.0148051484574874	0.914481328547001	2.48051952639007e-05
AMP22_0110	Western_Blacknose_Dace	0.556589690446854	4.56566769518332e-05	1.04529665753721e-05	5.80544470270199e-06	0.00422457642375957	4.06313713408798e-05	8.88293879593941e-06	0.439063805868228	1.04973502535999e-05
AMP22_0114	Western_Blacknose_Dace	0.00341660911495048	0.00015982985681321	3.15752969570562e-05	0.0030833299007063	5.44690565991818e-06	0.000357809207678745	2.15957710768626e-05	0.992903490066528	2.03137315194108e-05
AMP22_0116	Western_Blacknose_Dace	0.000280500599915338	1.97608548579046e-05	2.51330778185688e-05	6.25008481511838e-06	0.00427588599120888	0.000422100435578125	1.31071954604221e-05	0.994948587139448	8.67438304098315e-06
AMP22_0117	Western_Blacknose_Dace	0.000699337358464408	3.275550853734e-05	2.3825272877432e-05	8.11195360339812e-06	5.09595609188283e-06	4.57219313333451e-05	1.50416345130928e-05	0.999026358962059	0.000143752176059411
AMP22_0118	Western_Blacknose_Dace	0.000499635943614335	3.78824733137768e-05	1.40263251109892e-05	7.62188852069526e-06	0.000409413716678779	6.19862768899612e-05	1.37598486368283e-05	0.998944517970085	1.1155906704743e-05
AMP22_0122	Creek_Chub	0.99980499813954	2.99568989681697e-05	1.41358111357855e-05	5.20310143056454e-06	3.09761579621901e-06	5.04196424853685e-05	8.01163289354565e-06	7.61308785559976e-05	8.04675298189917e-06
AMP22_0123	Creek_Chub	0.991372727672259	2.59711742821999e-05	2.14636705680782e-05	7.66808661583484e-06	0.000140825054905789	9.30221200968348e-05	1.26216888591252e-05	0.0083187636299918	6.93671111392903e-06
AMP22_0125	Creek_Chub	0.999788965702057	1.66350505520288e-05	1.0629508517128e-05	8.64938384009258e-06	3.34444659216942e-06	3.1615932911064e-05	7.02583476751655e-06	0.000124937864778245	8.19660269161172e-06
AMP22_0126	Creek_Chub	0.999723395129045	3.44582648533195e-05	1.25001331313254e-05	4.27064383281255e-06	4.37972086694158e-06	8.4669529004243e-05	8.58794085062704e-06	7.5016779974875e-05	5.27226631739659e-05
AMP22_0127	Creek_Chub	0.999761279801528	2.57330585761581e-05	1.35632622442401e-05	6.10595680204947e-06	6.86105693722327e-06	8.66122845991086e-05	7.35905247390675e-06	8.46659707634451e-05	7.82038567708412e-06
AMP22_0128	Creek_Chub	0.999437371293704	2.41994245555929e-05	1.48006425677661e-05	4.90771316204733e-06	4.69076076527373e-06	6.54689939482042e-05	7.72330942469188e-06	0.000430552558990004	1.0285795909888e-05
AMP22_0129	Creek_Chub	0.999692161361376	3.21415127205907e-05	1.11212620153343e-05	4.34876712488593e-06	3.38639228802952e-05	0.00017973867095715	1.00685389232265e-05	2.61669658766819e-05	1.03892341076117e-05
AMP22_0130	Creek_Chub	0.974705115576585	4.26649779810827e-05	1.10038696044737e-05	5.08393694613928e-06	4.24139618415859e-06	0.0248032928607427	9.973088522063e-06	4.98787840283759e-05	0.00036874614517556
AMP22_0131	Creek_Chub	0.999743580381076	2.06330117289663e-05	9.40349173196538e-06	6.49427918390528e-06	3.95268017319234e-06	4.41061289911875e-05	8.52380302711585e-06	3.0977367844931e-05	0.00013232971133754
AMP22_0133	Creek_Chub	0.475713180094957	0.000123142649542367	7.43889509144351e-05	3.85958581952343e-05	1.6144629075563e-05	0.17018456380566	6.74577646780517e-05	0.353760569527745	2.19567901092479e-05
AMP22_0136	Creek_Chub	0.999832125147184	3.32739819195944e-05	1.48068244953175e-05	5.50143041082416e-06	5.1491505385082e-06	5.84654155094788e-05	9.22418314168688e-06	3.39690910586946e-05	7.48548836803753e-06
AMP22_0141	Creek_Chub	0.434849197268486	6.27684741458742e-05	1.88056127153e-05	0.564750681082408	4.85241244842618e-06	0.00012164033726732	8.1040201916324e-06	0.000172414169541608	1.15364542903015e-05
AMP22_0142	Creek_Chub	0.999835382600625	2.27812444240555e-05	8.60455009675942e-06	7.13231403091581e-06	4.57621033373103e-06	5.371246077519e-05	8.58739865800076e-06	5.17491513091376e-05	7.47443948724453e-06
AMP22_0143	Creek_Chub	0.997955953081449	3.76551977893184e-05	0.000154247626500912	2.66720819354061e-05	3.20186779435862e-06	0.00171835800731649	8.71395458316746e-06	8.70272433141795e-05	8.17154548599005e-06
AMP22_0144	Creek_Chub	0.999463250120481	3.39782740104993e-05	0.000145945037283592	4.1286631601005e-06	5.39562448556344e-06	0.000142447248816142	8.36842796355998e-06	0.000189404983644383	7.08208772352898e-06
AMP22_0145	Creek_Chub	0.999835760315259	3.56692174779317e-05	1.29517265910307e-05	6.00915896683198e-06	4.0180241511643e-06	6.37207329509354e-05	7.16493649823645e-06	2.49653650693478e-05	9.7409601896554e-06
AMP22_0146	Creek_Chub	0.999789468348026	4.17899425277401e-05	1.15215654081896e-05	5.22783686654388e-06	3.76830202383735e-06	2.94650449647e-05	9.72723999140649e-06	9.93300485736143e-05	9.70236368639436e-06
AMP22_0148	Creek_Chub	0.999785941700141	1.6266576155804e-05	1.27982599828482e-05	6.54390809429676e-06	5.02243552825078e-06	0.000116758919590493	9.43421518017441e-06	3.74467425759626e-05	9.78771001027527e-06
AMP22_0149	Common_Shiner	0.000183517611321593	5.16971102401005e-05	0.00150325725686247	6.70237274682446e-06	4.78509025826958e-06	0.998203958551089	9.01980648972924e-06	2.68595309410364e-05	1.0202256635068e-05
AMP22_0150	Common_Shiner	0.00260126849792476	0.000130558923381693	2.03957269640613e-05	0.0152291614984473	9.55403791802655e-06	0.960435489912828	0.000102848975357591	0.0214492763647189	2.14462362256251e-05
AMP22_0152	Common_Shiner	9.31115072429327e-06	2.39574344069147e-05	8.40299240879404e-06	0.999912723799547	3.47632448624846e-06	1.63112765480351e-05	8.4345193146168e-06	1.16206041300861e-05	5.76260835342017e-06
AMP22_0153	Common_Shiner	0.000129272958185329	3.76183100835341e-05	0.000721866458654111	1.0529253790347e-05	4.46018508262146e-05	0.998990048368772	6.80691107068996e-06	5.01483409498398e-05	9.10760561071134e-06
AMP22_0154	Common_Shiner	5.32400233060166e-05	2.64288924185088e-05	0.00261662989025597	5.50686010412373e-06	4.63540831768265e-06	0.997225480397542	8.62820898254763e-06	4.99835061076597e-05	9.46692683189726e-06
AMP22_0155	Rosyface_Shiner	2.41955283130666e-05	3.08336349157287e-05	2.80991174308043e-05	0.99981235096852	4.2602139993624e-06	5.19343814401342e-05	6.16212236421535e-06	2.64374445858735e-05	1.57268434595765e-05
AMP22_0156	Rosyface_Shiner	0.00297332878991437	6.95932585780991e-05	1.75597121468817e-05	0.995473258773486	1.29259500044824e-05	0.000156535436984277	1.23684043138312e-05	0.000295691438412636	0.000988737929569226
AMP22_0157	Rosyface_Shiner	2.51241465981652e-05	2.00803888941981e-05	7.84662150832367e-06	0.979170520663261	0.0207120956989626	1.79818590745418e-05	1.32396017078782e-05	2.23409516302824e-05	1.07702972587794e-05
AMP22_0160	Rosyface_Shiner	1.13691292504263e-05	2.38671896042962e-05	7.18489534112047e-06	0.999917583763599	3.34345252366555e-06	1.57044047750526e-05	5.06340637749738e-06	8.57494427488901e-06	7.30897699899223e-06
AMP22_0161	Rosyface_Shiner	0.103192962601781	0.00763414831849719	5.50174365113864e-05	0.874689347207546	6.0241285183787e-06	0.0141223737910741	1.01190573139661e-05	0.000102587382851628	0.000187420388709961
AMP22_0164	Rosyface_Shiner	1.90379939177566e-05	1.69893459221895e-05	8.70665044418749e-06	0.999900737822056	5.51582858637e-06	2.18098387703178e-05	7.17691037862493e-06	1.26628027354602e-05	7.36308424820925e-06
AMP22_0165	Rosyface_Shiner	1.16232354207081e-05	1.72457627674048e-05	8.13936086691856e-06	0.999918319066366	7.90318472893026e-06	1.56987150243463e-05	5.61632300013838e-06	8.69426176979306e-06	6.76103508813167e-06
AMP22_0168	Rosyface_Shiner	0.214390719865759	4.75866426398838e-05	3.00992547434696e-05	0.78539491935571	4.68021957115583e-06	8.05534431275892e-05	8.97762273439541e-06	3.29043868629525e-05	9.55939582908267e-06
AMP22_0169	Rosyface_Shiner	1.30974184334177e-05	1.44309187449211e-05	6.75139893862157e-06	0.999929050842921	3.94828005092009e-06	1.16480787809141e-05	4.56370172960413e-06	1.12355616057314e-05	5.27417289185085e-06
AMP22_0170	Rosyface_Shiner	0.0107115964218424	0.000129112789911792	1.30930793924941e-05	0.986630949993928	4.12521642738919e-06	0.00239896753922289	2.53275855995366e-05	7.04046362139647e-05	1.64226250297877e-05
AMP22_0174	Rosyface_Shiner	0.00216480910979077	8.74231173274286e-05	4.32992829041528e-05	0.765287690798442	4.10766185555421e-06	0.00056941256799488	8.63268357020494e-06	0.231812637542685	2.19876137034232e-05
AMP22_0175	Rosyface_Shiner	2.01792425843889e-05	1.79205168085489e-05	9.02531966228248e-06	0.999899342874686	3.15336737675602e-06	1.93813395533633e-05	8.8734538414724e-06	1.56295072380598e-05	6.49551089972509e-06
AMP22_0177	Rosyface_Shiner	1.6241947670906e-05	2.63655998280576e-05	1.03754128583284e-05	0.996677884976069	4.61685227606971e-06	1.75565458945585e-05	7.48581522494516e-06	1.587232301523e-05	0.00322360076133918
AMP22_0178	Rosyface_Shiner	2.5047933280786e-05	5.47514872192068e-05	9.47811379289919e-06	0.996784380992254	6.39540192325022e-06	1.8040557023199e-05	1.34303287560744e-05	1.14982922481074e-05	0.00307697656470092
AMP22_0179	Rosyface_Shiner	1.53747227846977e-05	0.000119031422658424	8.62565067105857e-06	0.999803090552489	4.37343759970659e-06	2.20222366561348e-05	7.63925288747137e-06	7.37539711269335e-06	1.24675592015088e-05
AMP22_0181	Rosyface_Shiner	1.33962702686751e-05	1.74203796177217e-05	2.20316100766214e-05	0.999902786195278	4.15045193683742e-06	1.18078042033738e-05	5.93276472704156e-06	1.27607877208041e-05	9.71381078941335e-06
AMP22_0182	Rosyface_Shiner	8.39680037490553e-06	1.18105297321618e-05	9.90632245429479e-06	0.999908388098081	4.16793529175619e-06	1.36247924898869e-05	7.16874647474233e-06	1.65180346078421e-05	2.00191792969599e-05
AMP22_0187	River_Chub	1.44706573954176e-05	9.24385884906956e-06	8.19271292983301e-06	4.97561320573993e-06	3.38623338626468e-06	1.06913523697303e-05	0.999830014765263	1.3449233580196e-05	0.000105575261249429
AMP22_0188	River_Chub	0.495496067633232	1.94078968458e-05	1.19327582490388e-05	4.06622602089181e-06	4.37790029548085e-06	2.89840568942879e-05	0.50438242188096	4.14932737488651e-05	1.12482986468925e-05
AMP22_0189	River_Chub	1.36018696435593e-05	7.97555675057447e-06	7.90254726279828e-06	4.36440012321954e-06	3.64759769312599e-06	1.7832183430866e-05	0.999926510771116	8.62094070456391e-06	9.54489798778347e-06
AMP22_0190	River_Chub	1.70975257276113e-05	1.8669569833675e-05	7.7301567765598e-06	8.32155417998234e-05	3.63629928814283e-06	2.16655525825102e-05	0.999818930049737	2.12637943500343e-05	7.79223658646253e-06
AMP22_0191	River_Chub	8.20136775763656e-06	9.05758437375356e-06	5.5380089491443e-06	3.89400691694554e-06	3.16173164666445e-06	6.91610262589876e-06	0.999947404762109	1.00651084888106e-05	5.7619605777977e-06
AMP22_0193	River_Chub	2.13358024604733e-05	1.11411118254905e-05	1.00368303660063e-05	4.55079807967614e-06	3.83986779572536e-06	1.511928888238e-05	0.999916787783305	1.07651133655401e-05	6.42369613799939e-06
AMP22_0194	River_Chub	8.61249380982694e-05	0.00019478945340544	1.307172955071e-05	0.000763655988184476	1.08288073035345e-05	0.000105514396922069	0.998709202329318	0.000106417952945227	1.03944520261771e-05
AMP22_0195	River_Chub	0.00191499133707949	0.00279050478673389	0.00104719331152856	8.7641335869784e-06	1.16354253667886e-05	0.000773107510126905	0.993168008983135	0.000269251998249502	1.65418461480085e-05
AMP22_0197	Creek_Chub	0.999776106476784	2.72009942002928e-05	1.39337190655415e-05	1.1559833696535e-05	2.44124633589818e-05	3.19142778005967e-05	9.26721466000982e-06	8.97650231261886e-05	1.58408700380716e-05
AMP22_0198	Common_Shiner	0.000190716728450156	4.18847194877104e-05	0.016004366143917	6.27447972355257e-06	4.12006696134299e-06	0.982302783886592	0.00136611709169645	7.61396231108627e-05	7.5972459158398e-06
AMP22_0201	Common_Shiner	0.000783135551417719	0.000113088475789768	0.00014139272467826	0.00285307240179585	0.0168962968153258	0.942488012890021	2.49718440895032e-05	0.0366913074354331	8.7221383968539e-06
AMP22_0203	Common_Shiner	0.30356931955119	3.53870762721293e-05	0.000111975856246216	6.20614190430837e-06	4.53916471058445e-06	0.696234560569127	1.01031330083611e-05	1.80285193736858e-05	9.87981046196045e-06
AMP22_0204	Common_Shiner	6.36580775733377e-05	2.46338393964212e-05	1.67154369297555e-05	7.05526653269882e-06	6.6796101361579e-06	0.999804779847463	2.6520073511952e-05	3.42749845189992e-05	1.5683014557708e-05
AMP22_0205	Common_Shiner	9.97694135098708e-05	0.000622709025516455	1.75112285942119e-05	0.00015052201084227	3.76437762655662e-06	0.999036452849706	2.50484391642837e-05	3.70586096854402e-05	7.16469790691256e-06
AMP22_0206	Common_Shiner	7.45036459631692e-05	3.5013650784307e-05	0.00012451989780235	5.04342008405796e-06	3.43073805965818e-06	0.999699960052967	1.01293571216421e-05	3.76335280748256e-05	9.76632265230645e-06
AMP22_0208	Common_Shiner	0.106945524593781	0.0052288821882052	0.00393803034478376	6.82685237610428e-05	2.1035368619113e-05	0.843263153473536	6.50911443263627e-05	0.0236579603426061	0.0168120539874459
AMP22_0210	Common_Shiner	5.9493811579865e-05	2.70324086048936e-05	0.00466096052331159	6.01673556694926e-06	3.69517191755514e-06	0.995197613060474	8.08497816359545e-06	3.02378083344855e-05	6.86566171079313e-06
AMP22_0211	Common_Shiner	0.0592045155819505	0.000523044361666232	0.0198240537643433	0.0156247316570953	3.47844713204362e-05	0.904262903392315	6.52283960432289e-05	0.000403890114240669	5.6848433661022e-05
AMP22_0212	Common_Shiner	0.000137773497072121	0.000201078563402865	0.000333824050460241	1.20503911096295e-05	0.00020665014490016	0.998853189726671	0.000179474906922754	6.80961352967032e-05	7.8624612761266e-06
AMP22_0214	Common_Shiner	9.027681072371e-05	3.14872814000788e-05	0.00814256927231327	4.57854324258379e-06	0.000574627439922301	0.991087277948856	6.66779570663456e-06	5.474207534416e-05	7.77242504167175e-06
AMP22_0215	Common_Shiner	0.000126399697208481	2.74733466711937e-05	0.00014635318513736	7.86309202291895e-06	4.11194950653583e-05	0.999607323904832	9.47297164957618e-06	2.54737388239864e-05	8.52073125424957e-06
AMP22_0217	Common_Shiner	0.00010511123785317	1.89306637305211e-05	3.23728460388349e-05	4.23688863673122e-06	4.68516858255914e-06	0.999763703405857	1.04479398504314e-05	5.08498964503852e-05	9.66283371147689e-06
AMP22_0218	Common_Shiner	2.19445588077104e-05	2.09547631281366e-05	1.11099618482194e-05	0.999873544037342	3.17837804082796e-06	3.37306028216955e-05	7.17670236439036e-06	1.84221432191735e-05	9.93992761136541e-06
AMP22_0219	Common_Shiner	0.000124844181711115	1.75455846556412e-05	1.9299059462444e-05	5.65179874043522e-06	3.6108067685952e-06	0.99973080209891	9.70473162783834e-06	8.09537470645233e-05	7.58851872527201e-06
AMP22_0220	Common_Shiner	0.000101390207443454	5.08919677517651e-05	0.00208064910806621	7.68424549034027e-06	1.06100997320821e-05	0.997377495308717	0.00026171132541056	9.80704596386023e-05	1.14973015463385e-05
AMP22_0221	Common_Shiner	0.00013496597278386	5.37019149647008e-05	0.0270724025682236	0.536157919069131	5.90911566679727e-06	0.436528920511405	9.07403229489174e-06	3.06579113346524e-05	6.44863544540424e-06
AMP22_0222	Common_Shiner	0.000134701364256786	2.33056718351856e-05	4.85093472848897e-05	6.71714279643071e-06	4.80513747249685e-06	0.999734750568867	2.0036437710613e-05	1.79355675107886e-05	9.23910887511017e-06
AMP22_0225	Common_Shiner	4.1774354955341e-05	1.84120105549651e-05	0.468680607497692	1.21446857093071e-05	4.8299496445787e-06	0.531195228000482	1.01024138558877e-05	2.83467758917786e-05	8.55391872927403e-06
AMP22_0226	Common_Shiner	0.268783392603199	1.91701402584064e-05	0.00386779560021872	4.54839167633953e-06	4.44655656160298e-06	0.727261523703734	9.35379695868065e-06	4.13129186724738e-05	8.45602950443211e-06
