Common_Name	1	2	3	4	5	6	7	8	9	10	11	12
Central_Stoneroller	2.92617816797614e-05	0.718573068911458	0.00116362252858689	1.21615406933659e-05	8.85564688678402e-06	0.0414707794627682	1.60668288858357e-05	5.33229099564938e-06	0.138674809511139	0.100030771292405	7.02124703388447e-06	8.24926494769799e-06
Common_Shiner	0.711489455585999	0.0103054285836543	0.0074341008613768	0.0112212112857992	0.0275532280148358	0.0250276264374273	0.0141005520252448	0.0345585649990779	0.117177940976679	0.0406952857493099	0.000271122450411049	0.000165483145469588
Creek_Chub	0.0810382235367658	0.00591544796855467	0.0213616485149912	0.00614821379453747	0.00837227827028936	0.0276957457338987	0.00794605474118696	0.00362904208607882	0.769653590086061	0.0679910012060215	0.000139967558743152	0.000108786687633836
Hornyhead_Chub	0.0715206727687176	9.1515140252353e-05	0.71676164223667	1.72272579899735e-05	0.0301664804950285	0.00836177081511581	0.000365223128282044	0.0273255775824778	0.0673400239222234	0.0780079426474602	1.87330840033759e-05	2.31910964027659e-05
Longnose_Dace	0.179083502786372	0.0109377491863121	0.00025820704038472	0.557073955644414	3.46744488397006e-05	0.0183473793229102	0.000885503630208681	5.60752937737129e-05	0.164161134984465	0.0688477981886664	0.000137919602209072	0.00017610007624871
River_Chub	0.0181719563724566	5.32811294619755e-06	0.0178434675280376	0.000307422659057674	0.00811497894389645	0.771677139762794	8.87202632509789e-05	0.000573298352418608	0.0790088812162077	0.103747680836329	0.0002222951068407	0.000238831050525411
Rosyface_Shiner	0.00094198425677945	0.00121384731634574	0.000426095175388054	9.88123363462948e-06	1.55037543711975e-05	6.25489571713087e-06	0.000544843180712873	0.96316661482465	0.0193749509283541	0.0142787915279249	1.0044296244085e-05	1.11890574892593e-05
Striped_Shiner	0.306584623645508	6.09739183982481e-06	0.0120556096712274	1.08497186423659e-05	0.471061247137686	0.0071381622393831	0.000114762131932643	0.000274589429717562	0.108766412362627	0.0939365755218556	2.73607912076018e-05	2.37098364017567e-05
Western_Blacknose_Dace	0.0619369781416201	0.00350192134109231	0.011464511507432	0.0187164213531598	0.00387548673113581	0.0123043291838497	0.0112475681200419	0.00579569895152731	0.107351567768595	0.763527208475616	0.00019137144904261	8.69371425596659e-05
