Mandeville_ID	Common_Name	1	2	3	4	5	6	7	8	9	10	11	12
AMP22_0075	Creek_Chub	8.15776706851896e-05	0.000481094894288434	7.73006448943112e-06	2.74196318661356e-05	9.95666438900395e-06	2.97354672961674e-05	0.000269356592257513	1.44620941938429e-05	0.995381998836994	0.000414895187738385	0.00154163389601331	0.00174013898532499
AMP22_0082	Common_Shiner	0.978541234095891	8.39829250869927e-06	0.000476624132920384	6.09266288731774e-05	0.000366309690999588	1.1583002557356e-05	0.000162861195188202	0.017421065949214	0.00137090165852954	0.000491069980390641	0.000826672712272707	0.000262352416669105
AMP22_0084	Creek_Chub	0.0526383075347791	2.75706907486956e-06	7.4511989409316e-06	1.00587259503091e-05	0.00118995105730398	7.24865885854809e-06	0.000385298468867505	3.54226178735844e-06	0.943031888564428	0.00259411352864354	0.000107149722220971	2.22327309412789e-05
AMP22_0085	Creek_Chub	0.694448655645053	0.058852116898944	0.00556880421792957	5.97073398771404e-05	0.0253598126485012	0.00101434317309475	0.000109604516718264	0.070726510266463	0.136118106152241	4.53652072627858e-05	0.00439518904984894	0.00330178485075647
AMP22_0086	Hornyhead_Chub	0.000627500640543951	1.00731182743429e-05	0.04650688470155	1.67397419974246e-05	0.390926963011424	3.32760492789518e-05	0.00178136638761769	2.64849368448643e-05	0.00129367720507764	0.558624520560106	5.8236753875859e-05	9.42770258822227e-05
AMP22_0088	Creek_Chub	1.88952998459568e-05	3.29679551682038e-06	9.40751123738923e-05	1.0048623927125e-05	9.97996269979126e-06	6.83609329846009e-06	1.46546106659985e-05	3.38745628577623e-05	0.999724085847537	2.79993901738608e-05	3.18756195011921e-05	2.43783328378103e-05
AMP22_0093	Western_Blacknose_Dace	4.34950238768564e-05	4.83793289284328e-05	0.000299989281493954	8.77784062728822e-06	0.00540724424131137	7.62233983420629e-06	3.34650086727348e-05	3.95206294167518e-06	0.734954522589843	0.259072959755858	5.21758442700078e-05	6.74166077856229e-05
AMP22_0094	Western_Blacknose_Dace	4.04141804251425e-05	4.87991318838832e-06	1.42878861946695e-05	3.51123862319129e-05	5.12085916219405e-05	2.19286188348057e-05	5.9028201926379e-05	1.55986125845003e-05	0.000130890063875127	0.999595662633578	1.29517867186279e-05	1.80375198772747e-05
AMP22_0095	Western_Blacknose_Dace	0.0069668249983265	0.193725185011824	6.3127873828935e-05	3.33545110679434e-05	0.000209254857165198	0.0549722343807419	0.000169589005837214	1.10975499699544e-05	1.41270961211037e-05	0.743304773052534	0.000120643556931352	0.000409788080766427
AMP22_0096	Western_Blacknose_Dace	0.00853336972831101	2.78899759030397e-06	8.82970936016594e-06	2.12297999506811e-05	2.27285993081857e-05	0.00339283261603365	1.63092471395187e-05	4.30547174938446e-06	0.000224678747685037	0.987752426425616	1.1272453831918e-05	9.22844416748455e-06
AMP22_0099	Western_Blacknose_Dace	7.69498017932559e-05	6.65792803154841e-06	1.58177223870335e-05	1.0520437175993e-05	1.13449402383699e-05	0.0046029995005083	0.000462648075118813	1.07841423711316e-05	0.00010510320004116	0.994656581660112	2.17214224448654e-05	1.88717623392627e-05
AMP22_0101	Western_Blacknose_Dace	3.30014502424458e-05	9.30109407768104e-06	1.01194809953594e-05	1.07307116977011e-05	1.29841456337251e-05	7.02104055369399e-06	3.12511567260905e-05	4.65059940630284e-06	0.0203095970031496	0.97954421077172	1.79282026692613e-05	9.20449308442765e-06
AMP22_0102	Western_Blacknose_Dace	0.0552895744269093	1.43277649241225e-05	7.9588882944531e-06	2.54508553402436e-05	0.000315684990913599	1.00231719820434e-05	0.000108976584498455	4.94269844356588e-06	0.00050913423096143	0.943676612655322	1.07672556284777e-05	2.65467012816018e-05
AMP22_0105	Western_Blacknose_Dace	6.29902520467969e-05	1.417742114724e-05	1.18628929815026e-05	1.92282961752926e-05	1.54255888462294e-05	1.04249197834488e-05	3.29170255494927e-05	2.25615083888786e-05	0.00122821567923794	0.998525758127371	2.75604018630252e-05	2.88783751966006e-05
AMP22_0106	Western_Blacknose_Dace	0.0179627675948967	0.0135997486462196	8.00414444802592e-06	9.73592311632743e-05	0.0305147406614075	5.39503662338477e-06	1.34965103145589e-05	1.37136162096716e-05	0.00195473942711693	0.935759308020274	4.16485968378833e-05	2.90787212376584e-05
AMP22_0107	Western_Blacknose_Dace	0.000280677669940766	0.131641057573259	9.39947309524365e-06	1.90130410419702e-05	0.0190744299699242	0.00572202182199302	1.78288729432017e-05	1.98378425464745e-05	0.000162510463319051	0.842973730882009	3.69273121148102e-05	4.25642309893302e-05
AMP22_0108	Western_Blacknose_Dace	5.02072719165253e-05	0.0635881033924719	7.29136503342041e-06	0.000102250632179916	1.34311898242445e-05	0.0149653915918122	6.14273374967089e-05	0.00581476090986204	0.000157638831257912	0.915156033615271	4.27019427816244e-05	4.07625436511404e-05
AMP22_0110	Western_Blacknose_Dace	6.69709284156103e-05	0.00426320933038369	4.81859634303743e-06	3.09515795585479e-05	9.76035800500896e-06	8.17658748987191e-06	3.33228268136113e-05	4.31887924185141e-06	0.486569195300341	0.508957498351733	3.17413424176891e-05	2.00360055998828e-05
AMP22_0114	Western_Blacknose_Dace	0.000133870126787851	3.07498714240115e-06	1.0985900216553e-05	1.5292378024362e-05	1.28525356793492e-05	1.61066068964688e-05	4.50124132835215e-05	0.00288626503642687	9.08878939452974e-05	0.99676754629612	9.79297782690738e-06	8.31288329826359e-06
AMP22_0116	Western_Blacknose_Dace	0.000267229167471287	0.0042038975104612	5.37232937695935e-06	3.19365675050237e-05	1.39279441856918e-05	6.50453114877727e-06	1.46924103892352e-05	7.02029589036694e-06	3.96511680930471e-05	0.995377228875955	1.47249861978462e-05	1.78144072584899e-05
AMP22_0117	Western_Blacknose_Dace	2.41932650405672e-05	3.10498757280108e-06	0.000153922149592028	1.23294291505555e-05	8.68578005969877e-06	7.06777667841841e-06	2.42576326111177e-05	5.84254497118097e-06	6.96803224171374e-05	0.999664773801963	1.77854615618424e-05	8.35713626376919e-06
AMP22_0118	Western_Blacknose_Dace	5.10459849057847e-05	0.000518791997316617	1.03060844656428e-05	4.90766811507801e-05	1.24118974345297e-05	6.24227799639086e-06	1.91758565942977e-05	4.97826069255304e-06	7.35016699203349e-05	0.999187560478846	2.65371934085254e-05	4.03716988391729e-05
AMP22_0122	Creek_Chub	1.52398075970945e-05	3.03294620488645e-06	4.92615743990425e-06	9.00016587829899e-06	1.3157649671978e-05	4.43815267649004e-06	1.87840445415256e-05	2.96333981521436e-06	0.999899441878001	1.95168896015014e-05	4.54804407383624e-06	4.95152499509251e-06
AMP22_0123	Creek_Chub	4.72621968592296e-05	0.000113524571915836	9.96808546528565e-06	9.98083255899214e-05	1.64926868951559e-05	6.42592806003348e-06	3.63660064321049e-05	7.30355988440067e-06	0.993226495842139	0.0063080298445522	5.10839334574377e-05	7.72393332699665e-05
AMP22_0125	Creek_Chub	2.23502070158488e-05	2.39113257580813e-06	6.40715439102654e-06	1.01386385882638e-05	1.15762065594e-05	8.53402174903652e-06	1.17284823044731e-05	3.73807346023279e-06	0.999755222876867	0.0001556247472765	6.46601200786002e-06	5.82300888769858e-06
AMP22_0126	Creek_Chub	1.39122886982698e-05	3.78385781742378e-06	2.74342471170296e-05	1.27634602243445e-05	1.13255763285864e-05	6.23212133661397e-06	2.21872093573419e-05	4.93417971048857e-06	0.999848067084948	2.55890499407497e-05	9.74491589080529e-06	1.40268030265804e-05
AMP22_0127	Creek_Chub	2.34713505209314e-05	4.81117454545279e-06	7.98842291994524e-06	3.97176507240086e-05	1.17548528033106e-05	7.40804674609075e-06	1.73554575268509e-05	3.56772953173051e-06	0.999830781122049	4.23134013914377e-05	5.85468824537863e-06	4.97667682460687e-06
AMP22_0128	Creek_Chub	2.04155135368114e-05	3.09864972696511e-06	6.38549679604708e-06	7.68714531631574e-06	5.06664004326517e-06	6.71443604584562e-06	1.81946257039955e-05	6.69484446292624e-06	0.999279124538104	0.000620699968866979	1.25321123527116e-05	1.33864184544014e-05
AMP22_0129	Creek_Chub	0.000116843499210388	2.72792362981904e-05	5.28516093213152e-06	1.31570067829363e-05	9.88102679557645e-06	6.45436007992869e-06	1.27210589630471e-05	5.01140504089753e-06	0.999753082772096	2.51256587630343e-05	1.73457297442551e-05	7.81347126245069e-06
AMP22_0130	Creek_Chub	0.0260318084062698	3.25029175813075e-06	0.000282134786812391	1.75681535857014e-05	8.58753372314927e-06	5.74657049798403e-06	3.80816650809348e-05	3.54637161706567e-06	0.973488059242566	8.3807535582414e-05	2.65428447555702e-05	1.08666605734175e-05
AMP22_0131	Creek_Chub	3.2559773564763e-05	2.57706544922689e-06	8.93897713637703e-05	7.25593712643569e-06	1.05807645166954e-05	4.49909065137411e-06	2.74274165022375e-05	4.22914910092523e-06	0.999776141742865	2.40314877934994e-05	1.26726950207325e-05	8.63559880220521e-06
AMP22_0133	Creek_Chub	0.1732166125079	2.68646631136711e-05	2.73335618509957e-05	3.62004557814476e-05	5.82607820562746e-05	2.054267217281e-05	8.58213108717539e-05	2.38418793325437e-05	0.421818235342701	0.404636013299227	3.1096193431636e-05	1.91774315096042e-05
AMP22_0136	Creek_Chub	1.90144058984562e-05	4.27059388746652e-06	6.75906503036475e-06	8.51563671905407e-06	9.19017642140873e-06	6.02250931917213e-06	1.07654957585487e-05	3.94795172006023e-06	0.999879422903061	3.89465067616796e-05	7.29757360344945e-06	5.84794928062084e-06
AMP22_0141	Creek_Chub	0.000261294815021569	4.28565446649301e-06	6.22672063946402e-06	1.48882130529562e-05	1.29490624613812e-05	6.47872152614026e-06	4.0720587101652e-05	0.564625246445338	0.434819116612275	0.000179388758516735	1.54305206104814e-05	1.39741284386374e-05
AMP22_0142	Creek_Chub	1.46595530254164e-05	3.18699531318239e-06	5.00659468630099e-06	8.37345689274839e-06	1.02161175280224e-05	4.27770790191031e-06	1.27106487515284e-05	3.92056135170072e-06	0.999860329111417	6.71014803644801e-05	5.21937896276241e-06	4.99836618000626e-06
AMP22_0143	Creek_Chub	0.00134798717610091	3.63563394820446e-06	7.13907978570259e-06	4.23538917866672e-05	9.96787243618615e-05	6.4113725373199e-06	2.63139651836294e-05	2.69423552185927e-05	0.998321357568105	5.79501077652245e-05	1.8657526417541e-05	4.15730953084484e-05
AMP22_0144	Creek_Chub	2.30353643535861e-05	2.80130301287341e-06	5.83469603770559e-06	9.69269327678781e-06	8.85518864830988e-05	6.64218642709103e-06	1.21457936149167e-05	3.95618474838229e-06	0.999552799304326	0.000267192075461683	1.17264465390715e-05	1.56227416082072e-05
AMP22_0145	Creek_Chub	3.14647674741829e-05	2.72316412631641e-06	5.36855082976576e-06	8.70189109442323e-06	8.08644351745968e-06	4.43479040679072e-06	1.61543740298741e-05	3.8207169627584e-06	0.999876426915328	3.48020285582656e-05	3.73126774039171e-06	4.28574942581022e-06
AMP22_0146	Creek_Chub	2.1832278849071e-05	3.18576489327618e-06	4.71850468696023e-06	0.000101986308290987	7.2316509538548e-06	4.52443309626531e-06	1.94129098388862e-05	3.67987826356803e-06	0.999809883673986	7.84359540598317e-06	7.37587255085389e-06	8.3255233704408e-06
AMP22_0148	Creek_Chub	2.62636024420608e-05	2.49663397948477e-06	4.48645059429762e-06	9.34097766957744e-06	9.67398657992572e-06	6.35356193353575e-06	1.17012576722067e-05	4.90704410681305e-06	0.99989812785387	1.87754383175258e-05	4.44487242109337e-06	3.42867552187549e-06
AMP22_0149	Common_Shiner	0.998603527069092	2.72038210482534e-06	8.65478304075922e-06	7.6872357902765e-06	0.0012224949252856	5.73236263400292e-06	3.831777470382e-05	3.53019627748782e-06	6.24920498125304e-05	2.56652502400501e-05	8.75707453873502e-06	1.04206203085893e-05
AMP22_0150	Common_Shiner	0.95018284813563	4.85442289082312e-06	1.4229219900438e-05	2.41055694252373e-05	1.52339460942705e-05	3.64678666536955e-05	2.77896191337932e-05	0.0150856063459069	0.00550089031360125	0.029078871596915	1.0620774266809e-05	1.8481917018344e-05
AMP22_0152	Common_Shiner	1.66141375317387e-05	2.47201769017851e-06	3.68907686771476e-06	7.09386776974018e-06	5.81006410715707e-06	7.05429988310291e-06	1.09125101662807e-05	0.999913427233696	1.15088022431121e-05	9.84134308659664e-06	6.41660550407079e-06	5.16109366949417e-06
AMP22_0153	Common_Shiner	0.999208150664965	1.96556500474263e-05	7.54356379974625e-06	8.46413173467856e-06	0.000453709170558321	5.2884527371633e-06	1.96592014368402e-05	6.38946930321401e-06	0.000203588544398641	2.41363280087284e-05	1.83367377120327e-05	2.50782202011414e-05
AMP22_0154	Common_Shiner	0.997151295423508	3.2647070709758e-06	6.88398606520772e-06	1.47363838534765e-05	0.00267836926634932	4.65670183548497e-06	1.75276174168982e-05	3.66299764796544e-06	4.47250094778136e-05	6.42799218489165e-05	5.68208239572144e-06	4.91577475577494e-06
AMP22_0155	Rosyface_Shiner	3.19168064475989e-05	2.96976719972295e-06	1.22021067897339e-05	5.44160756254249e-06	2.42975716917366e-05	5.29374077246902e-06	1.50437235666275e-05	0.999851294477781	2.02146270766742e-05	1.12667560252767e-05	1.12891513943328e-05	8.77028166078768e-06
AMP22_0156	Rosyface_Shiner	0.000102533718610088	6.40605719963573e-06	0.000957216829354643	3.09030452553497e-05	1.670441143234e-05	6.79360822436749e-06	0.000245937521895491	0.996382620791594	0.00149624767569465	0.00072685746837167	1.34309656892876e-05	1.43479022074381e-05
AMP22_0157	Rosyface_Shiner	1.65579435625373e-05	0.0205794046614319	6.98715053373469e-06	1.19356111792358e-05	1.10276895700466e-05	5.12205621078679e-06	2.23979350998741e-05	0.979287679255009	2.21531905830224e-05	1.56105605573653e-05	1.26967060674808e-05	8.42727176136351e-06
AMP22_0160	Rosyface_Shiner	9.45628321810746e-06	2.03361187098284e-06	4.17117133685686e-06	5.00140149649712e-06	4.99363728053953e-06	3.8715922657954e-06	2.02126228150964e-05	0.999926772892475	7.27799832439955e-06	7.5823822193364e-06	4.26502405355481e-06	4.36231589474467e-06
AMP22_0161	Rosyface_Shiner	0.0123204177926804	3.63286618704796e-06	0.000127802931305706	1.22408665472728e-05	6.01491051879422e-05	6.7393990470946e-06	0.00864226499235733	0.87497421036164	0.103404908685635	0.000343911747081379	3.87376279805762e-05	6.49834752264537e-05
AMP22_0164	Rosyface_Shiner	1.09617175570646e-05	3.42981329569358e-06	3.90126311671962e-06	7.33066658694154e-06	5.21581613517187e-06	3.14168728568995e-06	7.34372456032696e-06	0.999913778364658	2.16838424184055e-05	1.26337762886092e-05	4.84395800925406e-06	5.73581126486773e-06
AMP22_0165	Rosyface_Shiner	8.63283763806074e-06	5.14324536664014e-06	3.74151328897305e-06	6.1010546685173e-06	6.00497287423342e-06	3.74523700436383e-06	1.20676144022267e-05	0.999920312563578	1.16512291443805e-05	1.13490301409862e-05	3.83322495438449e-06	7.41857777162625e-06
AMP22_0168	Rosyface_Shiner	8.50734408194898e-05	4.89827728194732e-06	6.9339420852807e-06	9.48210979557429e-06	1.3000163584121e-05	1.1216760194176e-05	2.20160573308695e-05	0.784774694303672	0.215031333292524	2.61942223407588e-05	6.27122984384858e-06	8.8860102180246e-06
AMP22_0169	Rosyface_Shiner	1.13624233397985e-05	1.71481865247694e-06	4.63519638913975e-06	4.24833918282362e-06	5.97906368665823e-06	2.89034206542403e-06	7.50266227994197e-06	0.999939360757669	8.31400792829436e-06	4.46703062285813e-06	4.14266641411631e-06	5.38325985866511e-06
AMP22_0170	Rosyface_Shiner	0.00315935271243552	3.8999227194087e-06	8.289628309808e-06	1.00194567838886e-05	1.22824040407856e-05	1.0932091048652e-05	8.38855534001993e-05	0.986860503872236	0.00917717389150206	0.000647369464375196	1.7849245389939e-05	8.44143416235803e-06
AMP22_0174	Rosyface_Shiner	0.000173091895644788	2.63799866553961e-06	1.12881333349553e-05	2.5926741856533e-05	5.34528832045362e-05	6.69014458164533e-06	2.08706173566253e-05	0.758705108662446	0.000100999177414184	0.240874085118373	1.31087999542138e-05	1.27404326513138e-05
AMP22_0175	Rosyface_Shiner	1.28485730609593e-05	2.42076120356386e-06	6.62599643177128e-06	5.61682173508053e-06	5.76438334294929e-06	8.7602174488468e-06	8.58436996369485e-06	0.999918629686038	1.32533473744737e-05	6.41371934879629e-06	4.43221171525957e-06	6.65034301489158e-06
AMP22_0177	Rosyface_Shiner	1.57333136432592e-05	2.62546738647095e-06	0.00301450647975267	8.99163164450056e-06	5.76912895814485e-06	9.35698674102153e-06	2.45255954220592e-05	0.996871388673782	1.49804906292276e-05	1.54917478942096e-05	8.85710311944449e-06	7.77411950802425e-06
AMP22_0178	Rosyface_Shiner	2.1987820625202e-05	4.56549413810343e-06	0.00303219574564149	8.70736875478351e-06	9.72800523359628e-06	7.49339807323016e-06	3.19548120460421e-05	0.996847811102867	1.05978080471087e-05	9.245542305673e-06	8.41651337664207e-06	7.29655147511999e-06
AMP22_0179	Rosyface_Shiner	1.66501817903434e-05	4.64412660933751e-06	8.36384449082832e-06	6.51532730517353e-06	4.07380708827815e-06	4.39997696146092e-06	6.71204961591967e-05	0.999859485288461	1.04394704321024e-05	6.64671253964299e-06	5.31824305278596e-06	6.34360763737134e-06
