Mandeville_ID	Common_Name	1	2	3	4
AMP22_0102	Western_Blacknose_Dace	0.963311434487502	1.58070266416408e-05	1.69743699399066e-05	0.036655783856598
AMP22_0105	Western_Blacknose_Dace	0.999892635424932	1.0213889143884e-05	3.96498099192285e-05	5.75015345587047e-05
AMP22_0106	Western_Blacknose_Dace	0.934042946279049	1.7731653084009e-05	4.08264063204625e-05	0.0658984953959783
AMP22_0107	Western_Blacknose_Dace	0.972611997803052	0.00670854329147066	6.56381579538661e-05	0.020613820478941
AMP22_0108	Western_Blacknose_Dace	0.981581019759178	0.0125016423325675	0.00584085227774146	7.64854332462169e-05
AMP22_0110	Western_Blacknose_Dace	0.999916496872902	1.13919887895302e-05	9.78483769922434e-06	6.2326884679557e-05
AMP22_0114	Western_Blacknose_Dace	0.997112148563067	3.6670669726728e-05	0.00269686971002375	0.000154311661965487
AMP22_0116	Western_Blacknose_Dace	0.999759798248609	1.66245618035192e-05	1.40039331292521e-05	0.000209573561278619
AMP22_0117	Western_Blacknose_Dace	0.999862364967664	7.77232522951792e-05	1.03347458118447e-05	4.9577390799821e-05
AMP22_0118	Western_Blacknose_Dace	0.999907160143057	2.17081414520447e-05	1.29808027609776e-05	5.81513943254612e-05
AMP22_0122	Creek_Chub	0.999813534617424	1.46394332238206e-05	8.77906385558266e-06	0.000163047548657267
AMP22_0123	Creek_Chub	0.999705492754777	1.70596248863393e-05	1.25036956993301e-05	0.000264944540382325
AMP22_0125	Creek_Chub	0.999866418778896	1.7474006169415e-05	9.35970134055314e-06	0.000106747886002527
AMP22_0126	Creek_Chub	0.999903450171153	2.2977609988939e-05	9.33344983266598e-06	6.42393380816559e-05
AMP22_0127	Creek_Chub	0.999906687001387	1.07102398760705e-05	9.1125652586423e-06	7.34911709454036e-05
AMP22_0128	Creek_Chub	0.999828606128693	1.64107177167597e-05	9.51491407400553e-06	0.000145469271480763
AMP22_0129	Creek_Chub	0.999696029980977	1.54747458470051e-05	1.06892337015039e-05	0.000277806699332384
AMP22_0130	Creek_Chub	0.948032450596492	7.61724975424132e-05	9.54850427735858e-06	0.0518818288796271
AMP22_0131	Creek_Chub	0.999830538868904	3.40252665923068e-05	1.00075310756329e-05	0.000125429478403853
AMP22_0133	Creek_Chub	0.82508821807305	5.24540506584137e-05	4.12152688775225e-05	0.174818112656474
AMP22_0136	Creek_Chub	0.999902612467607	1.2701918307402e-05	9.82682325016029e-06	7.4859392771297e-05
AMP22_0141	Creek_Chub	0.419643326928218	1.37468518020134e-05	0.579440829575062	0.000902096932948549
AMP22_0142	Creek_Chub	0.999865889489651	1.38129292513772e-05	1.00196112590547e-05	0.00011027893767072
AMP22_0143	Creek_Chub	0.997233494997025	1.42280129513651e-05	3.23527366510582e-05	0.0027199247460803
AMP22_0144	Creek_Chub	0.999240986466408	1.66164501701603e-05	9.48697113215809e-06	0.000732911101114538
AMP22_0145	Creek_Chub	0.99992867855231	1.23365874677877e-05	1.07562899326542e-05	4.82289257690662e-05
AMP22_0146	Creek_Chub	0.999899702966213	1.26919467881053e-05	8.56434469051886e-06	7.90411543228641e-05
AMP22_0148	Creek_Chub	0.999626909732819	1.3367820599024e-05	1.03868560443225e-05	0.000349336278298996
AMP22_0149	Common_Shiner	6.46589694671162e-05	1.4062142291778e-05	9.99739064539918e-06	0.999911282598972
AMP22_0150	Common_Shiner	0.0473551943479106	4.4311549442781e-05	0.0151156894839369	0.937484803795815
AMP22_0152	Common_Shiner	1.93052149714414e-05	1.01035194361877e-05	0.999953574041526	1.70177612436535e-05
AMP22_0153	Common_Shiner	0.000214659035180514	1.49022800123666e-05	8.7613970032474e-06	0.999761678000291
AMP22_0154	Common_Shiner	0.000129043144580302	1.44470060017049e-05	8.63030369606238e-06	0.999847880105178
AMP22_0155	Rosyface_Shiner	4.33738423377854e-05	1.78711932148177e-05	0.999839470028877	9.92854475762862e-05
AMP22_0156	Rosyface_Shiner	0.00421821611566653	8.58126546992978e-05	0.995047782321771	0.000648189157107697
AMP22_0157	Rosyface_Shiner	0.0235979060080523	1.62106589543931e-05	0.976364764173826	2.11191410810917e-05
AMP22_0160	Rosyface_Shiner	1.65690790200145e-05	6.97718879718783e-06	0.999958956956863	1.74971254110442e-05
AMP22_0161	Rosyface_Shiner	0.0836191958424946	6.89521799677332e-05	0.882600317557653	0.0337115339382241
AMP22_0164	Rosyface_Shiner	4.3916704856908e-05	1.32153699728819e-05	0.999914448142052	2.84200697873926e-05
AMP22_0165	Rosyface_Shiner	1.72702931176312e-05	1.03923985861422e-05	0.999948342680931	2.39955307116076e-05
AMP22_0168	Rosyface_Shiner	0.201965727840861	2.52401174937789e-05	0.797816083669663	0.000192948319571836
AMP22_0169	Rosyface_Shiner	1.65064628773002e-05	8.27279919507392e-06	0.999961172858874	1.40485165230629e-05
AMP22_0170	Rosyface_Shiner	0.00300353368548645	2.66618091398599e-05	0.988043047169844	0.00892675763050914
AMP22_0174	Rosyface_Shiner	0.241856635128458	1.44209179892156e-05	0.757910598198573	0.000218346374254169
AMP22_0175	Rosyface_Shiner	3.05452642770288e-05	1.49911206503217e-05	0.999918747166793	3.57172362814251e-05
AMP22_0177	Rosyface_Shiner	6.54105143272574e-05	0.000329196609079345	0.999524377028147	8.10167767773892e-05
AMP22_0178	Rosyface_Shiner	9.3269103085534e-05	0.000255100411921273	0.999523214260737	0.000128416813697452
AMP22_0179	Rosyface_Shiner	2.22526654890006e-05	1.14880889569911e-05	0.999928443690141	3.78160451132977e-05
AMP22_0181	Rosyface_Shiner	2.22757157875581e-05	1.0857246836379e-05	0.999943621138732	2.32466070793673e-05
AMP22_0182	Rosyface_Shiner	2.39127987133664e-05	1.64196289462586e-05	0.99993561510245	2.40529441068001e-05
AMP22_0187	River_Chub	2.47477193751183e-05	0.999928165773551	8.06401608128812e-06	3.90228613528198e-05
AMP22_0188	River_Chub	0.477981373568376	0.521892422209183	9.63655739923132e-06	0.000116567680652284
AMP22_0189	River_Chub	3.22735221284769e-05	0.99990968277057	7.09531100279132e-06	5.09491731544134e-05
AMP22_0190	River_Chub	3.0887371311441e-05	0.999838404417038	0.000101206935758801	2.95017425549869e-05
AMP22_0191	River_Chub	3.42070270847016e-05	0.999929378608863	7.44418559999028e-06	2.89710029689361e-05
AMP22_0193	River_Chub	2.77834454734839e-05	0.999934256414572	8.79189787023038e-06	2.91685902867242e-05
AMP22_0194	River_Chub	4.77701381230368e-05	0.999750804742177	0.000179265259931315	2.2160333137039e-05
AMP22_0195	River_Chub	0.000110535415663506	0.999751892427603	1.41115770234138e-05	0.000123461802412855
AMP22_0197	Creek_Chub	0.999769410292307	3.2319965685324e-05	1.63790780896565e-05	0.000181891589976426
AMP22_0198	Common_Shiner	6.69797311772319e-05	0.000920598256019578	9.98550208052537e-06	0.999002437134584
AMP22_0201	Common_Shiner	0.220459474672874	0.00015766973664163	0.00304463466009717	0.776338220914205
AMP22_0203	Common_Shiner	0.197140208989382	1.62235512754009e-05	8.28379642495847e-06	0.802835283438365
AMP22_0204	Common_Shiner	6.1719519530935e-05	2.5609503084721e-05	9.31327707765954e-06	0.999903358201186
AMP22_0205	Common_Shiner	5.27613875704307e-05	1.92200971143331e-05	0.000336693469619794	0.999591324965159
AMP22_0206	Common_Shiner	6.49574441237714e-05	1.30450547210625e-05	1.15436755061285e-05	0.99991045486927
AMP22_0208	Common_Shiner	0.103907808508724	0.0133646420994385	0.000267926487546359	0.88245962335666
AMP22_0210	Common_Shiner	7.49774327287593e-05	1.149122726446e-05	9.03280943784242e-06	0.999904499073823
AMP22_0211	Common_Shiner	0.0277292934783578	8.83620139174231e-05	0.0157068643191208	0.956475479821364
AMP22_0212	Common_Shiner	0.00147487433378774	0.000104935429240287	2.18519455128314e-05	0.998398338834445
AMP22_0214	Common_Shiner	0.00507667993135969	1.48289830060901e-05	1.15780308880347e-05	0.994896913826466
AMP22_0215	Common_Shiner	0.000251662100170346	1.38780370087023e-05	1.2545917209386e-05	0.99972191431125
AMP22_0217	Common_Shiner	0.000101068965834211	1.36808565097801e-05	8.30694375119082e-06	0.999876944005489
AMP22_0218	Common_Shiner	2.82999189585097e-05	1.43679284397839e-05	0.99991580748558	4.15253611151784e-05
AMP22_0219	Common_Shiner	9.82579695661216e-05	1.16023745215685e-05	9.15074184824762e-06	0.9998809902668
AMP22_0220	Common_Shiner	0.000241093236166065	7.02311502624823e-05	1.02698367936128e-05	0.999678406397502
AMP22_0221	Common_Shiner	4.66360959373027e-05	1.67790806425456e-05	0.535295020341873	0.464641564448674
AMP22_0222	Common_Shiner	0.000190349467453037	1.83627080452212e-05	8.41831504648139e-06	0.999782869895299
AMP22_0225	Common_Shiner	3.52197008127126e-05	8.74739679717301e-06	3.64536750479509e-05	0.999919580320517
AMP22_0226	Common_Shiner	0.156080710497995	1.44774264366145e-05	7.73653878794045e-06	0.843897075513999
AMP22_0227	Common_Shiner	0.0001153019956181	2.05409673148452e-05	3.90111280897474e-05	0.99982514667511
AMP22_0228	River_Chub	5.02056858308638e-05	0.999896028459072	7.5328682990183e-06	4.62334881399849e-05
AMP22_0231	River_Chub	6.33824483371e-05	0.999859118541082	1.23944855245847e-05	6.51053047971193e-05
AMP22_0232	River_Chub	0.426758673101664	0.571823585639397	0.000130304731932376	0.00128743675078737
AMP22_0234	River_Chub	0.00625245850346855	0.989990614493688	2.69227887463004e-05	0.003730003805802
AMP22_0235	River_Chub	0.984136234541734	3.50545476958454e-05	0.0152854732386768	0.000543237794320687
AMP22_0236	River_Chub	0.00902754792121558	0.983492415706317	0.0070673670595667	0.00041266893917025
AMP22_0237	River_Chub	9.01738681713028e-05	0.99984648646911	1.75828116320985e-05	4.57576484143535e-05
AMP22_0241	Creek_Chub	0.995335407853127	0.000858082463332673	0.00343815401429795	0.000368355804325758
AMP22_0242	River_Chub	0.505975256780783	0.493945683141549	8.6977778741822e-06	7.03629804998562e-05
AMP22_0243	Common_Shiner	0.00431583708505053	0.00738216826707746	1.01315332837537e-05	0.988291862944762
AMP22_0244	Common_Shiner	0.0077711395490547	1.22293080828983e-05	1.27688062867068e-05	0.99220386248827
AMP22_0245	Common_Shiner	0.112670289476713	1.2774951664014e-05	0.0169768967454632	0.87034003875653
AMP22_0249	Common_Shiner	0.000789010568263361	1.40588912144654e-05	1.12243345984731e-05	0.999185706396898
AMP22_0251	Common_Shiner	0.173839243572205	6.98409070039703e-05	0.00023696114126955	0.825853953997294
AMP22_0253	Common_Shiner	0.0787292828770975	2.90847075031218e-05	2.26418651933534e-05	0.92121899086237
AMP22_0254	Common_Shiner	0.00173817116005626	0.00664498775522516	0.00314914011353813	0.988467700958252
AMP22_0255	Common_Shiner	7.40310120005243e-05	0.00747996755378942	2.78130674260258e-05	0.992418188174566
AMP22_0258	Common_Shiner	0.497940872768561	1.76404177341514e-05	1.01976811591833e-05	0.502031289021174
AMP22_0259	Common_Shiner	0.000140090284217052	2.00510682077466e-05	0.00227778224088517	0.997562076151371
AMP22_0260	Common_Shiner	0.00932826560542334	2.37927915475435e-05	0.0432162285583715	0.947431713124116
AMP22_0261	Common_Shiner	0.00326376409600461	0.000120759154648402	0.00190215844381591	0.994713318328063
AMP22_0264	Common_Shiner	0.00035725962339279	3.08283437463221e-05	3.46304980392643e-05	0.999577282230059
AMP22_0265	Common_Shiner	0.000131809764593541	1.32838967570623e-05	2.65611249504893e-05	0.999828345815341
AMP22_0266	Common_Shiner	0.000176543019062385	1.72702662184433e-05	1.62173153935982e-05	0.999789970477422
AMP22_0268	Common_Shiner	0.000229691745913264	0.702486803968747	9.29506444334727e-06	0.297274209539096
AMP22_0269	Common_Shiner	0.0498451057604204	2.19476032466374e-05	0.00361098947970701	0.946521957357724
AMP22_0271	Common_Shiner	0.000237187145711753	5.82223201530692e-05	0.00343820269725984	0.996266388058662
AMP22_0273	Hornyhead_Chub	0.516949236303568	0.482841647197803	3.58329183464427e-05	0.00017328349966812
AMP22_0274	Creek_Chub	0.99634444240729	1.76692587921674e-05	0.00308241297509327	0.000555475537255455
AMP22_0275	Creek_Chub	0.999860938509305	1.95419240785422e-05	1.06078698980574e-05	0.00010891208811891
AMP22_0276	Creek_Chub	0.949848330815633	1.56789962759382e-05	9.73271414498298e-06	0.050126257058233
AMP22_0280	Hornyhead_Chub	0.000298618205533819	0.00970430731563829	0.989751109937827	0.00024596427967051
AMP22_0281	Hornyhead_Chub	0.000290700233051137	0.913569053490957	0.0418787283152342	0.0442615178103248
AMP22_0282	Hornyhead_Chub	0.000602052628542447	0.998886561711629	2.34805288525262e-05	0.000487905647766693
AMP22_0283	Hornyhead_Chub	0.00763649213639593	0.971845431129138	1.26935591550002e-05	0.0205053831045577
AMP22_0284	Hornyhead_Chub	9.06330988224366e-05	0.999757345616818	8.66601698588313e-06	0.000143355772934737
AMP22_0285	Hornyhead_Chub	0.000565862710287429	0.989681661804517	2.1787698410573e-05	0.00973068844573013
AMP22_0287	Hornyhead_Chub	0.0167998236337018	0.981938689569632	1.52131767529063e-05	0.00124627390617382
AMP22_0289	Western_Blacknose_Dace	0.999920504947503	1.36187915935112e-05	1.02984905831568e-05	5.55781856414001e-05
AMP22_0290	Western_Blacknose_Dace	0.99988168356816	4.60528758720145e-05	9.68762930888156e-06	6.25763743376088e-05
AMP22_0291	Western_Blacknose_Dace	0.999930659949779	1.34634445920714e-05	7.76185847678111e-06	4.81155449897338e-05
AMP22_0292	Western_Blacknose_Dace	0.999895279109478	1.48665184893182e-05	8.3661580369266e-06	8.1488606713946e-05
AMP22_0293	Central_Stoneroller	0.971815997640292	0.0281640947951625	1.23132017722713e-05	7.59413735497525e-06
AMP22_0294	Central_Stoneroller	0.976773268163204	0.023211531721366	9.30486374641488e-06	5.895521495205e-06
AMP22_0295	Central_Stoneroller	0.977690981825193	0.0222907716110349	1.03581297823077e-05	7.88812849872169e-06
AMP22_0297	Central_Stoneroller	0.984790506124496	0.0151860316401968	1.25889594642603e-05	1.08732662446658e-05
AMP22_0298	Western_Blacknose_Dace	0.999922824800014	1.39501035380133e-05	9.09876966891233e-06	5.41269710353466e-05
AMP22_0302	Western_Blacknose_Dace	0.999925608336925	1.09764942437792e-05	9.26242660915499e-06	5.41533301926844e-05
AMP22_0303	Central_Stoneroller	0.980402101814747	0.0193560090844209	0.000230006642887051	1.18821914755515e-05
AMP22_0304	Western_Blacknose_Dace	0.999928340395292	1.2159537267095e-05	2.62624830636921e-05	3.32379958254336e-05
AMP22_0305	Western_Blacknose_Dace	0.999911926011244	1.82129153769727e-05	7.92298544258365e-06	6.19391191497549e-05
AMP22_0306	Western_Blacknose_Dace	0.999883110066255	1.41066298751783e-05	9.34563305768318e-06	9.34383012341202e-05
AMP22_0307	Central_Stoneroller	0.999899593849977	1.36413252865721e-05	7.23182642052458e-06	7.95337236889524e-05
AMP22_0309	Western_Blacknose_Dace	0.999924740831057	2.3378268617096e-05	8.96700832771378e-06	4.29141137912492e-05
AMP22_0310	Central_Stoneroller	0.977100126763185	0.0228452051045994	4.77660460611097e-05	6.90204131116677e-06
AMP22_0311	Western_Blacknose_Dace	0.999928526024024	1.27996551798764e-05	9.56946414446393e-06	4.91058031956295e-05
AMP22_0313	Central_Stoneroller	0.756652235368888	0.243330069482326	8.95467431512763e-06	8.73993538901133e-06
AMP22_0315	Western_Blacknose_Dace	0.999918594857057	3.91605229492832e-05	1.01593278956191e-05	3.20861519647772e-05
AMP22_0317	Western_Blacknose_Dace	0.999839675207933	1.54263197556279e-05	8.22812405932479e-06	0.000136670725978774
AMP22_0318	Common_Shiner	6.83934035327894e-05	1.35655046870287e-05	8.28873664193496e-06	0.999909753183524
AMP22_0319	Common_Shiner	6.309493349234e-05	8.27125883177086e-06	9.35505751127955e-06	0.999919279177984
AMP22_0321	Common_Shiner	7.22779552808664e-05	1.2616564682783e-05	1.10468294155022e-05	0.9999040594697
AMP22_0322	Common_Shiner	0.98081663954258	7.14199089380411e-05	0.000264439889162148	0.0188475007399391
AMP22_0324	Common_Shiner	0.000207474570734673	1.46005633025104e-05	7.85688542835666e-06	0.999770068347454
AMP22_0325	Common_Shiner	0.000185342621385315	1.13562675805047e-05	8.8705208409863e-06	0.999794431567192
AMP22_0326	Common_Shiner	4.84500224289293e-05	3.85816949743442e-05	9.88200261707261e-06	0.999903087258339
AMP22_0329	Common_Shiner	8.3594581726586e-05	1.21665558939597e-05	8.63436973404823e-06	0.999895604729652
AMP22_0331	Common_Shiner	0.000107120557367914	1.17816393635761e-05	1.59333280416296e-05	0.999865164657434
AMP22_0332	Common_Shiner	0.000165668283320253	1.297998280524e-05	7.76153598279044e-06	0.999813591082891
AMP22_0333	Common_Shiner	8.2571270002798e-05	1.54015314453334e-05	9.53103603209403e-06	0.999892496943474
AMP22_0335	Common_Shiner	0.000788309828438812	1.25501627196352e-05	9.2044462924025e-06	0.999189937074979
AMP22_0337	Common_Shiner	0.00066197300080667	1.07168404855986e-05	8.28712912694423e-06	0.999319023489952
AMP22_0340	Common_Shiner	0.00603562051284686	2.03183213774247e-05	1.70946050693115e-05	0.993926967044671
AMP22_0341	Common_Shiner	7.38237951171604e-05	1.25373789850597e-05	8.7741975252552e-06	0.999904865562916
AMP22_0342	Common_Shiner	9.76430435159048e-05	1.2388754592151e-05	8.03572223052417e-06	0.99988193333149
AMP22_0343	Common_Shiner	6.80710735836329e-05	1.44974306558408e-05	9.27124232989844e-06	0.999908161262671
AMP22_0344	Common_Shiner	0.000291059462601943	1.89341591197055e-05	1.16729901045507e-05	0.999678333997726
AMP22_0347	Common_Shiner	0.000151381589924336	1.08522275902741e-05	0.00142157886979942	0.998416187763214
AMP22_0350	Hornyhead_Chub	0.000423986843017623	0.998536622722944	1.06055199221738e-05	0.0010287855382754
AMP22_0351	Hornyhead_Chub	0.0389686376967778	0.960920429885387	1.24057316745157e-05	9.85267069261339e-05
AMP22_0352	Hornyhead_Chub	0.000478339346500396	0.970268558224042	1.47426562613692e-05	0.0292383596396539
AMP22_0353	Hornyhead_Chub	0.000221784272752632	0.994172092517217	1.18707698926111e-05	0.00559425220835611
AMP22_0355	Hornyhead_Chub	0.000645425455899369	0.999261753439903	1.25549820134326e-05	8.02666934032994e-05
AMP22_0356	Hornyhead_Chub	0.000901016090577942	0.998925216873487	1.40998343494392e-05	0.000159667778330652
AMP22_0357	Creek_Chub	0.999844699939092	1.82555830079074e-05	1.04101776156168e-05	0.000126634936526004
AMP22_0358	Hornyhead_Chub	0.000261939523387694	0.999503317693869	1.16009153847189e-05	0.00022314276788489
AMP22_0359	Hornyhead_Chub	0.000122842906956005	0.483503960380952	1.05770212802317e-05	0.516362619578838
AMP22_0360	Hornyhead_Chub	0.000129266829424758	0.999725251555443	1.0292177267848e-05	0.000135189650559355
AMP22_0361	Creek_Chub	0.604713245709737	0.395198030889034	9.79252932934472e-06	7.89313539165435e-05
AMP22_0363	Creek_Chub	0.998961967647076	0.000321030775979705	1.22499720214357e-05	0.000704751935804258
AMP22_0366	Hornyhead_Chub	3.09870374629903e-05	1.06708645083594e-05	0.0083136245602121	0.991644717077414
AMP22_0367	Hornyhead_Chub	0.000341320617349203	0.89284923483928	0.000257130503376035	0.106552314239244
AMP22_0368	Hornyhead_Chub	0.000123217794385569	0.948368978599707	0.00154503304673957	0.0499627707979331
AMP22_0369	Hornyhead_Chub	0.0498422051686794	0.94883870579799	0.00120639617830906	0.000112692576905042
AMP22_0370	Common_Shiner	0.000247240062600753	3.59168628922245e-05	0.145224006379644	0.854492836217085
AMP22_0372	Common_Shiner	5.0112805216346e-05	1.02850203848938e-05	8.82216810398374e-06	0.999930780728658
AMP22_0373	Striped_Shiner	0.0216697552421441	1.7299685044193e-05	0.00145559550422398	0.976857349673907
AMP22_0374	Striped_Shiner	3.70993013080338e-05	1.33787012090145e-05	1.03211070234809e-05	0.999939201533794
AMP22_0377	Striped_Shiner	3.37503288021831e-05	2.04876875199213e-05	1.30359971014279e-05	0.999932726899783
AMP22_0378	Striped_Shiner	4.27089449688592e-05	2.60962316988493e-05	8.42208035954183e-06	0.999922773718834
AMP22_0379	Striped_Shiner	4.4777526761242e-05	2.40755367668106e-05	9.81994785669283e-06	0.999921327412128
AMP22_0380	Striped_Shiner	7.11871213873857e-05	0.0779995338680844	0.00351101388931662	0.918418264985084
AMP22_0381	Striped_Shiner	0.812868077774843	7.76218222771254e-05	3.94253874442794e-05	0.187014874830842
AMP22_0383	Creek_Chub	0.999735985338688	2.33161186471224e-05	1.31136291715294e-05	0.000227585587084269
AMP22_0384	Creek_Chub	0.999602820038796	2.29939555368664e-05	7.4126622655127e-06	0.000366774547856416
AMP22_0385	Creek_Chub	0.494929518938065	0.50349812973539	0.00150110872282057	7.1242415632808e-05
AMP22_0387	Creek_Chub	0.871179606179396	1.54044280875772e-05	0.0425336441900581	0.0862713450267911
AMP22_0388	Creek_Chub	0.985048202653726	1.4501416913209e-05	1.323747814234e-05	0.0149240590556819
AMP22_0389	Creek_Chub	0.964238183399042	0.000547268281037435	0.00942529891687445	0.0257892492370835
AMP22_0390	Creek_Chub	0.999847978631655	1.84598928256058e-05	9.44177339285704e-06	0.000124120767935596
AMP22_0391	Creek_Chub	0.999911183873812	1.39909098199642e-05	8.68662509922355e-06	6.61396032798934e-05
AMP22_0392	Creek_Chub	0.414641365428766	1.34403552206705e-05	7.37534570648583e-06	0.585337818384171
AMP22_0393	Creek_Chub	0.999682871639729	1.7569184962949e-05	8.04122418154914e-06	0.000291519049109189
AMP22_0394	Creek_Chub	0.998794059912364	1.37167456908857e-05	1.04261362098248e-05	0.00118179765869102
AMP22_0395	Creek_Chub	0.995465619683266	1.56273511587471e-05	1.03527695375723e-05	0.0045084001796572
AMP22_0396	Creek_Chub	0.447513621966044	0.00406452478179725	0.547865845878919	0.000556007885192535
AMP22_0397	Creek_Chub	0.85265099165837	1.54985593479227e-05	1.65526667056928e-05	0.14731695668151
AMP22_0398	Creek_Chub	0.951514724532763	1.26201917697666e-05	9.04151983775232e-06	0.0484636139813811
AMP22_0400	Creek_Chub	0.998766918321451	0.000861109249266215	1.06769010022172e-05	0.000361296117962051
AMP22_0401	Creek_Chub	0.314455681825678	0.00199923928185972	1.0088453744058e-05	0.683534990688165
